RPWR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-11-30,0.6382591592238387,1.0251677594627897,-1.2536012366791838,1.02074920272164,0.9155451740286803,-0.9959769385360843,0.07463984044894233,-0.18390663805063184,0.5452025541666637,0.49716154887379255,1.2717636076819687,-0.8310145380507861,-1.3358177173086383,1.0970372168122944,-0.04196419909903208
2019-12-31,0.18549629085181604,1.7807443833564796,-1.1589423072470404,-0.1380616425541122,0.16259890649584524,-1.1564034128829919,-0.4824616599364493,-0.23988998606945056,0.6034305751451807,0.5505139355710145,1.1718580422805962,-1.5141021040679874,-1.22963131007501,1.302982836973216,-0.6931471805599453
2020-01-31,-2.0111248010492715,-0.733125608714139,-1.265640425776559,0.9983631118059716,1.0770011632005876,-0.4718143568301959,0.07267576513513255,-0.36170857181054245,0.7525914986028903,0.23100926248915268,-0.7340374108707235,-0.6680220158577482,-1.2735413128589972,0.46534744033354586,0.0
2020-02-29,0.4346977209032039,-0.8589569640831995,-0.8822094691169777,0.7423768253872304,1.0157268205079886,-0.9051896070384047,-0.1397040152412329,-0.4519531573936217,1.0485753472808266,0.5714717760279466,-0.44219674464365405,-0.2564635530167549,-0.9263220659516538,0.9653550584680471,-0.3364722366212129
2020-03-31,-0.6431815993474322,-1.445667663639204,-0.9821631243456068,0.42394577586583804,0.8732408885553462,-0.8286129978919903,0.121543051556108,-0.5285663700201225,1.389699275580638,0.568701671677198,-1.049749389097135,-0.4511735262976805,-0.986336925300526,0.9321419828827934,0.6097655716208942
2020-04-30,2.3764377015250764,1.4661721883928658,-0.03435844922441696,1.2283048047880858,1.2636799725014063,-0.8973803686278168,-1.4386674869093672,-0.6254733695078524,1.6860151039655336,1.4484047481492677,1.0309830297885083,1.0029094732475392,-0.21125195713111472,0.7291954195343823,-0.19105523676270922
2020-05-31,-0.2153993202964068,0.9736628987230289,-0.39945087432360177,1.3213217801922907,1.1246660521500234,-0.7298649518306985,-0.5712318411563934,-0.7354210776449805,1.5660129650528587,1.2615519453138246,0.7707030592311322,0.5307137402515805,-0.49113352854001413,0.7041839675026411,0.8050650967639307
2020-06-30,2.6572809527095376,3.2430990225237717,2.398642272861576,1.3309610434833412,2.2179317089947137,-0.20843415981633098,0.05663659955806383,-0.8437124230913825,2.1555049159100026,2.2523245867637356,4.917561350408598,3.645456166165747,1.7104142603126051,0.04832412450940722,-0.25299651446389104
2020-07-31,-0.4250567928162153,1.1564829845329672,1.8784177974301637,1.669163361503305,1.2705978001157978,2.552369664212176,1.7902943311263995,-0.8870475480751034,1.7556176699987405,1.7462298040956659,1.6355225376763038,2.576117064453276,1.4070087537192824,-0.1784197716589179,0.02985296314968113
2020-08-31,0.31784518478475,1.460921056617009,2.147563217168901,1.2396928496085529,1.1917047238068565,0.3538220235198844,0.824542878419262,-0.9525768352593479,1.7048876612044945,1.691913239409614,1.235529799222956,2.493509859024362,1.7201340751088485,0.1046852305410226,-0.21217451994363576
2020-09-30,-0.2824789352660298,-0.24524041450809533,2.697457140060589,-1.5210064589845305,0.9377466510462169,-0.5317220186480205,-0.174380126074856,-1.130947072131148,1.525465735999297,1.4540098190224338,0.32393089791880647,2.8225347319009004,2.240027805299242,-0.060368725447032846,0.24116205681688804
2020-10-31,0.8528886021369271,0.5548491794900675,1.7554897840917218,-0.9545687038206706,0.33641292012755325,0.5645511440359998,-0.6282933422664239,-1.111751756339056,1.7494951610312865,1.7137391563958841,0.7835547415515343,1.899169743726838,1.5278140864942673,0.12338962689869526,-0.12136085700426735
2020-11-30,-0.07977358234834396,0.3025936498339467,1.1369837472751545,-0.8412427889268507,0.184606369682188,-0.8643176032537553,-1.0430579139234748,-1.1348836364868744,1.558368178578344,1.473830164366262,0.2692337573441005,1.2504359752640177,1.004848848831372,0.22396416175260697,0.09237332013101507
2020-12-31,0.46957825780397866,0.7714525678621216,1.431550627168678,-1.2016792630309834,-2.2668717282214206,-0.5991625277436803,-0.16258344555205284,-1.156118365859381,1.6919969652695037,1.5723134457139636,0.6226858076791775,1.3959418451048777,1.3211051815793988,0.09220293864312384,-0.02985296314968116
2021-01-31,0.1484563660217139,0.3343423171007305,3.598314213387372,-1.7662653155397723,-2.6432920392353134,-0.6473129206969498,-0.9929216259252716,-1.0839608022416762,1.781962072864283,1.5044551003022033,0.5239776993153321,6.377484856531222,3.510379149268803,-0.5673936048365764,0.2529965144638909
2023-03-31,-0.0959655934664463,-1.366438896377436,-1.3078106579155857,-0.14192165370768353,-0.7933165230941469,0.6259886682737693,0.6116297991814732,1.0482586548403303,-2.390548587263788,-2.3114686631598276,-1.2101665855238957,-1.2187053036588584,-1.1194114789588794,-0.1828574599826538,0.20386340056870947
2023-04-30,0.8283740229883029,-0.43259659886179574,-1.1158526956876287,0.7598084968685448,-0.13894634873144404,0.8683848960886145,1.583207499480321,1.1090433674991886,-1.4245454961959145,-1.3026551339433925,-0.4592514663540637,-0.9596384459485585,-1.0887094542186948,-0.07521266811475322,0.05965983640633579
2023-05-31,0.10258550561986964,0.43876704515165776,-0.9394578032491198,-0.5594451167568197,-0.09036185569407096,2.062950028268633,1.705955742567998,1.2100459348758013,-1.0849194670256224,-0.8495769185762752,-0.10871693220601092,-0.7980387204007123,-0.8986527624664006,0.02047490046966319,0.08152660763420806
2023-06-30,0.37581076251813,0.6898107820749345,-0.7336293929950531,-0.6998872796275049,-0.05008952817069731,2.3249573863322714,1.2239275927890052,1.1072641787229074,-0.5763576158376692,-0.1192488561584727,0.3050206670708679,-0.6193639143080658,-0.7384514531620178,0.7919400801328246,0.15770308143162604
2023-07-31,1.228574700461304,0.8652285040004296,-0.5990877972032587,-0.8940809737470821,-1.958189261222991e-05,1.5856770780558713,1.0254121691199245,1.2680835436318594,0.5920069729169217,1.500197878297164,1.5475212138950951,-0.520378246688637,-0.6076675103964982,1.0994201634830068,0.15197723841527397
2023-08-31,1.1030951295814044,1.6114542969969397,-0.6728137155521485,-1.051770870505919,-1.1521711471476024,1.5694986657683896,0.5052675909910024,1.6278006004175998,1.672007871891071,2.4226590524081164,2.0325698612290655,-0.49277541516084616,-0.6782074213345469,0.6818408430871364,0.00520834510713826
2023-09-30,-0.12794028910811955,1.2167337308502697,-0.5895063301140905,-0.447408687918718,-1.0765572980105367,0.4736690027834412,-0.38078065303298936,1.5330427666733277,1.2021896889144414,1.8295408898914003,1.1214557481989031,-0.4327483845632248,-0.5908138799897256,0.47075491284110815,-0.11843259722517899
2023-10-31,-1.0731813076681986,-0.042672984543646986,-0.6189836026806868,0.5684061791721975,-0.5747868030488776,-0.4511246315221681,-1.1891710632026924,1.3320737400723508,0.062036337071237624,0.6142928005453903,-0.01570197617237421,-0.562274326785525,-0.6218886455588409,0.21722876392367657,0.2125614419836727
2023-11-30,1.616227795328247,0.23381126090198573,-0.3403765530848219,1.1688342809867216,-0.15032653700392515,0.6815672570066893,-0.414474620183407,1.51664527820221,1.5005407940806574,1.7130881206724826,0.9001491895227322,-0.3329469963386743,-0.34104810151057663,0.6232589097595245,0.09681345507936794
2023-12-31,0.5801339769938554,0.6257505474382802,0.020671176047051702,1.1308308610575544,-0.007095823045995255,0.35133353811198176,-0.03698117245375603,1.4167187185351915,1.6430210907611922,1.6459592013518467,0.9367210677939352,-0.05757237755953832,0.03037039187818454,0.8076393779704523,0.24605503293970396
2024-01-31,1.6922526859304936,2.117850327631363,0.8942867653045229,-0.626199816468424,0.4886857702988849,0.5330448593770322,0.8424602223127358,0.6094468395290542,2.3264992231622337,2.008762192282761,1.9214202138672207,0.48270384885679035,0.9376270458142044,3.1436040914873264,-0.20815576034871813
