OINL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-10-31,-1.5082916831381323,-0.5395324184171572,-2.57096858889252,0.42687676171037714,-0.30599165718452154,0.9493360740066646,1.131972612545397,1.0645506274823062,-0.6687564994533894,-2.1357947306337377,-0.8740341305352366,-1.8367870158279884,-3.792696094158497,-0.9368978145124275,-0.059102778812984966
2018-11-30,-0.755207259976434,-1.1163697393016816,-2.4499382498202777,0.17253972653280197,-0.4365046601779638,1.1025740726861553,1.1806143968504772,1.0159029052885116,-0.6241877763322106,-2.518149737404263,-1.1757644148675443,-1.8661128754422411,-3.425307776041913,-1.2976263498908716,-0.06350284384357881
2018-12-31,-0.7694172119229684,-1.7272041113767718,-2.5177163749305165,-0.9712579050517024,-0.4185715382660282,2.3011195029224076,1.584189391496558,0.9747066330569596,-0.5926968660694527,-2.5745373996001417,-1.4282255399632215,-1.917074526345084,-3.5266843228212412,-3.4448831447897925,-0.04170556218765184
2019-01-31,-0.4130582333574835,-1.0849531019413956,-2.169674372880096,-1.315650030596223,-0.5297524753799279,-0.3226366691429545,-0.3006642738387735,0.8753423025534586,-0.5055152859330015,-2.2412353392552413,-1.3764136160042661,-1.796040635351533,-2.8920292063567508,0.46179455401343467,0.04058934689981745
2019-02-28,0.6895651757108311,-0.27460417657496106,-1.651143015356845,-0.14102128089751828,-0.4064944639540775,1.7097333843091433,0.6779650776014767,0.5871250463614621,-0.2827597949792266,-1.4266273168519519,-0.5194716713959733,-1.3169436646353776,-1.9408556628899345,-1.859275135659658,0.060260698721498224
2019-03-31,0.915291585935118,0.661180960300814,-0.960041840753835,-0.16133560489673499,-0.16606116068248208,1.3078344308205034,-0.059380897929342966,0.7380603835347962,0.903888561020226,-0.738685133791357,0.49551388564142035,-0.7103792148549665,-1.0973738380652607,-0.5895656757024208,-0.02506273688961625
2019-04-30,-0.22662665906281554,0.7534009841163148,-1.3767078853994645,-0.43630231431980665,-0.6302251567889287,-0.2799789790335276,0.15305333788361292,0.6159701169731315,0.8219679499994557,-1.112631710877721,0.3888446114138345,-1.3112213353194582,-1.707724982998726,0.6154813004242811,-0.004738754347173357
2019-05-31,0.03973324723690139,0.39508054746746885,-0.9519930749313701,-0.4742315982943923,-0.8338600234844017,0.9140281428307253,-0.21667929172700262,0.45344762125257715,0.7992776880568867,-0.9357133972519892,0.3918068342927198,-1.052428855339602,-1.097668798856675,-0.5958491198334537,-0.011145211104998286
2019-06-30,-0.07641238422007075,-0.1447506632676272,-0.787297328833474,-1.3692309405190135,-1.1432107347757967,-1.1103610906992285,-1.848023093951487,0.3245529732095179,0.7234684411330984,-0.9315227056948224,0.2010678112816274,-1.1191791651822467,-0.9066254645546941,1.001799379088603,-0.10979906601405297
2019-07-31,-1.6324338879683213,-0.8687032101665207,-1.2623330437512748,-0.03175487140922593,-0.37355150587691677,0.8521597411868942,0.8390319835433317,0.48099017382094567,0.37340064086354696,-1.4912156151750255,-1.008515907934602,-1.0844096239509449,-1.7599155718456723,-1.039269667256135,-0.07517199069709266
2019-08-31,-0.9919635174635332,-1.409265283120093,-1.5760307755421739,-0.19026027579319854,-0.34160219978473305,-0.7177577839804804,-0.9115111113811879,0.506501270415718,0.1851988049414159,-1.529625602034002,-1.4862857136299608,-1.422592437117741,-2.3868504998612603,0.9304747723193582,-0.01841861134246238
2019-09-30,-0.11481809592268127,-1.3749973469002994,-1.6077003359464126,-0.2256104681452703,-0.906461463948545,-0.7050813745696854,0.7080666347593355,0.3729756757335356,0.17281510586968016,-1.2521920786856908,-1.1790892499252925,-2.259806097130894,-2.3624722997104963,0.8820142364073847,0.1670064187061838
2019-10-31,3.736383804337305,0.9181373411595555,-0.31421934201904805,2.55821090992433,1.2676400105384733,-1.1924828064284334,-1.184518864268733,-0.3115134374092998,0.7867100893338613,-0.22725964956672265,0.8964998968081944,0.11047351714390266,-0.2665403017182822,1.050352647547281,-0.10815116539511092
2019-11-30,-1.5043678165335064,0.7962912649525784,-0.49649917163981344,2.9101422840749622,1.9330193890166114,-1.9283309634270491,-1.2389898522545901,-0.09156725093228012,0.5430086068035427,-0.646757879248499,-0.011829666910541315,0.05545112318328709,-0.6337765061779504,1.8509798073011585,-0.006545229247298776
2019-12-31,0.1876269407899402,1.157134569243103,-0.14014686501528273,2.668692628232232,2.303589368541341,-1.6124567070733467,-1.4642551067740666,-0.22635852036680795,0.66601509458664,-0.501389806083148,0.40464661529664686,0.24804005674406113,-0.209570256692529,1.1918541519399795,-0.16662649439501956
2020-01-31,-2.285209252583283,-2.4755057682653248,-0.7351662512247122,0.6690578838837918,2.692652318036445,1.141716321589905,1.2443910163561618,0.4325370792288885,0.019815118955975694,-1.1766199189891282,-1.6647575945734672,0.02686592727988469,-1.2977181149129302,-1.2470822892475153,-0.18197427427613896
2020-02-29,-2.210348624828238,-2.830570952817673,-1.6682070959927735,1.0523871095446566,3.084813772228941,1.9602953254275388,2.9544614656010966,1.2941377265814538,-1.1377849681713383,-1.6371110062860073,-3.442113349287342,-0.2580953265729551,-3.3124752047556445,-3.8590859546748293,-0.2675164028571864
2020-03-31,-3.0327653496046714,-4.549313140095723,-2.6172045570671503,-0.17940610317923217,3.605736562699147,1.8472271112383438,3.2095828979410537,4.091640930621493,-1.7592657154427707,-2.004029880333932,-4.584645023319418,-0.43828781894935087,-10.028660583465326,-4.624604143963388,0.17853338649373277
2020-04-30,2.4013653892860836,-1.073253461760569,-1.6411496214943364,4.773292813262301,2.9241236327167,0.19859455253093153,0.1068557713477364,1.069110354418445,-0.756603551940982,-0.7124127085872737,-1.1670452904370059,-0.1440821005721449,-2.703610349125266,-0.3123429915288235,-0.15344246450020643
2020-05-31,-1.1897962124363222,-0.818548231252088,-1.9208922305023508,3.1881229006123495,2.461068786389371,-0.7627501760118236,-1.6885044451688875,1.1284039773093848,-1.120819821973767,-0.9402599425437445,-1.5084971196861143,-0.24547006587770007,-3.3231568334371557,1.2620525387026034,0.0998052909212575
2020-06-30,1.3652845074355584,1.4385393850609933,-1.431739999964346,1.6153936789393353,2.5429914199455514,0.22658367003109398,-0.8395176632156178,0.06598518427824578,-0.5548789241567751,-0.1465625741263981,0.2635945768793335,0.05119006798717306,-2.008411380342793,-0.30598752236549714,0.03153343407689847
2020-07-31,0.617526838667057,0.4981693354569271,-0.9221891053311551,0.808147510698878,2.148595341510374,-0.805976520896923,-1.2343622914316337,-0.37743466401097764,-0.31624278336705397,0.2660173443937406,1.11587138090398,0.38572602886243945,-1.2847852530514654,1.1139127295599773,-0.019749858239942172
2020-08-31,0.11675945115904926,1.2448750192870304,-0.645304742331816,-0.3610549733321254,1.6170526328784791,-0.7915835564093706,-0.053358005205700915,-0.512144555572954,-0.2854124307386568,0.4200848096599633,1.1002223566741898,0.5336053912435975,-1.0363747845713178,0.9568963240132577,-0.05934911774531024
2020-09-30,-0.2412803084515605,0.2919282655523795,-0.7937238812662573,-0.6176544916504206,0.509943533213804,-1.087066376725013,-2.0408858043269977,-0.4657754151689975,-0.3740073897710288,0.41236966839489425,0.39252435273968617,0.09309689103321152,-1.213071482963919,1.2613065625399722,-0.038179763444604935
2020-10-31,-0.006616042926648663,-0.0782479694379792,-1.6267063027046333,-1.0619797600647711,-0.20118586551479525,-0.7928708402302824,-0.10633554334229384,-0.5345610467275166,-0.36566596021040787,0.6362702207683395,0.28298839467776804,-1.4747162189910277,-1.8517372122442448,1.0528522830829172,0.11214374020593046
2020-11-30,1.4131229550268463,0.6862719640009229,-0.5350465715037959,0.15646732624607784,-0.506675810223315,-0.8896548067603246,-0.4242053699236486,-1.1926921160973945,0.10438414214669162,1.5705579259314468,1.149824643719079,-0.9666998875942143,-0.763243472969293,0.9777313656825097,0.11065071003997563
2020-12-31,1.28016798643553,1.6031051894330313,0.09964924867791514,0.02717582852640783,-0.48114942491774754,0.011017046785424794,1.6420862987138654,-1.6631459328541014,0.5457787160294374,2.2537916967707776,1.9425592961938243,-0.21444576196781662,-0.16945729853307595,0.04865033143876764,0.0360733071628558
2021-01-31,0.5067315429663867,1.8528499253511876,1.298333181768171,-0.7012403477753113,-0.5045369894509649,-0.4782132054613956,0.3742847856870188,-1.7226173762328691,0.6622835682267522,2.2708197155136647,1.82788629014961,1.0373317085295757,0.5858430120485459,0.3094369386114238,0.12602654011882544
2021-02-28,1.2807231375348642,1.7230001380258588,3.481800606243062,-0.6629459237787899,-0.3926109898460131,0.08327715026982332,1.119498471386858,-2.029402782767125,1.1901132502963434,2.7764458777818755,2.3525982653732345,3.444658945642837,1.838155936420046,0.27033317242572363,-0.028062297859924194
2021-03-31,-0.1267437203623947,0.8899789612422397,4.629214537091855,-0.1769952589901035,-0.590517865464834,0.518586822807433,-0.14678196322913867,-2.294306951763171,2.10705295044445,2.2740640239355105,1.3169103296757958,5.0370897013100535,2.5771912422025802,0.9167365039641023,-0.005757350379862161
2021-04-30,0.1002335483699384,0.6662953636741377,2.1736647784930723,-0.09741907553979295,-0.763062682449847,-1.0277221329274349,-0.8672498050641622,-2.029815238613084,1.9964985923343705,2.083207175132643,0.7675881065238992,2.279299380158071,1.5633891434868095,-0.5448419421780513,0.08170452774854615
