KKB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-11-30,0.39455119384748655,0.21039628939517058,1.3759763699470566,-1.1615739016205082,-1.2409974192066533,-1.050815964541147,-2.2607346883941273,-0.3822058786591956,1.3178499652107243,0.9214261401462742,0.5775709010452692,1.8682423904910013,0.5326364335650747,-1.276971427239791,-0.10158107243383083
2023-12-31,-1.2257570048186215,-0.24235827147225042,1.6149877553539624,-0.04060508972440048,0.06817192633278518,-1.221475745443412,-0.995435810545979,-0.013328332132901804,0.6403636067932552,0.4162350723935741,-0.43204816847381067,1.2383506918626326,0.9513866297061929,-1.7726472710249186,0.027872112924714955
2024-01-31,-0.1070568806449708,-0.5255834068591975,1.7192007379067045,-0.28851317833985085,-1.3108991665665999,-1.136512795381009,-0.7739336530550948,0.004894559119881859,0.5466631259290821,0.2888567533975427,-0.48080622675977736,2.4308037068129242,1.1435601295379167,-1.662960870007639,0.0070930022387559475
2024-02-29,-0.26684229595610226,-0.9285328427154886,1.2014538377319037,-0.8234068530924,-1.6844148865247328,-1.101520421462243,-0.933582747035022,0.053472471405142594,0.41146024518918123,0.1441047209542039,-0.5301610593440047,2.066095337697255,0.8645066595526271,-1.255358541496571,0.17456214043176912
2024-03-31,1.1391529365669602,0.41732266256670975,1.369404264596073,-0.31930930639638827,-0.6468701164315551,0.33175346948058526,2.3283925972807125,0.8489836103072662,0.1878375265089344,0.33887572682241146,0.23872657021262655,1.378351314027219,1.5982469058292346,1.2385834456201934,0.18132414920939294
2024-04-30,1.1082220518132957,1.1585747745219674,1.7820152529122915,-0.14468638715152712,-0.06100751579043126,-0.7692759904012341,0.5002310149979784,0.14698156796295522,0.5960548377472901,0.47274405833593397,1.0412821689491867,1.3991659403090349,1.5476041278726584,-0.9113092316102525,0.2693858323611539
2024-05-31,1.84432329691762,2.4538734543088863,1.4945365969927593,-1.0792804078010032,1.1013497018669587,0.8410631503665427,2.3200412173297513,-0.5842107539913379,1.2020754391325201,0.7230847709991143,2.3303272235437604,0.7380744470827844,0.7748580487793658,2.5212382264298463,0.21077834376612897
2024-06-30,1.2292475550711108,2.337886417525618,1.9362342601867846,-1.177724131950722,-0.19357773888288782,-0.5704447299194073,-1.1628647722848937,-0.9072389450539846,1.3678586257336145,0.7499523928305197,2.518804552193104,1.7214183848567746,0.7113808603455355,-0.33650544559309326,0.13847942497995452
2024-07-31,0.5238279116996151,1.822284436718937,1.4174969541535591,-0.6389302230119396,-0.7880200238411467,-0.4405814373581963,0.09061804957081795,-0.9995073229386366,1.1977844466955012,0.6183926375676183,1.8610465659245499,1.6927817530358802,0.21944336900984496,-0.12627612246104564,-0.2998748281218803
2024-08-31,-3.435863763773969,-0.8243695795323003,0.0671820348215861,5.244652957687579,4.472717381411147,-0.6638878664940822,-1.6524452269389158,-0.379441154950149,-0.023048306968533504,-0.14479800793722322,-0.9031172800089147,-0.5885358914976673,-0.3126439308963368,-0.2751399773703288,0.026344639938406324
2024-09-30,-0.3278090215335263,-1.5654758312840236,0.10946998283973502,2.5119398556968577,3.2772500297745246,-0.465836074659847,-0.33176136681457785,-0.39623969189027863,-0.10683783688875292,-0.2845302959377055,-1.1141371751459408,-0.5895109554744984,-0.33094474812259445,-0.1398004952039766,0.04108520294617024
2024-10-31,-0.21668606539590085,-1.8517674683965648,-0.0517443445968172,1.5451273308211981,2.521071368414759,0.2306675497422764,0.23555284539272345,-0.43713423985578603,-0.14610416726772618,-0.3905645086581512,-1.1387760453993616,-0.6704376222842157,-0.5362335342933263,0.48271907963603244,0.16580879294959863
2024-11-30,0.7048921063240527,0.0823987779713189,0.12652383834006506,-0.5403465634773105,1.7314863159037235,1.0006695004831776,1.185893061667356,-0.6767031988254026,0.1604731503021394,-0.2782510019489415,-0.47278041121176945,-0.5429456010473642,-0.6508830019662536,1.4336815178646176,-0.09936461803996317
2024-12-31,-1.2787954887415953,-0.4156709172904167,0.06754869137559408,0.38486857486972553,1.2848032293238578,-0.6074128167274571,0.018290593173779846,-0.4463110890575004,-0.3175014486095963,-0.6351471309310457,-0.9647068318593116,-0.5215515573700328,-0.5995469971454789,-0.40818331579288347,-0.10534705915261516
2025-01-31,-1.3919408363543273,-1.0267396871489034,-0.47383432625238986,0.769213360023332,0.8911893523391531,1.0023221311002262,0.46711896360444594,-0.1934890282335886,-0.8101491125707614,-1.088162669140638,-1.2766489136745558,-0.7501251832765227,-0.9246508684375636,0.8719199673833808,-0.15176277679817377
2025-02-28,-1.6614977311342591,-2.3035750743587275,-1.1554780457966891,-1.418203636852857,-0.14548530499166476,-0.29240330768813755,-0.6344157135412072,0.1367310386679131,-1.4753255491260089,-1.8267083739411962,-1.8819312556303487,-0.8791669651913118,-1.381822276944366,-0.13129500728284504,0.07041394429157427
2025-03-31,0.0658443855858442,-1.4524013161971936,-1.61490580745154,0.1811191245039499,-0.049205626340473915,0.04925501968216173,0.46211406741950894,0.47457835673583254,-1.926181462004595,-1.7235634235211441,-1.3842388209037177,-1.1613089163445782,-1.7160325055205092,-0.012705933869565861,-0.00040879493663575895
2025-04-30,-0.4229396088209589,-0.9640872357594713,-2.160292889710047,0.09124306871757117,-0.1222514336354902,-1.3864177832000932,-1.4764252691124724,0.8995665431354672,-2.0598596743339965,-1.6994558039870475,-1.2073063964840538,-1.4604985987489285,-2.091329603399285,-0.3666930623133906,0.056879299086272844
2025-05-31,-0.008201058194648331,-0.17822167700438765,-2.645497074329382,-1.2479579879196856,-0.8144279590328062,-1.3111083086340263,-1.0421372057216873,1.2461737147421006,-1.9456264731150723,-1.4603050213837554,-0.702516496565164,-1.7278910853681488,-2.4107168027461774,-0.15085685696472204,0.2630177400045088
2025-06-30,1.6190184581084879,0.5394845152111003,-2.1563999324316647,0.5323896887235307,0.5405087339453304,2.9703613844629224,1.187811296632536,-0.6419369690175959,-0.8173918567691897,-0.501873076887166,0.5881198943118866,-1.582957655970314,-2.0357236221729695,0.21575990829373354,-0.17906902559402035
2025-07-31,-1.6830333532956594,-0.0762048013675907,-2.406973362304362,1.9151497804251785,0.8577573836448351,0.2983836270245181,1.1799860307006866,1.272287788387879,-1.5358125308842203,-1.2860581138195644,-0.4088707209591071,-1.7145925115750709,-2.1767602216756132,-0.0609991974750429,-0.014977915786057203
2025-08-31,-0.3811635675748515,-0.27932754883870653,-1.6948650577689417,1.7530621324492137,0.34854176846727186,-0.49615937507767033,0.7921849771038711,1.4807877869039145,-1.5505824852147252,-1.4364459943426233,-0.5750744548126727,-1.3405598058178223,-1.5674522382448075,0.004839101124095046,-0.0061478250100814105
2025-09-30,-0.28440084534136933,-1.255954225357038,-1.5722347857655181,-0.28102442509972037,0.2933758217680498,-1.0735446951514735,-2.2802370952400426,1.5504040649726711,-1.5313731796209766,-1.5350243021762942,-0.6377511917967278,-1.2553105321659195,-1.4633523854378403,0.0650224565094018,-0.029022593226343447
2025-10-31,-0.4468141766299062,-0.5920918899609607,-1.5170634605382496,-1.528115493934023,0.29942709419400215,-1.126968840442559,-1.948624198652904,1.8184217797242488,-1.5767742531961524,-1.7163641924777686,-0.7923269427005039,-1.2163986097073,-1.417560940483915,0.09644233911081496,-0.10343592921983465
2025-11-30,-0.9360749710384101,-0.8823745100178356,-1.6622045498834421,-0.8876563154316498,0.4002329795792227,-0.8651694912382126,-1.1000694150936015,2.7747068798339933,-1.8849154624337394,-2.350659486482555,-1.1514626003296058,-1.2905250737643077,-1.6039768937262724,0.23131428601314136,-0.04854763309025167
2025-12-31,-0.4906264507155544,-0.9807168192517536,-1.4523339634569008,-1.0591626361006026,-1.7412526757363616,-0.7171563484790068,-0.12669299419761273,2.862476263936363,-1.9304399901550482,-2.5803266465227255,-0.9889938094732487,-1.3656348367400033,-1.4153683299978514,0.11397910382221695,-0.027642244781264
2026-01-31,-0.36565968803597443,-0.9213098843557231,-1.2504584907035672,-0.9896282174965153,-2.3493807082996003,-0.6533261320767476,0.3645035075546363,2.6036961240456225,-1.8516758238170976,-2.6251825926077874,-0.9015636732397388,-1.375749947531675,-1.2226723713147825,-0.022558314630297515,0.010479280426652924
2026-02-28,-0.08346878836752405,-0.4774343536505322,-0.9772987391589912,-1.0643689834201044,-2.041178115120177,-0.15536613086741502,0.9321018533368867,2.0875485127278686,-1.662022036075486,-2.51491507581318,-0.6711078184040947,-0.8043946327019571,-0.9235755575950411,-0.22701493381067314,-0.05439721140867149
