BHARTI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-04-30,-1.0733020047415038,-1.5440009938160266,-1.0529030831277841,-1.8265835537421804,-1.2128787536647427,-0.795096367061675,-0.6116086701298638,0.024005571389673578,-2.0456647616065275,-1.287515596992797,-1.4689487354767952,-1.2300565329802933,-0.5094103415081779,1.300068887138823,-0.025919064775707337
2012-05-31,-0.3311157440168832,-1.2898784208872403,-1.0982127010885068,-1.4775044743626735,-1.1598400420102568,-0.7574768212643465,-2.9964794247882955,0.2264249091701087,-2.347691072072415,-1.737297390661036,-1.219840311142677,-1.2624745281984646,-0.5933261380736178,1.303115100717794,0.00821757331524833
2012-06-30,0.02997564095720212,-0.8838197430290416,-1.3470916171471952,-0.8879642905524205,-1.6149137961404043,-0.45214723998962564,-0.09943513016053587,0.0246819727663439,-1.7788387626990556,-2.0515026644439796,-0.9618791269571015,-1.6901139232903315,-0.8269804583133354,1.0578004300741104,-0.016540213879221003
2012-07-31,-0.2885684458590889,-0.3860062243847795,-1.8267028656176518,-1.724529114129602,-2.392173280474934,-0.35663494374856475,0.4501511269183833,0.3839149030362195,-1.6735342482632283,-2.262339101032457,-0.7893052291823345,-3.310368548359987,-1.3895829380031532,1.2604561342056972,-0.19132580769822868
2012-08-31,-2.633840015583484,-1.6924610826341115,-2.1158609967632858,1.169893958214862,-0.22923219600480374,2.0702743742971275,3.171245062383943,2.5221256612847207,-3.0635807940490545,-3.3316816081182137,-2.0948027855109177,-1.5220685806685905,-2.0980601470201004,-4.71303120437821,0.0688167339439731
2012-09-30,0.9978457892954657,-1.0751270800593664,-1.5887569267115236,1.810917505915457,0.6254972464314377,0.5222091303831382,1.3324265598946037,1.1058103659775016,-1.4539499639807736,-1.8773108253340671,-0.8257029973544168,-0.956179208720047,-1.487957769776995,-0.46254704508443767,0.015676512304109533
2012-10-31,0.37238579883929657,-0.7846202031239088,-1.5586816782587674,1.7584433286594099,0.6497467945139578,-0.6245423062714995,-0.18940711249681572,0.9828658112516292,-0.9567089256793118,-1.42897214006635,-0.3345319391668779,-0.9631044020106952,-1.4756450976852336,1.3674411066979617,0.22296247986456733
2012-11-30,3.0745578853011715,3.3144804427718153,-0.6788561412426237,0.8684889042962183,3.2077282353366012,0.3878442228487434,-1.1586362885692962,-1.1866542633648367,1.1417707083677016,-0.015314712098518136,2.3493203768451676,-0.31465066730163754,-0.5882151046011647,-0.10840141161506628,-0.06084894896456194
2012-12-31,-0.6745627121378324,1.6601295986024969,-0.4228088146858934,2.0379708985374703,2.854138734357939,-0.3079297819691433,-1.0323066752843675,-2.1173850333406223,0.1707491889942189,-0.3183992379248349,1.29201923464898,-0.1964033852438016,-0.3489445326596792,0.2509157989031764,0.06855655858068378
2013-01-31,0.8480167298163391,1.9196993777039573,-0.3725284666274866,1.7418966034032404,2.4992933650410425,0.017486699255575607,0.9414453425317356,-2.285002383919037,0.808084369337108,0.09939009493875842,1.8265223742835377,-0.17206284568548694,-0.29662213059114656,0.07775849423208708,-0.05042184062902231
2013-02-28,-0.6259272298687916,-0.2713228171837659,-0.37906551306830083,-0.16038966616491926,0.9189722346889257,0.3010010595226418,-0.276400326582547,-1.649327760573105,0.36085813688956336,-0.2001181402476679,0.5575261738859294,-0.21791411604140645,-0.3035982291628438,-0.06132771991941839,-0.10146612406367438
2013-03-31,-1.1805617091281746,-0.5814539514007421,-0.5732133583002537,0.2395789478720217,1.429134853873973,0.5397664337982992,0.9267301949253994,-1.7197381013253066,-0.18546121204910712,-0.7178575287603526,-0.694789715136816,-0.2871234766824299,-0.3700210098930714,-0.3330471965373378,0.08853148064936903
2013-04-30,1.13081878303637,-0.4087586371909458,0.12833212780561576,0.5419784157437454,1.4748581688257438,-0.7052062068949391,-0.709446441131741,-1.5813481840673407,0.630659482730765,-0.12192392238521883,-0.0034880117828025143,0.05424463548966001,0.030989564811774,-0.06697538511707785,-0.05417745662286491
2013-05-31,-0.5391238630237016,-0.37820107443902645,0.05630519043981585,0.4953832519778261,-0.13610951725288095,-0.6731170373555736,-0.7223293504230385,-0.8764307445902572,0.2456353263909407,-0.35133726031897833,-0.3406818804913982,0.029636595480761516,0.022571452502080393,-0.025296488318282347,-0.03435402402650428
2013-06-30,-0.29079550118974695,0.19031984538333288,-0.045840960465886836,-0.1431933955452404,-0.22000292649411882,-0.591555408620733,-0.8687489566751218,-0.5306375826539304,-0.5056263842691726,-0.15292455860642096,-0.514564772310279,-0.04279189974839074,0.01596336200290959,0.020479999266739938,0.16619361779219277
2013-07-31,2.067027501382933,0.8369405584771762,1.0632830749597981,1.0596818842144924,0.6890557783562903,-0.4822564874739697,0.36015249481925876,-0.9084801024207628,0.9882432090186359,1.0915684117535003,1.425276779425099,0.573518821868927,0.6382809968538995,-0.422799566962774,-0.14129139017852013
2013-08-31,-1.4421900394490368,0.17726654937154723,1.6270375583655001,1.921406297046269,1.1511111698471392,0.3482110236919132,0.6220384071423494,-0.05234193655858802,-0.21551658072114502,0.20399254333674438,-0.05707403151798613,0.9751061889902664,1.0723098888761002,0.34537788049624124,0.06331592074424068
2013-09-30,0.8073478555264805,1.0095838071129555,1.6158889911795196,1.7319130936548435,0.8599660425154824,0.478402134374768,0.4949020582835345,-0.496726452133868,0.31185030455221957,0.8887088790355325,0.5522923397981251,1.0467173614298344,1.0291106138151984,0.4791288688728617,0.14152108283169704
2013-10-31,1.5733150690583286,0.7471425621619577,2.4261837241661004,1.3234213240105188,1.0967169131183943,-0.4861993502529991,0.008984096893715187,-0.625173358675737,2.1024310293333786,2.2653117650703596,2.0046948230275152,1.4282227290095288,1.3242268852514048,-0.8518820426845051,-0.11567327847709427
2013-11-30,-1.1419148825484418,0.89337306866917,0.13661405104783914,0.8737619883533274,1.350654217628519,-1.298734691642625,-0.8027252567783337,-0.011567395426748889,0.6342994100602759,1.1871795591683876,0.2683051769769065,0.3056789971864485,0.36062050101926163,0.13621611400331576,0.009892880548086227
2013-12-31,0.16556683490257715,0.4139277452552634,0.5441518555286092,0.7246941581413543,1.1693607533977968,-1.2573721129148538,-0.7526582250708842,0.5959637869264804,0.7716810575857126,1.291213376003024,0.14411042692152176,0.5187046855345246,0.6104286105968868,-0.28503710362346785,-0.04726263905013502
2014-01-31,-0.46151496150015936,-1.1242892035436427,-0.08801107610284234,-0.897690165638697,0.4267984847310992,0.7372783054677094,0.3354909757858221,0.8904348856763314,0.17038309587299455,0.8410024131669296,-0.264348674450006,0.15914212768355687,0.2048499473105158,-0.20468721509790735,-0.0910220990008058
2014-02-28,-0.8627641885206941,-0.881360366584173,-0.24342863158357306,-1.1452366367593587,0.04777915435988084,1.4335201231615242,1.0059454180809386,1.331374702980151,-0.9983870551758878,0.025991458943731158,-1.1529598168626147,0.04476442413440226,0.0938149929641494,-0.6931656572174959,0.09968471651850101
2014-03-31,1.083771611429707,-0.17347989737831515,0.8956169942695485,0.05011782908431047,0.20812756491330592,1.6641267691905404,0.9250461838956288,1.6357056004784243,0.5463589180332481,1.0235527218529803,-0.06832748013856005,0.7902776841655827,0.944924848825697,0.5484158384787342,0.03192546447632349
2014-04-30,0.3390002231440299,0.44289676633089475,0.5206657645771087,-0.06367658776140175,-0.6179484314517422,-1.704074180056272,-0.835049313459789,1.4751983429445688,1.0900422237094443,1.218307366988004,0.4925600747008855,0.5770084424646499,0.6441846445403906,-0.21688966108296204,0.04774917387781432
2014-05-31,0.4526598336136967,1.483471109671918,1.0806192592465502,-1.6720356918189132,-1.1036036386632229,0.573075834386645,-0.2755309659643615,1.3015837674984148,1.8347727758332855,1.4549995041021953,0.9017205668962383,1.1303251297615773,1.0121576900295381,0.32705007020475935,-0.02114946448183884
2014-06-30,-0.263391937816589,0.41537860928039927,1.0767124347958035,-1.6728585775326759,-1.0932061298548363,1.2593368666363267,-0.022489619726751245,2.0759642542805334,1.0769832448835706,1.072716637540191,0.5288091993109025,1.1056611254817745,1.0875323943035893,0.9192280104994316,0.10153937199220713
2014-07-31,0.9663693222703371,0.9162395778240212,0.5976723740809136,-1.0033931349671128,-0.9979012871819405,-0.5030173838658512,0.5361059051261092,1.4688556144792777,2.754473608356435,1.6726154584154234,1.3851268069099512,0.6205865499024417,0.6391123434201937,-0.09465348610114287,-0.00833624499783151
2014-08-31,-0.16951976163187632,0.4155517069226736,1.415809561742619,-0.9768059292979521,-2.1850275769473426,-1.330081591407775,-0.8017760766352457,1.5912439920043318,2.1147467784680427,1.4332313753862171,0.6564882816787763,2.427641163920431,1.2515773076037207,-1.334389075688534,0.09140478422631962
2014-09-30,0.7995389408330891,1.285210682840356,1.5817395918314532,-1.0899174431558352,-2.0916769573235103,-0.023113390818857014,-0.6035252678924273,2.8427131671739763,3.1897499494621186,2.110267417785078,1.2964846989583243,2.813942716675527,1.7530654120952642,-0.2727000463182338,-0.01567577290369957
2014-10-31,-0.35380163765235945,0.2023388399234228,0.30704488350752945,-1.0261333298210324,-1.679322638969194,-1.4835287698358324,-0.7096807580947301,3.0159167589290075,2.204699194251918,1.6757607863470734,0.5242701518960836,0.48192394832996266,0.4704000262335244,-1.0008163582090697,-0.04250277538269809
2014-11-30,-0.6233351312766633,-0.15201310009469082,0.8296864876150808,-0.6557393361978152,-1.300888759216952,-0.690991236186094,0.3090977480731678,2.8780833647768205,1.3823613127618966,0.9866098510861909,-0.3334661427449438,1.0784388113851102,1.250181144551443,-1.0904722600847732,-0.08059672363804395
2014-12-31,-1.0210110407493798,-1.7705677295304154,0.0022430687187780227,-1.6046021205491017,-0.8042077462297104,-0.2948837493736243,-0.11639868872964368,3.480003262985321,0.27047235914789525,0.02890641594260165,-1.445828480011354,-0.037208491437539404,0.3703378876554829,-0.061143054751998174,0.05784678820299869
2015-01-31,0.6294846737017669,-0.8921189633063222,0.8684434561239506,-0.46716073905426364,-1.0927869566055421,-0.6447029161272118,0.5028606407101612,2.081683969236824,1.0809753236281838,0.4954701430900299,-0.5719542948589805,1.0957166587467269,1.7505345989602301,-1.1495603802156242,-0.047830114475817406
