CIPLA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,-2.427433214817578,-2.647820459497278,-1.8539218392709451,0.4765838805103613,1.4346154976119319,1.3960677142772726,0.4101168198828723,1.9539441739514136,-1.7403201268056365,-1.653872047665958,-2.7853974174079603,-0.7179356392634079,-1.9901997904442557,-2.197849007399436,-0.0402751655370165
2018-12-31,-0.5391495207755006,-2.5455971433527944,-2.4984403993900717,0.22213684490256294,0.2504557367539129,-0.8626857307453929,-0.6470299378724027,1.9797045000283229,-1.7041122330232985,-1.9938362073935292,-2.515670741304344,-1.1343524308740978,-2.8108432640715106,0.663384995459961,-0.0042438335298127395
2019-01-31,-0.006519141784928208,-1.8476729079790735,-2.1718481205667746,0.4519513108787272,0.005688279068424485,-1.1298525033775302,-0.6157871189884114,1.7204584534520222,-1.3240248640685643,-1.7291753461443846,-1.7591383127143085,-1.1424578934275313,-2.3437178719163905,0.8859937182748268,0.06953399704128131
2019-02-28,1.0352615537335972,0.31384132542170873,-1.18353222296709,-0.07637138961523723,0.26926909726054504,-0.3687751953898124,-1.6910812444445174,1.127638361955693,-0.4128960635203242,-0.7605642464294062,-0.299230030893917,-0.7161887852722202,-1.112380115152539,-0.231677351735871,-0.04735759597881634
2019-03-31,-0.619930588404154,0.25253674864189984,-0.7534726643469141,-0.054515194051725856,0.19455549339999934,-1.282027228851878,-0.2828543272683907,1.6330748544637326,-1.140112898934241,-1.1923738767542733,-0.4102902347085002,-0.5407046462274779,-0.7079152951729695,0.007615484843304082,0.06602635307450672
2019-04-30,0.9642736415338555,0.8918987432500474,-1.15763189654248,0.06851944662418585,0.524493667833262,0.43625495974202716,1.4843507867866907,1.0073522357829694,-0.3413524643595655,-0.4154817067237598,0.8180943185879886,-1.042316982709574,-1.1557396110700426,-0.9265377324831048,-0.010944630314820406
2019-05-31,-0.15603907665341885,0.12408844238770227,0.48585784529141013,-0.1713415804578864,-0.742252800465442,-0.41453882289020194,-0.09922407966889178,0.893116273886222,-0.3606199960213942,-0.5941958577293447,0.5282161291251849,0.7145234187262597,0.7290026934982642,-0.2642608964822223,-0.009709686999987553
2019-06-30,-0.18077538879466287,0.41846598232639376,-1.453899745672063,-0.5292379239424908,-0.927005420623715,-1.8796724454467229,-1.3199595720400867,0.7872943253563082,-0.34917345014211304,-0.7351697182861044,0.18253307528678092,-2.0631145132808877,-1.5363950424279813,1.305545109378512,-0.06022945191646401
2019-07-31,-0.8531046102960418,-0.7681794717682973,-2.3044243576995713,-0.8736740806285682,-0.582076266370961,-1.4390163230613087,-2.603761654985283,0.9311422347877716,-0.6694026790340389,-1.3293970896103187,-0.6778310951275889,-2.7936939501993323,-2.669254902054087,1.818851557561056,-0.09801004068653414
2019-08-31,-1.3298904732296093,-1.5081374637537048,-3.030476051780583,-0.4283659310773043,-0.5468855731938589,-0.004741140254067063,-0.1810448060577231,1.2306357775478531,-1.0688748011168034,-1.9578089564814993,-1.5713002222688068,-3.510718343478506,-3.8317053201280498,-1.5184135772242622,-0.10466697321520611
2019-09-30,-1.3105387906580062,-2.2028675871165677,-3.0322032478494436,-0.9506239689826435,-0.2228175560739811,-0.7821797041061723,0.875164879551961,1.4749800325835873,-1.2591468586992507,-2.0936767482960374,-2.2385576890254106,-2.9074876711446587,-3.9827217755236037,1.1070508775479135,0.0927430589165061
2019-10-31,1.3958943964295158,-0.6887051590035859,-1.7744027691713458,1.2662262037023846,0.10207517012354923,0.9514744730390161,2.32041067699343,0.7183655511392519,-0.5267125387505769,-1.09852933742281,-0.6083330362547281,-1.4748132051762206,-1.8991088917956098,-3.6859173311568303,-0.00032135397416505133
