ESCORTS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-05-31,-0.36894673592617927,-1.3574987364196114,-0.5713260991834446,-1.1185835455941442,-2.021392722231423,-0.44771955528414004,-0.39260215704778795,-0.04949714792282028,-1.8904354218990234,-1.344193777626942,-1.3305930785406836,1.1705462296348315,-0.7448266129720268,0.04802392623246464,-0.12057843582097857
2022-06-30,-1.5695287685745436,-1.4135911714225222,-1.0842213112242396,-0.6699176837302792,-1.6346884760152844,-0.45658385374381205,-2.110648048098131,0.590329902869942,-1.8529850573626647,-2.501878478365339,-1.733904115454099,-0.7299054713707752,-1.1500789843207477,0.36556789589225536,0.18188310705288505
2022-07-31,1.7970569938272893,-0.08481414500104963,-0.2884096500236765,1.7654306506721795,0.40504028391765495,-0.10072968021655988,-0.6663524922040461,-0.3523786866035143,-1.164202420973838,-0.5858783557594102,-0.1966057794403442,-0.501711938166143,-0.5076137410048781,0.15438443213545514,0.1406647184727842
2022-08-31,1.2461383507460544,0.9735433433159424,-0.1582793990088156,1.8714141370373414,1.0860701694235013,0.3389876346683883,1.1810920644169196,-0.9010347404170468,-0.6689293079641809,0.6510224393589765,1.0212230783771037,-0.5942390072153135,-0.5569830111103962,0.3875070716928881,0.06456985289387543
2022-09-30,0.38937770982081493,2.1941279407931993,-0.22118671324427117,-0.7408069064403234,0.781487759803337,0.5100258471927477,2.161473421037874,-1.0926292853940176,-0.3734151922556885,0.9884601201344765,1.236011231101704,-0.5543404395922038,-0.6615872880584087,0.4785412828559926,-0.042947925047649625
2022-10-31,-0.6626594483235736,0.6167414069221997,-0.619280321854509,0.07323066023111596,0.7954587511537858,-0.1619002661327326,-0.8606166758146467,-0.8941119942944372,-0.4076174314320191,0.3820202038262782,0.5173101708032285,-1.001248340748652,-0.895078791347825,0.336777127376199,0.11488160706349386
2022-11-30,1.0001369627070062,0.4263030517059266,-0.7757036677624659,-0.14478276530305342,0.9179933863364794,0.9635129272316573,0.2104513894889339,-1.266609820869021,0.14502335492776,1.2584646853073878,1.0507072077771844,-1.1466860547236062,-1.0352645232096327,0.7970436217326138,-0.06614634408070043
2022-12-31,-0.9545156270098737,-0.3572695953742702,-1.270744516377242,0.3915349361825616,0.3294756458044201,-0.5982896566022037,-1.1051818966190208,-0.978039312287359,0.010314999594679923,0.28345076084086607,-0.11406972818451848,-1.4633438758937203,-1.214564219378648,0.40805698036214727,-0.024477697481012153
2023-01-31,-0.5264244549318143,-0.25578802247262095,-1.238705288696376,0.3724704339748662,-0.1357388565330785,-1.130733461267612,-0.4266414149259341,-0.8193174430643476,0.020556738919686048,-0.19849631139779966,-0.5739032668993176,-1.230250580394173,-1.1053287858375311,0.1830245721938088,-0.006268408396781119
2023-02-28,-0.3319177206069265,-1.0344839891562265,-1.1729344627535714,-1.4321917806302165,-0.8325964008130602,-0.05200011222227388,-0.6713923775171077,-0.7522333139825296,0.13500669916097932,-0.4653597526732008,-0.6890673203156267,-1.037907383158246,-1.042427280199507,0.4389460894504804,-0.09299758379422815
2023-03-31,-1.2881465100020777,-1.1894536380619074,-1.106336771074209,-0.8798147881666817,-0.6177877597503693,-0.6912143952588835,-0.57947669834662,-1.0798840826298992,-0.6443503564322478,-1.6454232988480075,-1.2541778876656078,-1.010116232744901,-1.0054890824491192,0.22965973746922283,0.04654525382026866
2023-04-30,0.3402289771189067,-0.6822667591774317,-0.5885642917918815,-0.15181186438324568,-0.411728419680366,-0.2549480029982061,1.1436657916652948,-1.0412974115797995,-0.3952018686035105,-1.099952485733982,-0.7961875826078562,-0.44929172784646504,-0.9200773915939106,0.02991702123838747,0.09394870295436476
2023-05-31,0.8404678187459551,-0.07097808677404506,0.31786792703801914,0.6582060003458126,-0.6510115862436301,-0.1616272916406849,-0.2867686191505743,-1.1807539914180443,0.08568520832162957,-0.07019989609345921,0.02324153536757251,0.4846844165582995,-0.6234537753868106,-0.2764598806217305,0.03259266500789848
2023-06-30,0.0803862090044857,0.6823571785669611,1.8146559391081558,-1.200154655639368,-0.841051183868028,-0.15992049273879977,0.7412150564336628,-1.1207875482984948,0.23678809186363553,0.19559286267458345,0.20509461351985847,2.1188011802721705,0.2254267505539197,-0.8341776237550003,0.12172867000440973
2023-07-31,1.1389325868657214,1.1044161121270428,1.033795805975119,-0.7218275465342132,-0.26538967135698693,0.07952701742496104,0.42168704636000365,-1.5233735380465925,0.9294252726004697,1.759446208083469,1.0103909456182791,0.8365502753157231,-0.32328228706997675,-0.23047441499569923,0.21838713550646052
2023-08-31,2.1733953600644247,1.8028480487520164,1.7738282743512983,0.6141422532257499,0.9840935658374641,2.3353692348775894,1.8927729154222013,-2.2336322156157045,2.241586109239488,1.8019515394557746,2.4111214604671414,0.5733053984767225,-0.3689320362934694,3.6180491396432757,0.008149028048847
2023-09-30,-0.2976682867236026,1.4943330390626899,1.0268563473720507,0.9404835825014142,-0.2702263486291737,0.6475901011371158,0.7746936661752785,-1.87266904429972,1.8403177802698583,1.3067138826144533,1.2874060262637526,0.8876845238624455,-0.588773411394674,0.5411044620209015,-0.01665227791741369
2023-10-31,-0.5322077953166542,0.6225068861921104,1.2143834828308697,1.5622459499844716,0.23010469626040167,0.7506327097430934,0.7121580287288155,-1.4230612839996986,1.461381810806044,0.6668066439947654,0.44161257659011716,0.681133839381852,-0.46686390551301554,0.6565393913341405,0.005666278609833961
2023-11-30,-0.2524549365408095,-0.5659696044787613,0.09304211486463888,-1.7082504660405213,0.3525906518146353,0.37329087246391895,-1.0161923031442792,-1.001218209631948,1.3800499664317538,0.3854660659488656,0.022768096786457234,-0.2035571156353548,-0.8794131299216889,0.2377335736429106,-0.05453465812850952
2023-12-31,-0.8811220378651533,-0.8749605201519313,0.18050192136718546,-1.1498010445248459,0.8681148490412043,0.6247151850737978,0.018985557432094728,-0.38331650925431493,1.0931480812470522,-0.4353437866844124,-0.6968486497270369,-0.33473858081173463,-0.7087185068914957,0.3406171625876381,5.028199821724309e-05
2024-01-31,-0.2096450342428917,-0.7042139526999258,0.4459806680472289,-1.009152248202135,0.5249111794192265,0.9240894398063906,0.10847730719698825,-0.10038530809159082,1.1230150833338262,-0.5583719351421191,-0.8238499980619863,-0.014310964059114578,-0.5385773733923789,0.6072473260695453,-0.04343371517682979
2024-02-29,-0.7199075118276844,-0.9409224503917021,0.13433416167285164,-1.0399309174791516,-2.846964336206811,0.7341523060422023,0.3505754218947137,0.37681006892884816,0.9136168859798652,-1.1502394155767928,-0.9721901896415636,4.620871496943312,-0.6121062452437724,0.4350123675983751,-0.02810036235251316
2024-03-31,-0.5197410026888224,-0.7472652959438123,0.7717138207795756,-1.2008698974076193,-2.525773738849216,-1.5538297571572737,-0.9980507673980176,3.512246889096557,-0.6595794247490866,-1.5099560686197486,-0.95504111050346,5.168424702141925,0.8021304083182542,-2.325873410862165,0.19003010047430824
2024-04-30,1.9597550543728561,0.3531748695436439,2.2443562061479136,1.4740552502796487,0.30409831922708264,0.5859533901855857,0.11020818236059586,1.641823335262766,0.0651346384839143,0.5499579062763288,0.4737534754154863,0.5553902668150994,1.4473541323544397,0.1573215774956846,0.12829596417434183
2024-05-31,1.0664720714528846,1.3401974120978997,2.357753101786167,0.917169138397218,0.7199201814799129,0.4794794225215061,0.22007496196809295,0.9467960591366849,0.6499239690067329,1.578056805580561,1.2813235629587132,0.4615574977538784,1.3797387232704097,-0.03533822145438757,0.08245930752218619
2024-06-30,0.49986848208788687,1.898840006954976,2.5375066469050567,-0.5104752163379278,0.3391046412693361,-0.35719211530532263,1.1606325997078233,0.517600597071907,1.0798219809691705,2.1088977657757924,1.3976327791594072,0.8716219203810467,1.5105723332387344,-1.8066821400673567,0.0064664464080258655
2024-07-31,-0.4241897793566102,0.637348441298918,1.1607862256226338,-0.32748575441986133,0.25053959669818054,0.2004712211268741,0.03607314939786869,0.7097854500356258,0.978001820661859,1.5621942066698773,0.7908565100404943,0.316412651140958,0.516011191940403,-0.25746706558718324,-0.07964542872958492
2024-08-31,-1.3918828940229986,-0.627134849320038,-0.9928668088120977,0.22961565540975198,0.6206516124046083,-1.3743772645946388,-0.5944736806196793,1.4779499177806033,0.1645241379700464,0.242254756066764,-0.4125196929370257,-0.8309708246929145,-1.2087405225261347,-0.5852051261370751,0.1022471347115505
2024-09-30,0.8936949570224741,-0.462846000735543,-0.3401861901629146,0.6431203837049687,0.42015915810567134,0.9789537064188285,0.5269469696486264,0.7388306843463316,0.8981778826634603,0.866013911240686,-0.04334758034907835,-0.4764020901595877,-0.6881970881333836,0.6996102936628925,-0.1308844384167365
2024-10-31,-1.8860344248254564,-1.2553838665813801,-1.0187392655801883,1.4949499240591844,0.8903968582795184,1.528944354661465,0.3760186740152784,1.8781504268865,-0.37434766563356037,-0.5080686102493794,-1.2540192701800372,-0.8719192897298503,-1.1729697155652952,0.8553409738679298,-0.05240272685585146
2024-11-30,-0.8660290045364213,-0.9883001443008809,-1.3024787041298227,1.2990503509462483,0.359760307069184,-2.4847201588644166,-0.882736141200289,2.257180724194222,-0.8686789861767149,-1.124087899048744,-1.466861326838004,-0.9693043491133081,-1.3980892312097735,-0.5796369387399896,-0.06430781531741561
2024-12-31,-0.928892848649955,-1.9114464833370572,-1.302564753671653,-0.8001443492246126,-0.09919352368021084,-0.2427812424111843,-0.45452105698583434,2.7010488258468373,-1.3638675453074136,-1.7561757330116023,-1.5438401503807355,-0.9439839777175607,-1.3215993734755698,0.15572727883338935,0.08368883394958318
2025-01-31,0.7335016076945892,-0.5302255324188752,-0.8482005940353141,0.31532199318948895,0.5585457332627825,-0.5530098351590618,-0.9053150606522409,1.7387366087356109,-0.7081237392974074,-0.9247940074295821,-0.6606390325061746,-0.7564253081911585,-0.8487930371382519,-0.24975758780729668,-0.23348050148647664
2025-02-28,-2.868216712386965,-1.5178547049255693,-1.874846032811877,2.361380064178104,2.0985751916656126,-0.33154582876958544,1.1221455358794614,4.170230283913676,-2.3744602858479538,-3.1797026098027494,-1.9212427100380651,-1.2911859561358594,-1.929006001882278,0.4148991885979916,0.12472427166647296
2025-03-31,1.074204548795029,-0.42913045505082825,-1.0293477459922624,2.9623146530115725,2.0826952472347533,-1.7817256386732794,-1.1323864509589197,3.480379805935051,-1.96361381841379,-1.6748322843812409,-0.6631783455032698,-0.9669226698410671,-0.7219554665063374,-0.6322209465925966,0.0027500190167357155
2025-04-30,-0.19171799556022714,-0.9002420584094364,-1.9733579835943031,2.1363097720535342,1.583830346471852,-1.8310585703656999,-1.7245946802260776,2.621610908899109,-1.9219155637514835,-1.6892660842607465,-0.499332825489744,-1.3047816731939061,-2.0501535112288245,0.6231188333607277,0.01905630021380259
2025-05-31,-0.016293044828357934,0.48496050946035574,-2.2434784710036335,-0.3847563580247128,1.436228596619125,0.8826531213006407,0.5100038856527026,1.9811580301195544,-1.6969595507341992,-1.4924510999186205,-0.2879892251609399,-1.4164843856636682,-2.4318596320510784,0.30004912909675974,0.003876032074994278
2025-06-30,-0.13458557331645912,-0.18954161910523906,-2.2227017918959566,-1.468582845846417,1.2087184323235869,-0.06053235440109586,0.8351496516948467,1.6377117794549299,-1.543683556839362,-1.4254813027331117,-0.24674170746259602,-1.4261455834444041,-2.4298176098933224,0.7167088430994386,0.007350118243624972
2025-07-31,-0.08885818635907361,-0.13279127416161118,-1.9339168452585125,-1.4381356921752888,0.8674724227381306,-1.3012161077857005,0.09690523799502962,1.3419256463621676,-1.3332548376039721,-1.2819013587547743,-0.07165358352929238,-1.3166821858702282,-2.0903527571456357,1.3472539063189397,0.060246308947183816
2025-08-31,0.48781773761737923,0.14331249327969445,-1.3050616021825112,-0.9295001791373115,-1.7852679316542361,-0.5766389531111268,-1.4641583521955854,0.8687425518615266,-0.8341801999055598,-0.6346476736238456,0.1634773082611268,-1.185866148928465,-1.2755031750930255,0.4627889958063543,-0.03456092146969059
2025-09-30,-0.4397529699730385,-0.0006654869398653574,-1.5923345762827783,-0.5803020067936142,-2.2218991454244614,2.910030482702566,1.6611080668340361,0.9063158119688898,-0.9014314209165146,-0.9618712242045296,-0.10163283108538189,-2.0250508177656976,-1.6840995972883088,-0.9426784321281589,0.09405387170640077
2025-10-31,1.0032497450239106,0.6566690572272067,-0.7835377515029168,-0.19004299755956866,-1.4959152751551643,0.017151753445006405,1.4092206995038907,0.2947923509577644,-0.16406320954951928,-0.003382202303760922,0.642228808538133,-0.5998873325455116,-0.695440918573753,0.4563339821742235,0.00812745304191469
2025-11-30,0.0024616705641238214,0.3469776072565328,-0.5130338720956713,-0.1674286660236859,-1.3627301016428326,-0.5142781680529018,0.13049838710075093,0.13353013996425905,0.02639076332161962,0.02647950176243844,0.5181025189764009,-0.3059740573586084,-0.40930074250641274,0.16459162945993858,-0.025899659214765513
2025-12-31,-0.3676460372335988,0.3848660600546257,-0.335162249633509,-0.28300669306891313,-1.1416973296259552,-0.9058930319309683,-3.5887017901234435,0.1689706603589996,-0.059802788684328284,-0.2958059818860227,0.0902135809656058,-0.15691565481507233,-0.2151027285800555,-0.216586329579537,-0.09555753551923418
2026-01-31,-1.1441730780954862,-0.9376120357590977,-0.8979160429769736,-0.48508314785686935,-0.5146612715950223,-0.1761911300880555,-0.49517598807381225,0.7023626389967812,-0.724892160293845,-1.3951152122275687,-0.8186800135657655,-0.7430855755134229,-0.903636165476941,0.7584595524955919,0.0399508153431534
2026-02-28,0.36949329890341465,-0.6945525463846133,0.12823838905518434,-0.21641024297734457,-0.5676934452644009,0.9003940642741929,0.9828469417541092,0.2627054430818269,-0.2422574427309055,-0.9404571077243636,-0.42440308820765127,0.0985201738651056,0.33005323892708593,0.584720343295139,-0.051433910435663525
