RMKF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-11-30,-0.07765278416549866,-1.0246672509788797,-1.3463866958704507,-0.7480519413799328,0.4993129382871653,-1.3683022538353886,-3.3871197875595693,-0.5501260190242198,-1.0130214830090472,-1.2047529612702388,-0.8776850250742118,-1.0577043651615474,-1.6426228305091655,-0.12745854066774548,-0.07783287625920868
2024-12-31,-1.1208496450411285,-1.6106956697748789,-1.3117997220877986,-0.7576146081216344,-1.2536585497974508,-1.0592809052716572,-1.381694153374027,-0.1990322608702756,-1.2508815117675895,-1.6001753613489635,-1.3440611580420425,-0.9131065124830642,-1.5338213282267885,-0.10554180732954038,-0.13125651466642121
2025-01-31,-1.457952896224942,-1.6551958060494079,-1.5564902239915561,-0.4356444479236639,-0.7065846036811049,2.0458246451559434,1.722624316714904,0.37964273733363774,-1.5382693221948707,-2.0640584996524463,-1.889592030738076,-1.1700104844707142,-1.6491822810773087,0.1463825612955968,-0.19039076484240175
2025-02-28,-1.7943087003600864,-2.6292704476576003,-1.7407889591902364,-1.079661214315153,-0.863470200424178,-0.3911333604077638,1.710008915962586,1.4203109609687745,-1.8470830173234156,-2.698940002825507,-2.285835547372389,-1.3444117956724724,-1.7859220534271762,0.16121963452521076,0.17677637526271509
2025-03-31,1.007946068477442,-1.158096279039495,-1.2696985185367498,1.5310374791623707,0.4512753848839402,-0.298241540441068,1.1616379577651303,1.338037410425686,-1.6368613715135913,-1.7066899197880103,-1.026710522764173,-0.9967689125705528,-1.2688160112831426,0.06126868608175373,-0.26185359700110095
2025-04-30,-2.1701762627490706,-1.61887265329058,-1.5795504695728206,2.0510616020119334,1.3265428211837607,1.181546536235801,-0.2518657422568661,4.589200563722683,-1.9304035025514918,-2.8999917691177,-1.808081780786724,-1.1630040706321445,-1.5905367551684917,-0.10205119069319438,0.018478967637804246
2025-05-31,-0.04361488394550676,-0.6613871025034389,-1.3344378443937535,1.5958807331423934,1.0801427550770075,0.04945250757623431,0.5685528670554152,3.9192279595355792,-1.6348273002008522,-2.566665870032393,-1.231355123930861,-1.027796193194597,-1.2787498873497205,0.09852779511723515,0.10653096443595271
2025-06-30,0.5945476187698203,-0.8767741086788552,-1.3900707373955976,0.9894824858971264,1.5646162296577613,2.2581017725455323,1.9312321292727033,2.453691999635671,-1.2855979437920833,-1.893786245967369,-0.4313836505638377,-1.0285155612573484,-1.3494311720764578,-0.38229465921165634,-0.14640838802169567
2025-07-31,-1.1135550624299846,-0.33612863313948504,-1.3515531190685983,-0.14621201696192518,1.4905655914396505,-0.4481748483319121,-1.1224326191270226,3.1957320573883834,-1.2904448557551733,-2.6690099423018343,-0.8233821540001756,-0.9883535591589058,-1.4206620492348987,0.3107907506607245,-0.027849680839374526
2025-08-31,-0.20473694816281593,-0.4719560134041279,-1.3424905270876242,-0.24307020864577647,0.8978901835558271,-0.6726537218421271,-1.1054964132291007,2.4655027451061824,-1.1668917895900524,-2.407049111128027,-0.8065965331099265,-0.9831487029387304,-1.4895033432512093,0.39483500730403426,-0.04855190820197828
2025-09-30,-0.2906983936711788,-1.2391280422792044,-1.3174528021460992,-1.4709074041470758,-0.36489538558828083,-0.5260128902065613,-2.0913725372975,2.1396926958324705,-1.0924217182644902,-2.3526127695927768,-0.7253346214331378,-1.3656031048040076,-1.5120570172670122,0.30011455823263644,0.0060958903093383055
2025-10-31,0.10120041737544418,-0.31072084420758406,-1.1686474844540855,-1.984855035437671,-2.112710022385791,-0.5631324224126217,-0.4348191374795852,1.6592338551298857,-0.9281189273109517,-1.9974753898265005,-0.523107239028223,-1.4927298608985997,-1.3279579400395831,0.30279429968561944,0.012808958292581241
2025-11-30,0.14803951463658613,-0.03360924143909169,-1.1032199116726937,-1.6537162702575343,-1.8751136792443124,-0.2661709463197992,0.7771332209951152,1.3011282516916374,-0.7962378264916776,-1.6003704855699505,-0.2669227644776674,-1.4122311650231814,-1.262556128548322,0.06058203749587328,-0.050050048399460347
2025-12-31,-0.2784161505725925,-0.007618450799475154,-1.0638097953683008,-1.4773729020833777,-2.5139532612953146,-0.7002186818090038,-0.17353443731216167,1.2677506282314028,-0.7673047148712173,-1.55736519814321,-0.23157983034321564,-1.7165204375048322,-1.226683357712539,0.36152525809905733,-0.02330296405282236
2026-01-31,-0.07884753907490702,-0.14496856659167265,-0.9059837690467916,-1.3899868721146544,-3.090565778248195,-0.7906204160655875,-0.3924613404796206,1.125436728268315,-0.7219238308347933,-1.3891266147846728,-0.20553505966620897,-2.5382929926457565,-1.0296074899967624,0.2347031813606782,0.07662039600895161
2026-02-28,0.7660880315393978,0.30358906057818635,-0.5563773293894669,-0.7345042124599933,-1.9638684997303575,-0.6752490480496938,-0.8393021252361476,0.6500658058572124,-0.5258002908958,-0.9130187083992053,0.5070513519514486,-0.6624538758809988,-0.49474070691079747,-0.08633171408640246,0.007582632467396749
