AL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-11-30,1.0398830287850065,1.2592065921561917,2.362754136617623,-0.9002552050079046,-0.605589049921198,-0.679008507098359,-1.5564023014315875,-1.1618929633511719,4.170781096261739,2.9694212793886656,2.0768405819015445,2.4224969319511307,1.3949402981684569,0.39242030700272273,0.035181114630169465
2020-12-31,0.2597241459754977,0.9637341011641541,2.1740949350962833,-0.7463761794684161,-0.5064815302657628,-1.2202677266541067,-1.7371487039068547,-1.0237669508601366,3.4996078436239926,2.792620547259992,1.354742930870606,2.149680269259734,1.3623105549159025,0.1289824678756712,0.14901946273543296
2021-01-31,0.9128329594149933,1.1850241744107055,2.7479802132633737,-0.7184597436736917,-0.6422043521196382,-0.5524838892104085,-0.12501940241168108,-0.9097828660204519,3.3642867530258336,2.836064124868852,1.3671018573157092,2.8774199486924075,1.3960442313872614,0.37102795823966506,0.15099976939731302
2021-02-28,0.8533841601927645,1.077847124357437,4.214538801437284,-0.70512385548327,-1.4609197627399755,-1.123410651076852,-0.24797337378197895,-0.7987586146792308,3.025961458160294,2.6536153152379574,1.4899983099019267,8.380048136710496,1.5060236803866112,-1.1552086777204404,-0.1269237067890391
2021-03-31,-0.8751581190081937,0.47072886971914996,5.431953143908739,0.38709220505821557,-0.5210804272276277,-1.4542832455620858,-0.32727237658064123,-0.6613643252571364,1.747927031525948,1.81040899558497,0.3236894198477017,3.766009847062622,1.88530560879918,-4.3843504368161375,-0.007073415875726736
2021-04-30,-0.0970356384477086,-0.069326970009122,2.5181157485632015,0.16128995038948618,-0.45285948725887054,-1.2884412126545315,-1.04025864250884,-0.548123298438533,1.4355366413426913,1.5395943140982975,0.008771096110374466,1.9455645132988186,1.414143739904715,-1.9106575868403095,0.09118779592001923
2021-05-31,0.48441329647543024,-0.2548303810771598,3.5149565690938456,-0.21581850092376262,-0.5764340635595677,-1.432465247191544,-1.331821038833983,-0.43834749791791106,1.4669174435062287,1.5248846380770649,0.19892995305114988,3.135739108202551,1.7145134043861106,-4.032013794682348,-0.006990193463638751
2021-06-30,-0.12409689054815369,0.13977798760927326,2.298880008306916,-0.851758632163195,-0.5351570251304576,-0.8627243436103958,-0.11015624351639601,-0.3324641802023552,1.1984290311579229,1.298389775055295,-0.03401069185268012,2.0559993275725144,1.3915993195572975,-1.2626917109514344,0.07991721354022255
2021-07-31,0.39449302616397125,0.4030646123181352,2.149230352022217,-0.9060079199992838,-0.6925013905277642,-1.0995396087619582,-0.7753281095669031,-0.22783892607188425,1.1982091774513568,1.2454754146389704,0.19424680460609947,2.206327260095305,1.3314960628969361,-1.932286060333403,-0.07861300729079809
2021-08-31,-0.661781776136004,-0.19638529786931821,0.731671017002115,-0.5600824476950934,-0.8738590202822857,-0.7490456950950886,0.3845254451652558,-0.10510232134180801,0.7924147749106634,0.9265075986672104,-0.18805796593116628,0.8608896090602924,0.7537373974844984,-0.06059311342273703,0.08611491794259278
2021-09-30,0.3723082252341612,0.06609964905401558,0.6487656060925536,-0.38582004840590356,-1.1075511763284143,-0.7120882713322343,-0.2274645911878818,0.04194421030854129,0.86820588966416,0.9367404931066937,0.05037900468257447,1.0625480462631003,0.7150185985449493,-0.10025453079295252,0.06229385128374735
2021-10-31,0.21642348472210368,-0.040023963519107725,0.5970115233800471,-0.41068518284201777,-1.086807629219767,-0.454117657747074,0.6556085417751274,0.20605485621077765,0.8623061968805726,0.8934241126878296,0.13505183629673137,1.0134879367049396,0.6808627739440961,0.09284047571565768,-0.17365138641394798
2021-11-30,-1.2564417833971706,-0.3644869669076956,-0.11202478506556685,0.21423262559062353,-0.5196529307315699,-0.5745677152229522,-0.05869828188002099,0.3714533148310766,0.2551558647252507,0.46710132487660105,-0.7010249361250265,-0.26188891211567433,0.22200993971453087,0.4370653521181715,0.02279583348588094
2021-12-31,0.033975208252744596,-0.5508093553643689,-0.16774211958084462,-0.03066443956350311,-0.499678218271834,-1.0206788542667566,-0.7962902249489178,0.556126052780327,0.21595181647372833,0.4212980911091777,-0.5644719114324602,-0.32072576184170715,0.12551588166524325,0.2885365772620616,0.07925092706849919
2022-01-31,0.38023054181254157,-0.453335056433607,-0.31298629960789265,0.004895865839793209,-0.4892986115327111,-0.9885729850578586,-0.9080268021685773,0.7602366161150229,0.325139761566967,0.47023718911701895,-0.15832624871337933,-0.46603472099930243,-0.029920501524712456,0.4913672641484833,-0.11077311228781034
2022-02-28,-0.7962624790102001,-0.21603628154485136,-0.6954816490384116,-0.49192248422061735,-0.4439223074983914,-0.48191596466015335,-0.23669287607419676,0.5853563736440927,-0.08292672434490805,0.18845476297729621,-0.6327125747465523,-0.842231436177627,-0.299527174547337,0.9069825402568543,-0.011868569294428102
2022-03-31,-0.20903072657846264,-0.35412289720601,-0.5536874262791054,-0.5202389892094406,-0.5961308539053322,1.725122096254692,1.6922898122209773,1.1269412421288507,-0.010377756862205654,0.06976533437262454,-0.5920181502095709,-0.7091288823350872,-0.2944676233160101,0.8972083545068482,0.08058048665933917
2022-04-30,0.31903278653456857,-0.5040614469729,-0.4724402407268331,-0.4506527594640997,-0.4875008713343105,-1.2317485585009889,-0.31455947899572073,1.183475267524458,0.13384950977532142,0.09935133683397815,-0.21009808429715415,-0.6077382515400918,-0.27776785601178483,0.5126520574931511,0.07864973891121758
2022-05-31,0.3545296998607648,0.20753155727925998,-0.5374726301099566,-1.062609183230595,-0.8620484957282403,0.7070776830105076,0.840118072539895,1.2275397774610322,0.3494875955189386,0.19420763171113728,0.04165790849437087,-0.5958224243022252,-0.3573052377582604,0.8402998306027276,0.07223609140747553
2022-06-30,0.22075785908337311,0.5614616037446807,-0.4626916802054332,-2.348393351136628,-0.7542508797189363,0.19155176674098381,-0.8395781975919125,1.2522563173103798,0.6194276991704707,0.3551095878959721,0.21800138327702007,-0.46522923560803725,-0.362163108741906,0.7101783582964188,0.00808629743135762
2022-07-31,-0.378030008130679,0.13604982987794356,-0.6580905885585403,-1.3973005183757603,-0.7599125588526546,-0.6632395963252458,0.7298061662286776,1.1873126804703587,0.6087345902557166,0.4408948744157509,0.05047291564592959,-0.6561082400116454,-0.615103786442279,0.5257131042724316,0.03300629646817008
2022-08-31,-0.12940128548288338,-0.16631427564588114,-0.49302008579947554,-1.4489330610092317,-1.445698130102773,-0.06824978683217287,-0.5573209064479128,1.2476914455402364,0.7534122127232029,0.70643519312046,-0.07534213930610847,0.05299230159041712,-0.5032004887566887,0.5164523805989347,-0.008739376043304908
2022-09-30,-0.4983281159694075,-0.5766188308940308,-0.6965315092735895,-1.6007626029934228,-1.9484199548731087,0.6256129601742753,0.3109739457676274,1.3699611488115844,0.46870532713921603,0.5811155267081922,-0.41127701355190427,-0.4244764960464805,-0.7054518070478626,0.6967028043556122,0.004183559507444131
2022-10-31,-0.30053692368209256,-0.540995498523537,-0.807816254825006,-1.468556140573986,-1.991331244157564,-0.6409104851786931,0.06958509278390558,1.5447276426182546,0.3363753085109008,0.706371041425824,-0.5575899025634082,-0.7004594589048622,-0.8128548166532984,0.6137806097687979,-0.02979366347877689
2022-11-30,-0.6706595597133428,-0.9663272820888044,-0.5406075497821887,-1.4574042473156286,-2.0615162421206326,0.34618024078517273,0.27900906703788364,1.8229303167241213,-0.361597351952597,-0.054130587304784275,-0.8587982972956637,0.04785815261942786,-0.5425429840995208,0.5863769265921996,-0.03696519423347159
2022-12-31,-0.6946389337122119,-1.1260142448078083,-0.6663866669673861,-1.2696078012936227,-2.1711739855570795,-0.8003814740342129,-1.20487641989609,2.462523111480213,-1.061294883296777,-1.0211252720559638,-1.1189253261396372,-0.026122859381543875,-0.6652766727883608,0.45794567874145364,0.04165846466522105
2023-01-31,0.29874656394424537,-0.7349564239164349,-0.7373631317930747,-0.7151857767413187,-1.6921810759527804,-0.23964299412426945,0.35670168114847306,2.3724476326721797,-0.4775939795026705,-0.08100594624875232,-0.6451563477227011,-0.5006191388095667,-0.7332186889116853,0.5932919272029573,-0.027120306219193896
2025-03-31,-0.7874231583179514,-0.8712934729273878,-0.4848658153467168,-1.6947102673023995,0.42343773038827043,-0.40934137522415925,0.8362260163803994,0.7409668358797504,-2.502199240941808,-1.6151989829701134,-0.9525751707612642,-0.7489706279625179,0.371989650925565,-0.3356203011303935,0.0983237698991212
2025-04-30,1.1255612705659077,-0.06143217448088925,-0.6938461798099499,0.544060063233079,0.08911045052973049,-0.8804876982486856,-0.6092083186155024,0.14264463905547473,-1.8633838686750919,-0.840375552215053,-0.11961318002305463,-0.798989888553357,-0.09163718178224876,-0.5831368455528897,0.046479668162454774
2025-05-31,0.3792507533723484,0.36526124011061445,-1.755653995221567,0.36110304752131345,-0.8993874187549508,-0.5911586068760826,-0.5231893992988058,-0.28515302043487595,-1.58204041377537,-0.4915116007006749,0.32224970939029207,-1.7264757280198588,-1.3261888541184397,-0.13410004915545665,0.061132881039574406
2025-06-30,0.5495175020420423,1.0455422513881496,-1.8879899481475704,-1.2014548952026607,-1.2510870399876723,-0.9396394482401605,-0.8340451603516779,-0.8788878245681448,-1.2140236387431438,-0.0726187982147065,0.71083843972983,-1.823280292995069,-1.5233186870137367,-0.14447031363313725,-0.03578329928452972
2025-07-31,-0.7362930811952136,0.11583087458687306,-2.57727843726056,-0.25255893954413294,-0.9647199682995202,-1.1886143067538644,-0.04019459009655755,-0.6346288481339362,-1.2960593295917895,-0.5356121570369373,0.12696979060008348,-2.7394123235560013,-2.352322618301738,0.2749752541549757,0.04782591035823649
2025-08-31,0.5177679310037161,0.17645318277911712,-1.8208852234548951,-0.2208832714285315,-1.0580380217583714,0.2152722214360591,0.2637065504106417,-1.140437796364531,-0.9344186658443848,-0.14347164612549557,0.3935879486853332,-1.8449440402844197,-1.6553017391905664,0.05413058733698494,0.11650467738441916
2025-09-30,1.4591936524862001,0.6371127386943463,-0.07266712294970482,0.6034555377545204,-1.2153478183586437,2.008983120699242,1.693076034521401,-2.1458578854567145,-0.2541649783410639,0.808192493946183,1.1464178614333598,0.45142995855340523,-0.017224166778794726,1.2594584489177956,-0.008022562380975477
2025-10-31,-0.38386311105002163,0.8118973190338872,0.9632746245686208,0.12288331067961747,-1.1017180242791438,-0.6406344932744927,0.48453354496772383,-1.9270831439799623,-0.3147617671618427,0.4904231799850127,0.5456665514634477,1.780287838708837,0.9944900436580179,-1.0680236204935931,0.1108425296827373
2025-11-30,1.2487656391594109,1.207814886367696,0.9070860304505245,0.34939033650487317,-0.49830332458707355,1.5470281296272126,0.6886977330722596,-2.6485095711409117,0.3157170582085232,1.1117405368162692,1.2066636998735767,1.207933235131923,0.6678054937669193,1.6510330223680263,0.12509245698383953
2025-12-31,1.414380733765057,1.173412202751145,2.698667363683231,0.4581730569610785,0.05350160010609893,1.0075018631590804,-0.2980587444281503,-3.1410142206359897,0.9849517831178591,1.5454676416406874,1.860205907115759,2.6020134072523335,1.8074041225336681,1.706533085734222,0.09318218984947699
2026-01-31,0.8654321764149631,1.7928395054047392,3.4331900209706485,-1.519614309716274,-1.1423475637361356,0.6019819580142575,1.0421514753808554,-3.0743409294613144,1.2712378540414542,1.5072761252829472,1.773221691879796,5.041569907113488,2.227711177323224,1.0097816696576871,0.07070306959247372
2026-02-28,0.4960986756070526,1.344344718354693,3.547166975889309,-1.0112834470435499,-1.2900399169794672,0.5523333604065319,-0.2865252245258624,-2.7741851200683523,1.2857401232074217,1.3154980096004183,1.4266073567160484,4.5583614607958785,2.396457498276551,0.968879500959777,-0.040703574246565885
