TRIV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-11-30,1.483280971417536,-0.10042607575465909,-0.773385053548037,2.5632519964705893,1.2607954007535316,-0.6390940777638768,0.05278372854092055,-0.6822214589567697,0.15863421559283816,-0.32364303961480034,-0.27659850141279896,-0.7892201671306882,-1.4076829545104648,-0.3768226093715577,-0.01567283543203217
2023-12-31,-0.4656455573120656,-0.7685705860201544,-0.3823442243953082,1.995492239981432,1.2054457590923489,-0.9073452798711963,-0.6549162163324563,-0.6891052398462134,-0.05277596054030095,-0.7038579744830248,-0.4177191246977268,-0.5979594731602251,-1.0729176520453587,-0.6577023306042973,-0.11903632570638291
2024-01-31,-1.396034501021636,-0.26596346321585085,-0.9663884870457209,1.0939532770313438,1.509739573903052,-0.9820279221835445,-0.6530647595505626,-0.5640956827423901,-0.6714341796829187,-1.8659841525821763,-1.2222446734023775,-0.8297535193427568,-1.284921373310081,-0.42070565674954913,0.2799507622807192
2024-02-29,2.2429361583534537,0.2843510004147012,-0.39216443479019886,2.001587859209303,2.9489105991707536,2.769274911430071,1.7729947410958533,-0.9441708480032965,0.5691496997434059,0.2767459880698702,0.7767682220992801,-0.7145595477474674,-1.1097168140346454,2.2820804369640073,0.07443767635470315
2024-03-31,0.26178955136665705,0.7522158836029261,-0.2515005348781096,1.6567461129200287,2.420105676021517,1.3705765590745815,1.5585720202892441,-0.4965161285597927,-0.38496298024880793,0.4243374524571397,1.0475934455679634,-0.6578298922668164,-0.7668544242177662,1.2875646736384858,0.0015824997484536394
2024-04-30,-0.33360870117633157,1.3814526587408409,-0.6094562726851303,0.6508414129392036,1.0275361742966223,-0.204214211368158,0.7989674624625649,-0.3602270213365244,-0.49661212161521223,0.0779422821895432,0.3985146353867915,-0.6386256178916249,-0.9941921404112493,-0.09080614774817186,0.08834369836906898
2024-05-31,0.3932349682565942,0.20715391074203168,-0.5630831928927441,-0.9404547974035247,0.6634167300746074,0.5657496613434536,-0.896679246159454,-0.36806399935990625,-0.17764492369086085,0.4600547642319806,0.6592630318633648,-0.568797387045404,-1.115449335040354,0.4280255809507495,0.05516012734435593
2024-06-30,0.0323768844471318,0.056672504340518,-0.3757057593702566,-0.9154875584768125,0.5151893087388387,-0.1844600925419963,-0.9309465652165485,-0.356971419761165,-0.02592938827199813,0.6875165004358754,0.5103829777957942,-0.47970421832095655,-1.0728443076629937,-0.10807292674114573,-0.0426366940806646
2024-07-31,-0.9369043653401057,-0.32239819869653324,-0.5305103566100391,-0.5299116471158319,-0.044273177907330694,-0.9886408387263815,-0.9375163527829056,-0.1337495776315563,-0.5510794445424433,0.07154056616182349,-0.6381952996801571,-0.446121207113727,-1.0396390488712821,-0.6700815722137565,0.1915706130810617
2024-08-31,1.2868233568894436,0.29294150698906846,0.4947667695256887,0.2981991817638411,-0.9047425210144971,2.0123309709388546,0.797756305151521,-0.6300807451560041,0.866719989511192,1.8144400390045934,0.6322897106980662,0.35961170194717024,-0.45418327821901744,2.5756196185557316,-0.050186681441199546
2024-09-30,-0.9407590530960153,-0.42752512600846865,-0.35202428291741816,0.6320715875534778,-0.5261555109280901,-0.6608481524565705,-0.3685828977506942,-0.2771554586885843,0.006451314189630725,0.5384643216011132,-0.3599381875678697,-0.2502253895827684,-0.934427278735902,-0.5012938724262592,0.01016859430090575
2024-10-31,-0.31460411539563365,0.01909601782961975,0.7092180397221037,0.3865759264055404,-0.5033341836247132,-0.08467623628268349,1.263200883870075,-0.08617253602839867,-0.1748653783215134,0.08543617854761239,-0.6162211862465876,0.2799301872647528,-0.03735337645726202,-0.03002929211635092,0.10389246360014263
2024-11-30,0.6243058451441412,-0.604002559127647,0.2253453041679307,-0.4834619451280496,-0.40647225869118103,2.231095083952429,0.41143418881811644,-0.47627153041977927,0.6999255792688306,0.7367673578695576,0.12745404489639045,0.00564790213358153,-0.5294738791849435,2.337151096545775,-0.03486105164087292
2024-12-31,-0.7103331560622986,-0.4018332515347262,0.09646506769133235,-0.5989554043891651,-0.2515814174741331,-0.4025641206286,0.635876417953085,-0.2384342457808693,0.04777322731887258,-0.07212483843006558,-0.6029739384441425,-0.11925875902940863,-0.49334478336264037,-0.3779985908910749,-0.10067288441646488
2025-01-31,-1.387612847773113,-1.398924187577802,0.14982476165533992,0.014525909734538378,0.06062195632883155,-0.9401041288064527,-1.028655640853265,0.7816763271504873,-1.3107549424170402,-1.5998952614790156,-1.9649265550583748,-0.20826087842650468,-0.2150763023152651,-0.9318707194646464,-0.3215913401470765
2025-02-28,-3.3242924116546093,-5.262394246573112,-2.4305914622595064,0.7693650670084329,1.0170946882990364,0.0017862896809698837,-1.3224745898782548,13.636673090263697,-4.871218909681357,-5.792585527619838,-4.161114287026199,-1.2594610605277763,-2.1571341085339895,-0.12636780392348912,0.14813615612403136
2025-03-31,1.0228819334714558,-2.308221443872822,-1.8724253435844098,2.168907240448445,1.631623625852274,1.2922344686489078,1.2786878462801463,6.332389846074815,-3.9410590075896574,-2.4482683980430866,-1.8655529815960328,-1.1120893458564922,-1.708409171903115,0.030101598184441688,-0.08022754850762104
2025-04-30,-0.7848483295362964,-1.8876944062217862,-1.9007886156585063,1.8939236505006487,1.462753385584676,-0.49964427737067796,0.7998106890922067,3.841218192008892,-3.298431493427937,-2.8785759281491967,-1.897278739757859,-1.1162110932903522,-1.8410558765539977,0.008726001329741365,0.11106372538466185
2025-05-31,0.7362977395618151,0.6874883101352709,-1.6347797616067907,0.03407599381330604,1.3641898298941122,0.04372001229639817,0.10039989077764908,1.9310159186561926,-2.163979392716012,-1.6442746601140419,-0.6014439121205727,-1.0160761266170564,-1.5617185549979735,-0.019799604286741282,0.052286349532128504
2025-06-30,0.2789084362703784,0.1720504680654564,-1.5269770834043714,-0.4066835275785902,1.3653467322673305,-0.5163423384285145,-1.4906369916326088,1.3269568404082335,-1.6807894462270714,-1.203048822701045,0.16263359861173945,-0.9368137497191701,-1.4783667573617003,0.01572979069776014,-0.021704998969555012
2025-07-31,-0.2943698286940287,0.5330296525080939,-1.465584440092553,-0.9599212398854631,1.1923931985387388,-0.7538904678707099,-0.3115071226165569,1.246165715527609,-1.5927590555082576,-1.3740971818725252,0.19009167842081995,-1.004950191624038,-1.4323536813139657,-0.052370877216640105,-0.14366576463095615
2025-08-31,-1.2185517442168583,-0.9153032610201676,-2.3130714184811074,-0.4546317688328272,-0.38013880216521273,-0.7442411782793725,-1.1817036988076965,1.7070979126860448,-1.8912915069306973,-2.4842870537158723,-0.9995652937290429,-1.5522726656168397,-2.901951711059177,0.14269141415498018,-0.0002890034218853131
2025-09-30,-0.08887462847998019,-1.172500247746749,-1.9262277180070553,-0.9110646050823575,-1.1182725955902402,-0.9575882796945713,-1.078435537420105,1.3657120863874859,-1.5950966351173461,-2.1858478825699947,-0.8539617809651079,-1.6462832866241746,-2.310133588280766,0.13250524744406905,0.031019797988037407
2025-10-31,0.1792478904967353,-0.8024086965489284,-1.6874760931966022,-0.6406412168909744,-1.3881838026710562,-1.0114180203876002,-1.529175810896464,1.01436252715208,-1.336320142451559,-1.8619304603252183,-0.6025330808281257,-1.6353845294581715,-1.9310952394244145,0.11539758779925054,0.0029845200291882764
2025-11-30,-0.10784162101442392,-0.009148895618160763,-1.7369406776371217,-1.8936540916202314,-1.8185494217212754,-0.7433685240067286,-0.4472817836072896,0.8315210221762043,-1.16032695578953,-1.7415663303428033,-0.5083739715791983,-1.944618727939386,-2.012178936975713,0.09041802106998054,0.0025112788159485874
2025-12-31,-0.054805506918840195,0.019989247439228346,-1.493293122207959,-1.7210177976017174,-1.8216733710108441,-0.7878390865124762,-0.30641541384719195,0.6756813134124366,-1.0108945129654645,-1.655595691715226,-0.28610357700706,-1.7388884743475386,-1.6756650636417687,0.052872304447434265,-0.06882700374950476
2026-01-31,-0.6488664910654992,-0.5372741781390632,-1.3004578282642538,-1.1548356365026735,-1.557137257036742,-0.7155563309888124,0.6141234556145776,0.8041454137366947,-1.0645440690835257,-2.311091698395677,-0.5595202138920327,-1.4326698159562494,-1.4924269121017741,-0.059569542717643184,-0.026724728681950423
2026-02-28,-0.32429528791776413,-0.6695352328584074,-0.5909179868789851,-1.1487458150133825,-2.1800220347169224,-0.39788224540752365,0.32194869258769937,0.7488517187408533,-0.9675974578137287,-2.20207382536428,-0.6958221420443619,-0.4261993088023412,-0.42184139891160916,-0.39778271713732155,-0.04099661456239471
