PVRINOX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-09-30,-1.5839964943571985,-1.4502373837016826,-1.44298978507687,-0.42591502220398747,0.14174655827604737,0.10190967280258993,-0.07844493943356363,0.07345668324786865,-0.37275887610222774,-2.291181446348461,-1.806730600393443,-1.1929510864157247,-1.321942257366584,-0.2573430671326205,0.1408483636498218
2017-10-31,1.691925751791064,-0.12958332050591517,-0.9623040946892791,2.336123167417406,0.5601010163283976,1.2576696669222498,0.3259884483185074,-0.46429997496638775,0.5133575833342008,-1.0304970198261347,-0.25669582119756035,-0.9183626816389809,-0.9650177228112908,0.11058466240594252,-0.052689570297449806
2017-11-30,-0.9517921449304715,-0.3862241556074112,-0.8874241918367035,2.2223408645211946,0.3766335697986929,-0.6684282668115782,-0.376434068530966,-0.5243670062321187,0.34802950183192216,-1.4926927503314076,-0.5437843977999273,-0.8530297780308362,-0.9108009499997909,-0.39011456232158015,0.06977367550717292
2017-12-31,0.6482649423481546,0.6429219449974548,-0.5647415722347736,1.1579450007833803,0.8163636140861765,-0.8713857292755292,-0.24776232629498193,-1.03291673137638,1.0525875467710484,-0.9439775057350693,0.08914162158339711,-0.6884913047387795,-0.704769300351603,-0.543163725654722,0.03451675737652626
2018-01-31,0.13982399815028806,-0.07387018228636132,-0.7341809650131336,0.06976812737935899,0.8675689307902921,1.0820605580550877,-0.1783578820084467,-1.5177034368533688,1.4517093063037025,-0.7291689288275749,0.23720227710876687,-0.7881818017328445,-0.906471416732529,0.24502869094298357,-0.10087569366682538
2018-02-28,-1.6836342024229063,-0.4246573152796948,-1.3870683943481228,0.827953928886651,1.5546813087332192,-1.3329792890516112,-0.06593636791857951,-1.4242545996184253,0.6040618703329667,-1.6975901311324169,-0.7293483387452914,-1.1861912781574693,-1.4972140663443931,-0.3461676021658639,-0.08302287536528519
2018-03-31,-1.4018220573334501,-1.55310229301266,-2.00296373666264,0.2667577548552693,1.3539831783073812,-1.04733841015216,-0.028387157804360144,1.566652634881679,-1.0942826507738543,-2.7273654136766114,-1.5265542602155975,-1.5210522760972525,-2.3429035501392725,-0.08267297796861577,0.17087327505196442
2018-04-30,1.84989943508645,-0.5879842579841256,-1.6933197905665334,2.6010052420734375,1.8258365156277812,1.6068430525584896,-0.09538132911081618,0.2036401254178235,0.17077718750985374,-0.5728917891650052,-0.02901180860706964,-1.328956265759895,-1.7892577840555859,-0.7614871663044679,-0.08596262535070395
2018-05-31,-1.2994254034511485,-0.4511779649524848,-1.4831387919885068,2.1733954917004783,1.9281300405590645,-0.003351919724144427,0.12475864612373919,1.870232539754849,-1.5381455326053508,-1.7317289840226389,-0.815717386307359,-1.2058409289095744,-1.5743605623703623,-0.4015695960107068,0.03808610496755077
2018-06-30,0.24717292143795258,0.42736388623197286,-1.1535436757302395,1.4263164688929109,1.5590633204205444,2.542797969027749,0.872808157351722,1.4739217772452449,-1.2469917169099358,-1.0873180924372718,-0.3750472541582574,-1.0267713953613955,-1.1636375083024697,-0.4932501103367844,-0.21955047949932127
2018-07-31,-2.816889044998177,-2.330711229928188,-1.5385266485419644,1.3105256600885533,2.9734965457285902,2.626546747396335,1.7920118704776953,4.269745583642015,-4.352049514299543,-4.641838394371766,-1.8534298130015756,-1.1510165838847901,-1.8289138907966256,-1.689937968195994,0.21841606625109694
2018-08-31,2.3945948162224213,0.061938894232528546,-0.7568007750818356,3.3317182604968543,3.957785024523244,0.9891649005432541,1.617896492818847,0.6175670600479342,-0.5573156022934691,-0.640491299448717,0.23923996639908382,-0.8091662320706487,-0.7003148251539986,-0.029033146999135322,-0.13303658360593645
2018-09-30,-1.3639278714244716,-1.1750149693828655,-0.8261980676256802,2.8718328304400087,3.254594468515698,-0.42049207926179316,-0.26548335474683693,1.7823081718906153,-1.8994464227468932,-2.3931711584207074,-1.094988187357872,-0.7878886016161459,-0.7955711797262606,-0.17039341118188644,0.12543328673494053
2018-10-31,1.1796277539930617,1.5951508770189722,-0.8094422733507786,1.5284413292568402,2.3576600382697963,-0.6217868872902589,-1.9363800055210583,0.3906323304431655,-0.3380882912486631,-0.546204337468799,0.5051431656042892,-0.7443423141360715,-0.7856325899842913,-0.11734145591428215,0.0526506337331409
2018-11-30,0.44497499963628734,0.2530330456517363,-0.4248958913246307,0.5834904748470169,1.9603127816713923,-0.7829755982847085,-1.6399969743396707,-0.05772749642063205,0.26841547724343,0.12464702446185727,1.018601553970206,-0.5655056877032292,-0.3388071073557948,-0.2324698345821578,0.11098485489156369
2018-12-31,0.9416648451168297,2.039595352699815,-0.2572273661177499,-1.0556238063717136,1.8673977447557497,-0.4356777079438505,-0.08256625040413428,-0.8721408051429417,1.5335788064878162,1.4670979418361503,2.0159382652382596,-0.4876385509961599,-0.19130965404951317,-0.1292252164673686,0.0004949364298094526
2019-01-31,-0.12214115143003298,0.9388646239796334,-0.3353416272213142,-0.7584795122194846,0.45431821660706323,-0.3344227989087679,0.2822846129686794,-0.7936897729964872,1.3515175990978363,1.1565635208472713,1.05093094413456,-0.4442299021344624,-0.2687967004028301,-0.12144595130847538,-0.06614224241861118
2019-02-28,-0.7063464392847438,0.074507509411619,-0.15995236747547018,-0.1816603290735154,-0.12719944565216015,-0.8635912224253312,-0.03972206029460387,-0.25972908469772416,0.5337399932505046,0.21018701340622423,0.08914893590231354,-0.2787440718816873,-0.04087138646467018,-0.2410247635358301,0.09157803754243973
2019-03-31,0.7757068328957943,-0.03589597839296064,0.6610210735492889,-0.398136012607234,-1.0030404526275454,-0.3060318439321217,0.0711956925062924,2.1624132524599546,-1.5980145868494118,1.1710423980222966,0.5635680791243451,0.6039885875916507,1.5105680511315893,0.1306680945635393,0.07189369992315771
2019-04-30,0.6015071336224629,0.5250590824720088,0.37205191164407836,-0.33458535280151736,-1.2745348608567624,-0.8192805119463942,-0.48115531304857023,1.1324058863504693,-0.8054682303103102,1.7618427062864745,0.9425356093831092,0.5340043234137241,0.8418097217010648,-0.45954662369405325,0.007431354692443376
2019-05-31,0.03309293995832353,1.1725617253699143,1.3083886528384254,-1.1447297748655347,-1.2253651745072194,-0.5744789075948444,0.3059524810933161,0.8545916052440546,-0.5824623886525855,1.4590594499902168,0.7364172102823484,1.7620603589901733,1.8838568478580908,-0.19690588743112641,-0.062436511090033016
2019-06-30,-0.6711092460995219,-0.009463721755234139,0.8097626643751171,-0.6488104192123004,-1.2271953408414125,-1.4389508800911301,-1.312234954503886,1.135207576667774,-0.9955938791267844,0.6721973874555768,-0.12168339035634365,1.136777674070905,1.1529963335658793,-1.3699141071144838,-0.09873409491819903
2019-07-31,-0.9964229095604937,-1.2903683962624992,2.0261384210593203,-0.8418912768056213,-0.8059896868536828,0.6529195985037747,0.5224266818277068,1.577716738688451,-1.4989998460382132,-0.25254672881883133,-1.1393940393026079,2.014805010390878,2.682827719711248,2.8952895739221196,0.007256028063840577
2019-08-31,0.01941712934879432,-1.320448957822275,0.11559158298705617,-0.8673516109496442,-0.9277284722273595,1.8866198069376963,0.6935639656434693,1.1399879228708232,-1.1192964768593656,-0.21955714088637315,-1.0670070143613275,0.1475289121737888,0.3017898474436649,1.6466945204910721,0.18731880049194516
2019-09-30,1.6806139751754618,0.5731473495029252,2.8653807267571345,0.7465173535556683,-0.12686934342817327,-0.4923620842914186,0.5925874818471791,-0.31284174309504104,0.3805629691405753,1.2195030470967854,0.8925107233534627,2.0509604567449116,2.73214407553249,-0.1269045062369294,-0.03657987286251411
2019-10-31,-0.48564636573481257,0.9881041124698372,1.0633815674846019,0.1913345874546167,-0.2008225238727241,-0.4231928255417383,-0.6842032473869156,-0.1573516187576622,0.12686404571157858,0.8946265658760607,0.3370138626674937,0.7514336872413275,1.1029139980265021,0.041023158264231085,0.019230488634180667
2019-11-30,0.08164950434819265,1.0197093579260905,0.7603921291984354,0.15159897130069583,-0.20821556796817406,-1.211695634170626,-1.5611467927359235,-0.40063820688135626,0.36125622146061753,1.1566068910171758,0.5353923360315,0.505648768699791,0.7644807791035223,-1.2996271152097467,0.04685599134151677
2019-12-31,0.30965747821033757,-0.08721037679440737,0.2947598844536477,-1.2404849109531606,-0.35668174060486174,-0.5714480748758705,-0.17466225474065533,-0.8572237386645273,0.852179750813291,1.1026096767032851,0.826724779894064,0.15846706375734065,0.25988788731489426,-0.14551785642960866,0.030322403625017005
2020-01-31,0.16646942095342906,0.45248178162330166,0.504028696602613,-1.6847303138155811,-0.9303061685554279,-0.006684899137235377,0.04556435325944504,-1.2639215569464204,1.2928053067495135,0.9540890094861166,0.6508404682069316,0.627341259348237,0.4025906354952285,0.5806194088320299,-0.02559140305861594
2020-02-29,-0.3502586781661398,0.10236442587792756,0.7726111453676447,-1.1527368828895257,-0.7964905094787156,-1.4665891178144856,-0.3876232239364001,-1.215191247823111,1.1027135998364772,0.5893062399848877,-0.1175465666280602,0.8367233740643004,0.6641026750554356,-1.8027932623413687,-0.4770106890570848
2020-03-31,-4.666856939801291,-3.8256802770971543,-2.303173628959416,3.010690982315981,2.579439579110215,2.412056002245109,2.6920810274187637,-5.83365326562043,-1.8479761908474694,-2.057234313806035,-4.393930453217591,-1.453171293287194,-1.0565716243184367,-4.525808091543756,-0.15596894433812827
2020-04-30,-1.0696030497937015,-4.124650542917717,-2.906803453957541,1.785066561392533,2.218922966382295,1.2711384785160431,1.978048586705319,-2.82158698342313,-1.9679512492322702,-2.532464892259985,-3.7632495490976647,-1.8013829800228163,-1.3592974809279479,-3.300764726402725,-0.11601370044080973
2020-05-31,-0.7070104519920964,-3.446855572808682,-2.7956825519926882,1.1652930198110234,1.7571991191760263,1.5735398970829415,3.32306190921067,-1.9658665873622352,-1.6568434479847587,-2.4297381621734644,-2.9414275486820736,-1.915628363911158,-1.5192032105115936,-3.800669784019161,0.10495280391454156
2020-06-30,0.8393300221164269,-0.5094471073454317,-2.0220844559794404,0.3360739456485897,1.8132618209299372,1.5041419200248725,1.0327415323202966,-1.6008699839797018,-0.9476408545764183,-1.660629619174167,-1.5086339679461718,-1.539366046533615,-1.2861560842825646,-2.3656420413117147,0.09769095637484364
2020-07-31,0.76046644543723,0.492827809067989,-1.3356184799199287,0.12670830875563885,1.8345215223793052,-0.1592382314636634,-0.22188510540449255,-1.338808192877044,-0.49167231622053026,-1.2894214978444114,-0.296927208451813,-1.162246441484434,-1.0420680125594624,0.1876334799047572,0.19004448946574087
2020-08-31,1.3518340851842992,1.6123011907766054,-0.7658145717788168,-0.8702174630059771,2.216430382888063,0.17058952099330546,-0.5302602336704346,-1.1759780215578273,0.20456353649165704,-0.49352848965389734,1.4900534189568377,-0.8509763298260218,-0.9118794139468765,0.20277465477198087,-0.07794814705095986
2020-09-30,-0.5535951120811439,0.8140849609423195,-1.4659982730939727,0.37797494173489876,0.18983642400603323,0.5783609394762745,-0.7380106021823591,-0.9481461435633333,-0.05988172905255816,-0.7704102446380547,0.7900263619717272,-1.5829090747197332,-1.1229504461849245,-0.4992049454860306,-0.12700570105522382
2020-10-31,-0.9360941818816513,-0.053896047326945265,-1.5590858626656627,0.976026353060499,0.10538552194667598,-0.20190888489313935,0.014014109502125456,-0.7426714969651068,-0.4386117600325559,-1.2280180178448354,-0.11892872806129931,-1.690996563874291,-1.2123601194306757,0.2100404071208376,0.20078980182427306
2020-11-30,1.537968626406597,0.01892411598940705,-1.0343599200670495,1.0829000063087293,0.16195230831468374,-0.25608459773195014,-0.40071029411523695,-0.6777964086177186,0.3696357352409839,-0.49082762940885616,0.7556225631465903,-1.2135539880709467,-0.9708453818519687,0.3380997955254099,0.010737642671195011
2020-12-31,0.097557443697094,0.3503706306230212,-1.0488152194237903,0.855111824680014,0.17989135999705533,-0.5658295889921302,-1.1759536297872308,-0.5674139303706189,0.4941759850335463,-0.4228040110191002,0.5098257324792271,-1.2113584147443075,-0.9487022970133567,0.5729234675514873,0.07185198287496046
2021-01-31,0.5628771916121481,1.1354764076951323,-0.8770715036049224,-0.21488388999662614,0.17898097235911614,-0.7309836426229926,-0.5549701902728613,-0.4977827216557255,1.0259987808000326,-0.13464295732250867,0.7273112559480726,-1.0614425297604995,-0.8528990317354915,0.6957979790072865,-0.039837025131004435
2021-02-28,-0.2501823352524514,0.21234749872726888,-0.8506944444274429,-0.8611821219671337,-0.15526879465673057,-1.1301584868481458,-0.8052856520117232,-0.4060114708938404,0.9663196379084732,0.07227306600262103,0.4261077060090571,-1.1311426007002445,-0.8346418601994996,1.0318981513449588,-0.10591901888373739
2021-03-31,-0.7264221009868164,-0.2165458655851351,0.22141506825002305,-0.3265394328184219,-0.08710923351904389,-1.323987219592996,-0.8550985425435758,-0.29961811835432356,0.09402308850822769,-0.27451122101673,-0.23175998630947384,-0.11293001684498256,-0.4955413951373434,0.3107667424374787,-0.07601380813485609
2021-04-30,-0.45652719343043296,-0.7450993728904576,0.5472329624415194,-1.1777839156394685,-0.29819147126799395,-0.8361551898110644,-0.3236760230299812,-0.186700718083748,-0.21700782210687125,-0.4701325105307889,-0.6690661526361233,0.23628671820746633,-0.3463968551890003,0.26853766935560874,0.14223809917959204
2021-05-31,1.1368204858893296,-0.026224511381120495,1.6432971444665585,0.3671006745460326,-0.7009533583911092,-1.3062009544451123,-0.8742782702968598,-0.08217203007551649,0.5765943712013529,0.1222496778358087,0.19378909566107547,1.6678258897592326,0.03710195384707632,-0.9222683115501028,0.018565615016919605
2021-06-30,0.21222753226345764,0.46655912430126156,1.201806360493527,-0.0663203902084427,-0.7336943437088289,-1.6057949070186537,-0.999736056661477,0.02147901767160977,0.6953167026463453,0.2451677362808412,0.3161102907892802,1.1949352977055552,-0.03338245170191845,-0.9206450284590456,0.04794599836655288
2021-07-31,0.39312464772605243,0.9114587504276352,0.9603621597612033,-0.7624638507454002,-0.8374874923544776,-1.37161331329405,-1.560061981538325,0.13964223995061079,0.930725427238628,0.4301319141043862,0.6324666651424993,0.9640933910702094,-0.06727244831443831,-0.4570587457805663,-0.05297868381792944
2021-08-31,-0.3518695304155333,0.1343485823592767,0.11695786787538381,-0.9643327562407809,-0.8314273643473494,-0.9365549097407143,-0.39757285213180504,0.2994506768299612,0.5626857586195212,0.19802018097267635,0.279715131566118,-0.12055936702338668,-0.3115736075716103,0.634768103422589,0.18596089696081763
2021-09-30,1.3308672370625827,0.722051912988556,1.0852590064371284,0.05824963260406549,-0.6178617078620461,0.05922774192181451,0.9043445582218512,0.494589684617581,1.752880856712405,0.8736608195310052,1.1819834968900729,0.9914799674505165,0.0913210798122646,0.8758128553683521,0.047796707940174245
2021-10-31,0.36904155464026844,0.7032215101267179,1.9846639804647748,0.07407614443763792,-0.9856506463101877,-0.651962878234245,0.4008436837772846,0.6225367630685891,1.9425757127788839,1.0354891774943622,1.0183236759697358,2.479283421934948,0.6567520984014156,-0.3673605025755205,-0.2014160630373945
2021-11-30,-1.3901507715973884,0.16026235676900585,0.238925960367699,1.2229079449646796,-0.11129700047721525,-0.7202268117553039,-0.11734760251669614,0.7806672280020404,0.5799691306852776,0.3258413488526593,-0.30128778948633433,-0.02440983490266552,-0.09223796176431981,0.6433406397132592,-0.05492222522255752
2021-12-31,-0.2953830262569613,-0.6981733467625265,0.06100746402229903,0.09977477695176032,-0.09063972356473049,0.5124210650611655,-0.19953261983589157,0.94236218933781,0.3334641777919065,0.22116262039767806,-0.5439948287924167,-0.17879605127909545,-0.12951513515134017,0.6962632005732406,0.20164002517836532
2022-01-31,1.4544184890060972,-0.09840439889295854,0.5207119802315887,1.2347864202340149,0.39680131179557526,0.5687048929877099,0.42187119594741773,1.0785506724981007,1.8008582829725326,1.2112348009465306,0.5400365350878287,0.17764933720965345,0.21976077699167246,0.9985028712993265,0.02940567320527503
2022-02-28,0.24051995058823478,0.7641941517288944,0.7961798719285987,0.015273862432603933,0.2483904610631059,-1.023962042827479,-0.6152538333486656,0.9912527414547347,2.059116264861837,1.4083494362598923,0.5136368096497964,0.418881894133863,0.5152117537051697,0.10003473623381115,0.16142097100896652
2022-03-31,1.0752012234642467,1.517025324823921,2.0017594545215784,-0.709628256849605,0.08872374190688395,0.5338074988567841,-0.24322075587102146,1.0434505869456667,3.8282432507663686,1.9080755874213815,1.3436146844384793,1.4364275631239398,1.8852733604799499,1.9771375136713545,-0.0497803540844311
2022-04-30,-0.5784106602551676,0.48853732787379395,1.896750433096119,-0.3564699453364506,0.21503589961100458,-0.8833900725574138,-1.3523348923166287,1.1999372921093197,2.1701867953392675,1.3750936662877034,0.7956788936171278,1.3821614764145342,1.7947166340310934,-0.9591034931784451,0.006050713472487092
2022-05-31,-0.16461240728155435,0.32771751958446327,1.1058017287047195,-0.22879493947633361,-0.7285662401411741,-0.5627714898669351,0.24297878488637745,1.3835344606068984,1.6957393021624345,1.2714759158661446,0.4375823098883354,1.1425148492645125,1.071089388977521,-0.19114078264761847,0.011240627419903398
2022-06-30,-0.16921465144399725,-0.6654886406312756,0.996849296572526,-1.8118988185899236,-0.9075007583219854,-1.106669953315018,-2.4367477572644867,1.5906326562744322,1.3948733277605898,1.2354291383219869,-0.024164154489160622,1.1490844388734793,0.9838784372525011,-1.0772325533319556,0.14175646830375663
2022-07-31,1.0232764871101934,0.485844817163085,1.348052181788258,-0.732362784026472,-1.2518597521533774,-0.6064967930520758,0.27183537820179066,1.7648210320926392,1.5481749550667323,1.8190025618984347,0.8903239766951162,1.925906511978716,1.3388403030789804,-1.1283953017522215,-0.1584738740350642
2022-08-31,-1.6373817110366558,-0.5735824854096125,0.7633555338090444,0.8189906208950827,-0.14990379715910232,-0.5494467631518356,-0.08967885696675096,1.588738958428302,0.6991278279656945,0.602830734763765,-1.17372938496065,0.5999641777811096,0.7595004294689984,-0.5766238443188575,-0.022938687136394208
2022-09-30,-0.32060614051861225,-0.7471386575550495,-0.105665858235548,0.7463885826314288,-0.9775541779608846,2.241564674988112,3.3034141890192155,1.570120985743096,0.4779961695570689,0.30686550172928617,-1.218392994101515,-0.12299959878002985,-0.10654807107344355,1.1785806998809338,-0.007576856789556251
2022-10-31,-0.2092966615527816,-1.7229566299633599,-0.3696020535389418,-0.6643350858494169,-0.9767686649777568,-0.574532189579094,-0.17661950579532315,2.1065564255712057,0.32521972288707685,0.12980805842764895,-1.1473357217979443,-0.40081119045328106,-0.37169513789650344,0.34035273892322576,0.041060839234022144
2022-11-30,0.18191598766395115,-0.26807022029968963,0.561419181710636,-1.652706774556161,-0.8182194655082388,-0.382146770924676,-0.008992741526395188,1.7968060047155185,0.3240226676673044,0.2504316328622189,-0.6921884973782627,0.6561102652824511,0.560701547438119,-0.47568875814507966,-0.07244976583622412
2022-12-31,-0.8464484058464515,-0.599396272552151,0.410845945712695,-1.018424399116496,-0.5697111134290619,-0.27588429091692535,-2.0363295275307585,1.5328648432791327,-0.030848523231800352,-0.5540676432864552,-1.2623555624635978,0.4426643019527753,0.4082550660488235,-0.32288561604666205,-0.013196007447595547
2023-01-31,-0.2323727670737484,-0.598827251529562,-0.7019157730768427,-0.9426949914330093,-1.982679273708111,0.8569803029701647,1.129519831119466,1.2391718819810618,-0.16227159012616724,-0.8427830581623766,-0.8792854328185546,-0.5621296053217882,-0.7256304650903664,0.6214898802105636,-0.11169006627705075
