JKCE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-10-31,-1.2502361692005641,-0.7696919420545829,-1.800718328154066,-0.041709531561437245,-0.8136436703706977,0.6964339789503459,-0.42502222328021816,1.226668699463881,-1.898059021823959,-2.7196474791888052,-1.4630121112341279,-1.8352332231090804,-2.8303490505558693,-0.6882837108101384,0.056080006060148534
2018-11-30,0.6940135771163205,-0.6151340500684861,-1.4914354294800651,0.042542216791868405,-0.392565570967489,0.7192036352602614,0.8644680376909327,0.794378613492572,-1.474892697229426,-1.9928429388256834,-0.5434757211994816,-1.2704562090869822,-2.001092085640796,-0.6975740840956262,0.0029473705546996043
2018-12-31,0.044494471882597884,-0.3197128784427707,-1.5874675843962878,0.22395855676119641,-0.31944139828742246,-0.9752012417771336,0.11914502642409065,0.5902358582483597,-1.2565370157735816,-1.7460825002764926,-0.21555213449309701,-1.3842937037134324,-2.1565088823386724,0.8493523239282124,-0.006679112255528977
2019-01-31,-0.07284405651362764,0.43600883409454805,-1.461385522074718,-1.2839064661944026,-0.6259347109780078,-0.6708028360472937,-0.9317118032014834,0.43643087643348005,-1.1035807412210712,-1.1376245385135606,-0.18104456442928912,-1.4882615007609932,-1.93536162351036,0.45953442023106483,0.023149827557930755
2019-02-28,0.27658561530965287,0.14678081179841868,-1.11892472832404,-1.7236679972410027,-0.6367690430058568,-1.2868140691854952,-1.6558839091427555,0.1889319866433771,-0.8877122640186248,-0.9092318086351344,0.17439490623538914,-1.138172662866182,-1.309687930601807,1.2529894444960612,0.17796966929149735
2019-03-31,2.4756983707635363,1.4526566022912146,-0.6771782613588927,0.6773776341734543,0.5304462196644898,-0.08908557435796918,0.6442796050186677,-1.2098198174389918,-0.8125991861379408,0.07070959997565573,1.8652414371261894,-0.4451428161629656,-0.42524005805380327,0.1633324970951478,0.04141717907963688
2019-04-30,0.5336810137786402,1.8827770244627453,-0.48305860004509704,0.2965632588958109,-0.49695430864902124,3.047792838444631,2.1194131048861617,-1.3804293787307507,-0.5861133970004586,0.33279954989547583,1.680072379228299,-0.40690990751375083,-0.19886826373762803,-1.048239016513558,0.14374637978083626
2019-05-31,1.7590866236404434,2.903656997914624,0.18328995783430324,-0.06031455152342884,0.01886410987692261,1.4254978683775237,2.362591807408697,-1.8603179771031941,-0.10943339646527997,1.1408412241211805,2.552283126923652,0.23543543870419223,0.5070144255709604,0.6403272238130686,-0.04035270548451855
2019-06-30,-0.44678111097742124,1.0711112845026864,0.4770997946424257,0.48734856990415887,0.39123438844583575,0.6806009447555924,0.8942944371272136,-1.6826433327714247,-0.11619919001621208,0.9036705551868532,1.4163218408409952,0.44995107030713855,0.7661982787510122,0.5445012078831802,-0.03633991530373592
2019-07-31,-0.5040202886187027,0.4772382603505579,0.9138981320191002,1.0064159751289639,0.7647552712637862,0.016871869159861778,-1.1375016217478422,-1.5090473611309032,-0.12752500185088494,0.691591206384469,0.48108246291529577,0.726500817252596,1.1929455138996206,0.05707125915812577,0.06337324619507106
2019-08-31,0.8626704410947627,-0.07635430947979491,1.0755562525615845,-0.37711010787241783,0.8927462589629525,-0.03422263693794822,-0.7857437253805705,-1.6762443631616282,0.19640255028427617,1.004111999851007,0.5678479156299039,0.8197525000698308,1.2382929737669797,-0.020863641380946336,0.020341640534100244
2019-09-30,0.25098274794114117,0.31443360712003937,1.3781586670460635,-0.6444818082278905,-0.2849597126352769,-0.16170899795994156,-0.6045011020710161,-1.66225249204035,0.38294158039122983,1.025914223775529,0.442388617955165,1.3434739861437102,1.4541800771907543,-0.23241725288749135,0.06156783988307492
2019-10-31,0.7538071550796468,0.9747246886521691,2.3257462747137514,-1.5911501695342025,-0.14671891016292285,-0.6546932628808998,-0.5324342712602245,-1.7440448463355918,0.7490320103002766,1.2013245209417718,0.6581637089485133,2.2082353058975306,2.130618170002806,-2.001625566631311,0.03522559305752763
2019-11-30,0.4003857290273631,0.7225768117115624,1.9085913335421603,-1.6065190268021359,-1.7528256936355109,0.5705384652914004,0.36458685778365274,-1.7311280440333974,1.0505847567608806,1.2085059182285431,0.7858086738642347,2.8098219969716016,1.7401889951693739,1.8998794927559277,0.010103484557754923
2019-12-31,0.05204911463914249,0.6131114618994978,1.8194547691286285,-1.3198362204843832,-2.205920127476368,-0.7292568046878642,-0.49257807891550376,-1.6729553863622175,1.314070743513655,1.1306866814416703,0.5932178175674647,3.048877272247882,1.643105927386922,-1.913909943127566,0.1703654656230071
2020-01-31,2.273604227005145,1.3622506304576618,2.722553193336168,0.8017060537472817,-0.6232549395641133,2.0059667577166733,1.8807400347873544,-1.9468320508085049,2.9569351236865553,1.5902030819911026,1.6746138010377745,2.5042225411164907,1.957122323681949,8.466638128685819,0.0011537769442895576
2020-02-29,-0.09700297112136357,1.0700345448432074,2.2988368716131378,1.056106512314513,-0.3348170991609252,0.2991814236511784,0.15706107009995537,-1.7642369074531967,2.8112758470906365,1.318601838167983,1.0682129287569493,1.9765793450191453,1.7290996856532805,0.7533319310205185,-0.3941602893671019
2020-03-31,-5.193288936878957,-1.5713859940952302,-0.04459353650858058,7.613296439662693,8.09277099182026,0.8785448659264479,1.4123575328174356,1.0018627146603214,-0.4747154649933726,-0.033783971481373305,-1.9519916434460385,-0.20874554663648295,0.33815351649112807,-0.049787863265306355,0.17932417725498062
2020-04-30,1.5980025901131165,-1.4214053773712751,0.3480985579667458,4.016978199167857,4.522378977235738,0.6382012956940757,-0.544936656311251,0.2858371260180209,0.506420534551715,0.5239493437533427,-0.5893960951413139,-0.10127716553867044,0.8778116088388067,0.21730144001315918,0.04284621082788089
2020-05-31,0.317410738899524,-1.1066460268343472,0.034149770931478196,3.060733561018321,3.189753440225839,-0.679192710506985,-0.6769791133313106,0.14743784885897307,0.7724037331803328,0.5898019382098557,-0.2813929002376278,-0.18509550460281823,0.3675923266186116,-0.3885472752671176,0.16580889807019922
2020-06-30,1.3107207297034533,2.197189054819209,0.6409866613840389,-0.2271718118304082,2.7775251750440706,0.7501768855984312,-0.13910684013634753,-0.3333385054395962,1.7134650385549588,0.944763568291292,0.7927405268413388,-0.042813037511278074,1.045397999135963,0.5509339978162132,0.08413984207478974
2020-07-31,0.5313575690075225,1.4086733648521965,1.0277443954302974,-0.40592811650745925,2.165378756905823,0.6732420148196234,-0.004608518579097879,-0.4949861104537154,1.912646057139528,0.9803423409598832,1.3467003123785992,0.06452416579254502,1.3613298932870868,0.8817582243734754,-0.006990813345288928
2020-08-31,-0.29321299403933104,1.0351610525183415,0.6852181814579736,-0.13034846762332475,1.8974082611377596,-0.37776844053640235,0.3292802953619795,-0.38740118993669903,1.5413515042732584,0.7690598559553979,1.0600829638193618,-0.052403585444451777,0.9696768314678818,-0.484313696549641,0.011513751648710751
2020-09-30,-0.12053694656056503,0.08815870837662484,0.5932222127068663,-0.6041465407413185,-0.42159238134716537,0.09709281143380696,-0.3018441898053718,-0.3317964704462061,1.3464826836780677,0.6363387676458161,0.41450747817685035,0.41426359018914016,0.8438603013873627,0.011388273734804572,0.20592073046159753
2020-10-31,1.503335934349845,0.7426957401424221,1.1003475614734093,0.27452397567328785,-0.3249930351145612,0.5488720476638972,-0.13060253189641927,-0.8237336975193313,2.0868716753097654,1.0407901950109326,1.5403806095195318,0.6834924419122986,1.0470998775826188,0.8604990636337759,0.09206905255751341
2020-11-30,0.4208521750510994,1.2644170117177012,1.2698202534769043,0.009463172623281323,-0.3816691820884848,0.8874246670710055,0.5487387331747567,-0.9478149687300633,1.9400425295707822,1.1064296353006424,1.4492884911452155,0.832037722083282,1.0493159004393982,1.4778686491515576,-0.05735403326949411
2020-12-31,-0.8495159663126002,0.7552345631101557,0.8750399633775712,0.42880931574461373,-0.22619791409038456,2.1672844699729175,0.7690128105856389,-0.6404341068869114,1.2430890677601887,0.7416119163552396,0.18882281230084186,0.4241864136883015,0.8097532038843818,2.663702096991181,0.10588729675074379
2021-01-31,0.537208583736172,0.08231610496087596,0.5265310199454563,-0.09806254562980694,-0.20621898045748321,-0.23108596136295131,-0.18207895117355236,-0.8382538342631588,1.370900089912569,0.9606325254324269,0.6146884575199573,0.16947724453165883,0.3552642270866382,-0.22558375616902035,0.23229019866012707
2021-02-28,1.5444122921158188,0.9156130966827237,1.6913469066150248,0.5488368459805951,0.034090580569989336,1.613771141102561,0.3867407742339276,-1.3469412157430327,1.7906148247945552,1.6662409030911662,2.0285166660642093,0.5829395774295364,0.8491280029121268,3.0037480369736174,0.0749273868824992
2021-03-31,0.1609763644677223,1.6464025606450692,5.328541970344588,-0.2904547899706048,-0.11555917943003731,-1.667947050612388,-1.7349999955195934,-0.28974092658531914,0.8425598232453129,1.5744015026372502,1.4132786743202708,2.6696169028178223,5.72675924126188,-3.1549961240688327,-0.03185948803663649
2021-04-30,-0.6637206454004378,0.7173166215706114,2.2237247342785142,0.3435795279583418,-0.1020448518085053,-2.3845724797825736,-2.079081064822957,-0.08769077376681847,0.5187305236943631,0.8265297058345942,0.3017958972235248,1.3109036586115252,2.424951281972953,-3.4201561387242436,0.015223470005181624
2021-05-31,-0.2562877183018962,-0.5371495309968075,1.825151773729117,-0.6835578381468026,-0.106620908558254,-1.751226767857586,-2.132966122610938,-0.10220967133028513,0.3885305777376589,0.4100291342595709,-0.07637696192194687,1.0709680331114775,1.9300519061386652,-2.0363071425989743,0.0007191784135480464
2021-06-30,-0.3337489308641149,-0.9155913243831942,0.8652561292745546,-1.0397483394562508,-0.30178635843644397,-1.0072235790970296,-0.03148755253722597,-0.07317323787360154,0.2253592398420479,0.05202104777577933,-0.5763413061499041,0.5818470164612718,0.8858549082920015,-0.7617086727444963,0.133621253570249
2021-07-31,0.7355246770963184,0.09776461510213967,1.0155808996509421,-0.3833308271408182,-0.2597479732240315,-0.5745880907632023,1.606073131487718,-0.4746374942950067,0.5548941153605385,0.3393294778790757,0.08010706976268366,0.6493704342787215,0.7174839546075098,-0.3550364650809332,0.003751602657582805
2021-08-31,-0.3830029860037647,0.01139232188628757,0.9838224372747403,-0.32940507853977335,-0.911446279895527,-0.8256810743715461,0.641493324084451,-0.4059311425290105,0.3399481094452123,-0.048395501595879624,-0.22723381285221594,1.942697339372458,0.6939407197355828,-0.670145852645005,-0.05131903615260043
2021-09-30,-0.8100663259797455,-0.3335780113633233,0.6226938431256264,-0.10482632968737128,-0.8078808572885297,-0.6837002833708868,0.08221210570809728,-0.18859337871279674,-0.07349918908498597,-0.6098201779538783,-0.819177858139265,1.183589931465098,0.4722284545702622,-0.4538336667145447,0.06478485070263741
2021-10-31,0.15744085071558905,-0.7537384445524616,-0.01147794643746863,-0.5868432922126718,-0.8197694182465755,-0.0924283479572043,0.2170159015576927,-0.36026108105656074,0.0285267610636349,-0.5466888810920043,-0.47061016156067614,0.448502640414333,-0.2832394883986542,0.129468972173922,-0.02467037050944678
2021-11-30,-0.5626306382123746,-0.8805781876082618,-0.44420725565301816,-0.5788295066387178,-0.7536636171314859,-0.09850663639691895,0.42066358666509523,-0.2632812350689675,-0.26858000113056785,-0.8841373473505878,-0.8696407250448227,-0.1433603685009218,-0.6594283571427968,0.08305458941995907,0.04942366723066083
2021-12-31,0.052593196176280506,-0.2534258689543595,-0.05798129142100792,-0.7778165122488121,-0.7799762182577373,-0.008247802310057338,0.26033574840082413,-0.39996245230725724,-0.1907184521765804,-0.8042614073605676,-0.6447931221089321,0.3156578673218054,-0.3480454007437878,0.1936932795785051,-0.027108476939360325
2022-01-31,-0.5724838116453562,-0.7798738850283409,-0.5420561056387495,-0.8550900224875353,-1.187038521923071,-0.5540297522121027,-0.638340052523401,-0.3432285900628042,-0.4808919436766816,-1.099376004758149,-0.8820110966472527,0.4481226890045536,-0.7620776191673053,-0.17807347307101243,-0.1501331057311999
2022-02-28,-1.5168227694982352,-1.442413082407022,-1.5550057007096334,-0.08829207500937472,-0.6303445120239533,-0.6743246599374606,-0.8161568222519546,0.08713261127967228,-1.2151621636324892,-1.904910212086083,-1.8337750209894061,-1.4190021844752287,-1.7044345952995417,-0.007783844129198907,-0.15776946271712844
2022-03-31,-1.4607376424644614,-2.4608592981859227,-1.8601072420459912,-0.4417176305521753,-0.33740787009401196,2.9311746298730696,1.9336521995208802,0.7823415942544704,-2.410125188562907,-2.621716128300278,-2.442962798457546,-1.7041283305039407,-2.0831307997313764,-0.48850663742820727,0.08503860742282215
2022-04-30,0.44966246155428735,-1.7193296598551364,-1.5752239308876672,0.5777960730186358,-0.1928894588063048,0.5107628779082889,1.2710968705831032,0.7628265315483052,-2.364828189002576,-2.2713019662620058,-1.642943040975211,-1.4690760449227263,-1.6827614262056483,0.009261679181035357,-0.10541928190251225
2022-05-31,-1.4610656255165226,-1.4783325331974912,-1.7078067642841535,0.648888396011244,-0.055944511820893064,-0.6614005111600664,0.17359681815566808,2.6906325771709825,-2.794624025321536,-2.8250887182641056,-1.9647315253220599,-1.5981663674659745,-1.8247255563454634,0.1479555258291138,-0.12185522594900504
2022-06-30,-1.5022090462249322,-1.2872618020962379,-1.8094130417236987,0.8908737025810571,-0.1847194860519609,0.6747215953092288,-0.9415540354510517,4.896921359532463,-2.8959763120840503,-3.236368649166697,-2.0625333903154783,-1.7406741661425478,-1.9993882692200897,-0.2256019025824966,0.17175916229986915
2022-07-31,1.5239293792346251,-0.7347076094499241,-1.6115255752243949,2.3005854686012386,1.0940403076613767,-0.1993773042442735,-0.5472498499129885,1.5924775815146233,-1.9017633604765583,-1.851824614400219,-0.4612364090281345,-1.4720883909322044,-1.6354717644723817,0.0744751077931375,0.0814133372802073
2022-08-31,0.5714733634672318,0.3374743483739353,-1.3747659265701437,1.5990431443771438,1.3488196223529059,-0.5329509949523265,0.338060035938604,0.7789205392726058,-1.4721381494047572,-1.3399924665587095,0.23245645403204843,-1.3392584144579047,-1.34289106298317,0.18168492754455057,-0.03403420843856213
2022-09-30,-0.5593189637162761,0.8508043556024038,-1.2618119314942176,0.2415397668610833,1.2176662968632486,0.14682465619262688,-0.3968779064853429,1.3546758986893428,-1.5199517650128975,-1.5666347444470772,-0.09106242720499413,-1.3004597282021697,-1.2277870161756255,0.04840712294958641,0.0325975324381156
2022-10-31,0.08901519739328291,0.05651401573631688,-1.2271379868309107,-1.0072373090093245,0.92116547988471,-0.8469840988910686,-0.7508072212758046,0.9012321483149685,-1.2732457608777517,-1.3200612878727884,0.13170317289372174,-1.25933721547674,-1.1770967635654266,0.26187190757749684,0.12690617276735405
2022-11-30,1.121719167203755,0.3363128144885937,-0.936764216546613,-0.33079574175216325,0.6308663087742181,-0.12152668875506631,0.40515397936770403,-0.5571193829781149,-0.6943834327747582,-0.4084585180817306,0.8427594013129849,-1.0123599478926804,-0.8711678154948154,0.15006311671053488,-0.05304311501990543
2022-12-31,-0.7015969781362371,0.2851559990060701,-1.0097065460112957,-0.07339823806888716,-0.22242353483349153,-0.6187999075092242,-0.8292419548822167,0.05087734186945853,-0.8643555765841148,-0.8403466791739632,0.04439783669673081,-1.0908475073717379,-0.9470905660389776,0.28168272377964587,-0.07478509071090425
2023-01-31,-0.921278125707558,-0.3018581256741746,-1.000480059889591,0.5246586975893223,-0.5797972635328423,-0.7598680482733708,0.06970316031254714,0.8669049234971691,-1.0625853419164906,-1.557346601594053,-0.5879514295459619,-1.1052067883937227,-0.9582243059127405,0.4518405447023787,0.019891975134790074
2023-02-28,0.09864615024232203,-0.8957721488402486,-0.7220106795166462,-1.1245771313745279,-0.8373670853852012,0.15598562976431363,0.18118402131577152,0.4327395353918947,-0.8537061989318273,-1.2425283878006572,-0.4084924204044084,-0.8043895021232225,-0.6714984677974464,0.29096659041676176,0.055953978396549725
2023-03-31,0.6206674596773392,-0.16704594702896738,-0.3357718338908501,-0.5545223587482926,-0.7653911964066631,-1.142800349820073,-0.2922745537971644,-4.20518202604665,-0.8560505294662953,-0.6132600545795898,-0.015693331608711947,-0.36096939323020927,-0.41036626593269115,0.1469787679579861,0.023526520281863812
2023-04-30,0.2640609422377978,0.6095668495482114,-0.37578544716613127,-1.8208057391718255,-0.7199031943156504,-0.9746464891362803,-0.1719657435262635,-2.578762753306288,-0.6475936485844939,-0.32926541973332263,0.1553806105000531,-0.42219907966827297,-0.41412715928603117,0.22110160975787593,0.06936474411484284
2023-05-31,0.7620002222881097,1.0777831585925222,0.07889125848853133,-1.5466433799646397,-1.2949165329532386,-0.29576642895238986,-0.7553761372703692,-2.004204389066308,-0.2326000469581586,0.44576667941361975,0.8680584051310768,0.21337408337012087,-0.13929462864861247,0.13549119716664446,0.05269647989508207
2023-06-30,0.5393914171947757,1.004206719434254,0.6858887294661595,-1.4675826481338943,-1.4325392725866133,0.3008613875276982,0.6839826212693626,-1.6043992556233742,0.11448934513011529,0.9917470227368658,1.179131533494354,1.0726230377703192,0.20910892019998006,0.970905503992987,-0.03222668858928043
2023-07-31,-0.4416661758032529,0.5374980340241632,0.14540078895376765,-0.6756139656637369,-1.9212982412408433,-1.899069450614722,-0.9728129127184304,-1.1930610620524384,0.04692648016790775,0.6584023079432268,0.4504020287663498,0.6140065742524393,-0.032330038144652115,-1.9222369487586248,0.006407595340053126
2023-08-31,0.07291555918489387,0.10621844776623854,0.02623015268972628,-0.9496943511536599,-1.6597646109505382,0.6548043998931485,0.2833319199718678,-0.9854355746888925,0.2392586536455649,0.8224902567883285,0.261760392257203,0.2429145469384085,-0.07062208407043927,0.8345170853946503,-0.035910362628597696
2023-09-30,-0.42524084584925637,-0.5130556328927882,0.1306301786189319,-1.36660072150697,-1.3719077753997866,-0.568813696638295,-0.8224701623362707,-0.7448826967486295,0.14519282922257332,0.41884493118769445,-0.21170425632882223,0.25388728002619554,0.0408556454390347,-0.30160413082017823,-0.00803673731778658
2023-10-31,-0.10595082278842657,-0.2892984467529584,0.11237335279828269,-1.2968143776266925,-1.2811714916192827,-1.3022560103158223,0.3216407092184082,-0.6010624799540772,0.26086403755320625,0.41699476722222,-0.35540149422898876,0.15758437486426327,0.08645560439943072,-0.8358337040481728,0.14428699256167093
2023-11-30,1.7479974677094352,0.7494828042931618,0.2782933295331519,0.5152242755769075,-0.40043269136190707,1.8576262421646952,0.4574255956374993,-0.7116001964102129,1.903993426486758,2.3361368454791984,0.9617768681775383,0.031986616319396616,0.1851983392337068,1.901182884441536,0.03894568993161714
2023-12-31,0.3831569428008328,1.2553131073772357,0.758175664494898,0.043197499029879446,-0.4370053135849037,-0.1837662956755527,0.18039092235140805,-0.6301895248650482,2.6451066506723397,2.4072178931446193,1.1186619661862207,0.4566863546343808,0.48596484056930217,-0.07539076284236788,0.14134739894165213
2024-01-31,1.5459621375119326,2.2667044083282706,2.212471055084138,-0.4029558081539739,-0.09792025993909703,1.9990518365003902,2.5788042704285674,-0.6672327347387605,4.107163219631476,3.0617018813812424,2.0753218499124233,1.371355847407146,1.2388009967383502,6.69066630621507,0.03413146825364118
2024-02-29,0.24430201782742314,1.2548032030083531,2.248903896149645,-0.4097631804521253,-0.22052641948443116,0.3905752306079192,-0.5844685132878014,-0.5602012881644265,2.9614575944689685,2.2651979349802582,1.602471662577829,1.6707290413428477,1.4482106188440966,0.9558576919149364,-0.10223012276099835
2024-03-31,-1.414003975532167,0.24406457035478357,1.0990505607351175,1.0728850975285946,0.40926884000340047,-0.3670617616970598,-0.08999298918632913,0.6710355427470448,0.7153759799963777,1.1056810301641422,0.07768960387865907,0.5024600463618626,1.7328235894620654,-0.4092475119069817,-0.01898356216169007
2024-04-30,-0.4967918701676502,-1.0385355007499035,0.803160112360298,-0.22236518478722245,0.45548975458106705,0.9054814013926303,-0.7952680540243607,0.7563976903719455,0.49557659462556053,0.7488954705903551,-0.5565607429487464,0.28749986976192615,1.346263492205628,0.7241914063694505,-0.03233361986100835
2024-05-31,-0.6130697144099825,-1.697194658245436,0.28130068534395597,-0.7389840465503528,0.036153638016204546,1.6441718759451045,1.04816120258417,0.8796201716424931,0.20410094149498456,0.39715552579098923,-1.0360927679567122,-0.005847351105477703,0.7268758450722537,0.7901212561486712,0.12526567726036592
2024-06-30,1.3592315057635336,0.1221229579741108,0.5630625534652897,0.3770202666158909,0.5088099255730647,1.5845010540357403,1.9805002685849968,0.6815732013962142,0.9651693572388843,1.0733199416793577,-0.05017759807276727,0.10776042958074745,0.9056653700429828,1.2346145247988631,0.006348001943836913
2024-07-31,-0.3273305527608914,0.2723382950730455,0.6957133205379054,0.2820603562728558,-0.16416666260415716,-0.15946312829324702,-0.35513267204906085,0.8694306226963113,0.8611069499435157,0.8784925825247747,-0.1376182037738161,0.4337173221091135,1.060774484593907,-0.3758164760806846,0.008330704204414828
2024-08-31,-0.22654710874440617,0.5848714798720579,0.6423295222036695,0.017959477264900516,-0.1366177642718962,-0.8426122399156236,-1.6823178386428848,0.9435958452693481,0.7703512760719058,0.6884702365424326,-0.006499017814480854,0.41084520600312846,0.9990444616184823,-1.0955949880441906,0.04164520349259117
2024-09-30,0.31634144692213867,-0.164492697098314,1.0338225141987614,-1.4935475164711378,-0.8243550343511721,0.6422541316342525,-0.4744216639084597,0.8851717422808338,0.9541680897651577,0.7507276561236813,0.30705153219187603,1.3031116628240609,1.3459520229333326,0.6743522039691972,-0.07163765236205245
2024-10-31,-1.4539294383260726,-0.8304978931977341,0.5711574516032792,-0.07918936624280003,-0.2550776179233519,-1.4302328476656678,-0.959333400567702,1.2610965180044067,0.19218742931495375,0.036872344617444604,-0.9230705113689679,0.46369623502122415,0.9758395315980761,-1.7772498230806846,-0.010243620509463437
2024-11-30,-0.4336102412256216,-0.9501773748750407,-0.40523858977175187,-0.13049824456105721,-0.306597303141012,-1.2818903625478217,-0.5028575891316523,1.335657868210837,0.007397580146781138,-0.21980538478904882,-1.204440754633613,-0.4396230261607702,-0.12293678628192131,-0.7930119357477922,0.07151175568604166
2024-12-31,0.8943583467755883,-0.6077975239060981,-0.2794856705519086,0.41638347947972076,-1.1843601776028543,-0.8043852020375661,-1.2988513581250924,1.043679100093385,0.5420758327456099,0.19198229246936593,-0.22090686597813824,0.02931960846608438,-0.045757556766358995,-0.6638477967083771,0.05079430147764274
2025-01-31,0.49817088091081796,0.5416194563180918,-0.9502423321740011,-0.5665171435352094,-0.9124518718527983,0.01016243498322995,0.9570770747571021,0.9204536488732477,0.8584718987032077,0.4230409845527865,0.3187799453547663,-0.8224331608531508,-0.818662718280088,-0.11349516886250359,-0.0966689522958733
2025-02-28,-1.9759602210280263,-0.279954517800897,-1.9953684734120236,1.33555736748881,0.18335955122929026,-0.6850653725079703,0.4685838417446763,1.5192544861611068,-0.24098643014395796,-0.68427232607734,-1.1300624236292935,-1.92644162120976,-2.169713089056293,-0.012401028449777708,0.11669521665132844
2025-03-31,1.4780214588429184,0.08103255570021983,-0.5354045506486808,1.8612086240252574,1.0594310493487489,-0.3583920719076325,0.3086191594823998,1.243560342700509,-0.4775351749197573,0.34328557738376186,0.4550853320122654,-0.832549293222653,-0.31964255517757056,-0.356036083500081,0.03585127141359812
2025-04-30,0.20521350653535142,-0.08873241840890617,-0.1185406524705236,1.6318492675334084,0.43696061665860814,-0.8509815590781922,-0.977439046609634,0.9644900455436441,-0.2073440887009285,0.5242083582845918,0.5355736782642488,-0.35222941019249576,0.12596307196045864,-0.8334362293886093,0.0725658030386177
2025-05-31,0.7330043683176017,1.5475684392561833,0.73023919478605,-0.7579676084353811,0.3872681550494033,-0.41080792237135355,0.04504858925027784,0.5035017498320496,0.6049451050535053,1.0973771483333077,0.9773541810937889,0.3678193875184875,0.9561379700824405,-0.6529555069996484,0.11215863837164737
2025-06-30,1.306618399155068,1.4220290076139077,0.5889236417740902,-0.8821832928243932,0.6413472818716414,2.055219142272942,1.117369096080787,-0.14887704115700473,1.8126744893478262,1.8382626432170983,1.9439033474240155,0.13845244074160556,0.46171303659659196,2.178720432522478,0.07951724131005881
2025-07-31,0.7707239845268075,1.741519152899723,1.4044876747374084,-1.5283320131087867,0.6446545500134083,-0.5844586631453915,0.11045249469859021,-0.6305998992121712,2.091083338485427,1.855598917731003,2.161351780197134,0.8795878673418199,0.9680281174291876,-0.9711841360848013,0.042268612478294054
2025-08-31,0.17983321550873735,1.3243326033122687,1.6320598991074307,-0.9479767202840718,-2.2480292199794087,-0.2609124474473989,0.04046353797439036,-0.9080887046011651,1.7646356687082094,1.4700813836006947,1.4109414430475826,5.917955427544141,1.0758578909943257,-0.5044462667983094,-0.09768830220929231
2025-09-30,-1.827285208912538,-0.5027952242817624,0.22028376191116988,1.0256561179424135,0.21726324801619248,0.3264487587239665,-1.1229524092432295,-0.4716810677176165,0.3734085406515598,0.1239905880579534,-0.48045337841583813,-0.0027226359278475173,0.02985060087493389,0.19502313563794904,-0.013744822426631385
2025-10-31,-0.5703783518136127,-1.3307714584314208,0.6890458235903713,0.16268723389026157,0.37034109687333966,-0.9258133307193042,-0.28034233264264624,-0.4658566107844435,0.05524909175754598,-0.2494629984412738,-1.0366467807622721,0.25959859791631784,0.5541139390530992,-1.2115228694986317,-0.07621461878087149
2025-11-30,-1.4082489314627087,-2.284477680059937,0.04567097520754797,-0.8679098924041314,0.8698843302274845,0.6249458031630327,0.4711997743392745,-0.1146682973430377,-0.9329309210674809,-1.4432192804360322,-2.0108748748819716,-0.27546962476588366,0.05510457172949694,0.48888703426085006,-0.04022156117744314
2025-12-31,-0.8140657367865528,-1.5491712505243154,-0.9192965558800328,-1.2429518375840944,-0.31558933367163394,-1.1504741834036727,-0.9223847109806509,0.005391906593306283,-1.3530419327600332,-1.9479511817271598,-2.016897149875282,-0.646120845090641,-1.0418186539231624,-0.702624633362741,-0.0013569136823482519
2026-01-31,-0.23244172835573088,-1.3147616197158434,-1.2703546406207584,-0.9264671996529955,-1.5074221956556286,0.9988526582807186,1.1911298189435264,-0.2529300921167942,-1.239740125978844,-1.8554368066927327,-1.5013393607310117,-0.6835968267898419,-1.5234708228396476,0.25535837244249054,0.023705211264078853
2026-02-28,0.2020813291385863,-0.4792793032459781,-0.22204246749236706,-1.0600040197372846,-1.7041955115505036,-1.6877834793319992,-2.1820058029128906,-0.9994165972442693,-0.9031225211185284,-1.5567522578339985,-0.7950076275525498,0.472467170080652,-0.31243809119724425,-1.5457787278734694,-0.023705211264078877
