SRCM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-02-28,-0.435024807171954,0.36339785057664703,-0.06248511825945855,-0.02985332635004217,-0.8814595327129137,-0.6153155397039308,-0.04565769932232573,1.0050292338636952,0.4116398978720482,0.6025725984563876,0.36770764252432625,-0.027389263228925608,0.3149450287222119,-0.3171791824613096,0.11152295045516396
2025-03-31,1.994521990201761,1.8994355173038568,1.090872245232772,0.6079236049652168,0.35410236768432357,-0.31963272640665197,0.22254084401696245,-0.8173582127040241,1.7723206257453272,2.8499834757175706,2.1703929540083107,0.6580289669764932,0.43933271174630456,-0.6943469706513271,-0.026339710773120646
2025-04-30,-0.5507699767991123,0.592368557564168,1.2906513851138406,1.0512234261367621,-0.04731995326283308,-0.6307983995719124,-0.007498982933346266,-0.8314976909802871,1.0618019054608954,1.5111530692690978,0.9563225229582886,0.9590722995388806,0.6159621571431075,-1.4184099387269815,-0.0038782613318279558
2025-05-31,-0.2125914060020857,0.7368832057771942,1.0353600704578574,0.9143025163251297,0.03590314075309927,0.4276273338106562,0.6671008249232676,-0.8443991217718705,0.8942687600649416,1.0692815520669277,0.43860107559121225,0.7252069625873416,0.4598701039483408,0.6978961353701015,0.04734905031760039
2025-06-30,0.7102460026480759,-0.048783806006104706,0.17992755268408417,-0.928917699768836,-0.13427454324011107,1.772210970166401,1.1654802523852192,-0.9051628483029173,1.5585453540698284,1.5104331463643736,0.7162027342777922,0.06814479463544916,-0.10559772283294802,1.8563681346089602,-0.007115165851712318
2025-07-31,-0.3200334326392995,0.12249930574727719,0.22268409980623508,-1.2248728094750327,-0.3948110182310123,-0.75628524978597,-0.21403692736249266,-0.8711637407867769,1.2039980300276905,1.0339340067799405,0.21613958984134532,0.1519269056754463,-0.054981368823173775,-0.6371899321473522,-0.05110540312479546
2025-08-31,-1.0870017519015018,-0.4589346679465493,0.6428493253863754,-0.27907425962458293,0.0720638253330415,-0.3318167028516211,-0.5551580182561461,-0.7812462058039269,0.24610660160750902,0.0006152578090955678,-0.932397658193287,0.3780510752361604,0.2729188975374501,-0.3943251529275071,-0.0003416467405967888
2025-09-30,-0.15560339366158815,-1.0641439569871498,0.23958586867757997,-1.3841501201550657,-2.0707835191014037,0.5027518203793377,-0.9808189852885801,-0.7683078917904824,0.20697328462102135,-0.17385960042092585,-0.8232535469779622,0.790002811219278,0.01929845627408501,0.5975823575639191,-0.033177163619375935
2025-10-31,-0.6927728885122516,-1.29241252806264,0.465758865603049,-1.4022421778574354,-1.7824516217545818,-1.439955881732536,-0.4461138451013147,-0.7203651498235552,-0.3002084632112013,-0.8718862519832534,-1.196631652651709,1.0012253944681198,0.2103113283153431,-1.5715176390190289,-0.06985108897153776
2025-11-30,-1.3017275382359783,-1.4013238689196892,-0.7530941515504741,-0.9136045792957362,-1.1189867792429036,-1.5552638051881909,-1.3010446916399576,-0.6273063536077055,-1.222737066701327,-2.1171378334515056,-1.9259574318294046,-0.6852754518710223,-0.6006750692816083,-0.010508771702894786,0.006606914075741112
2025-12-31,0.12282008968589556,-1.2049386611688826,-0.4741989908816546,-0.7708954882232414,-1.91505038167172,1.713337678169966,0.7611964213772181,-0.6607267370415422,-0.9780499086630287,-1.6906072782212478,-1.2325815198117118,-0.24927923690270867,-0.39583323064500947,0.6404598910785521,0.015310231842594578
2026-01-31,0.32781147610177525,-0.5548470192522862,-1.1048556254029949,-0.39214011365018714,-1.5965636733208863,-0.8160624269681171,0.22040051140102887,-0.7067962397977317,-0.6116656783516546,-1.2442721838939665,-0.543590522103886,-1.2245327491533775,-0.8279072264035966,0.25300924582275586,-0.03430415518376997
2026-02-28,-0.5664111292759652,-0.0751049844498951,-1.1947013190181786,-1.386415611701644,-1.7343285114498417,-0.36401141175895596,1.1934878603093773,-0.6563953657860155,-1.129944570000543,-1.7489215599965626,-0.7340550902294956,-1.5135104751761468,-0.8877364397285771,0.14200945666204437,-0.03294323823386972
