BHFC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-04-30,1.6700812824402216,0.5159497964733288,-1.1745867564685262,0.410317720649754,-0.44105862466589996,-0.8833048271891375,-1.1893226298612805,-1.918517272908786,-0.9954135683508782,-0.8225976305489058,0.39629585061214306,-1.0718217795181657,-1.3307271530566256,1.5400728910166672,0.015217591516091348
2013-05-31,0.3921214904647036,1.2928347714506292,-0.9356377067851553,-0.08960965428243067,-0.32799978499250854,-0.14933567645374146,-0.040186344620598446,-2.1896847312692915,-0.537526314535748,-0.5100017984855486,0.8616895800614911,-0.7929917121039892,-1.0099394406439914,0.25533392925468185,-0.05570394108059189
2013-06-30,-0.5262093786097519,1.0480180468100042,-0.9592110851752891,0.1911203310426895,-0.28473338460254316,-1.0019424657048237,-0.2748698009718333,-1.6170798441516168,-0.7614005635524752,-0.7636850857267076,0.4011730714837917,-0.7840284858908521,-1.1220318741366897,1.3907095186556968,-0.0841859958336412
2013-07-31,-0.8643879362138924,-0.7004512372369116,-1.318490370026553,-0.5891873230285861,-0.31991291437891906,-1.178182071826655,-0.30694181378948515,-0.6379290802343548,-1.2601624136227487,-1.1821677544774238,-0.37380886911452726,-1.1034707288565058,-1.698036813891391,1.9910657693046014,0.16749182382290426
2013-08-31,2.3230076448681802,0.6359619696182418,0.11633293839656775,1.4884115090393715,0.7975383366401211,1.8976432883551941,1.057549428850179,-2.863129012564413,0.9087551447139893,0.4342856351572926,1.4446451155441884,0.28251009780914516,0.09708258909221663,-1.5468816220812978,0.03906746819090949
2013-09-30,0.5444738490463632,1.396946833075796,-0.2187435583131768,1.164705890757403,0.6868506883957721,3.1371969519239853,2.773447459217893,-2.9888128934300733,1.4703134920301306,0.8133919539152337,1.4150289160801555,0.0602020849805059,-0.1536571769329442,-3.2483862367467315,0.17794844972334123
2013-10-31,2.180147463695918,3.4855652523306286,1.810950570261118,0.03869405807580945,1.2343740967563874,1.0578548322139052,1.8916633192736954,-4.259317775745706,3.8440663687149095,2.3345651001423486,3.0820739142677867,1.2259411358692869,1.5518044833347937,0.4237790315659683,-0.0038824601951415044
2013-11-30,-0.04423937772891185,1.5362215883746122,1.7629312189361788,0.5353776015781954,1.2552200243518432,-0.8886350141598511,-1.4141729148575994,-3.074510874195636,2.894531166333784,2.0032670420690253,1.9377791292541267,1.212071522488581,1.5301931516693368,-0.642146884654711,0.09543211615370177
2013-12-31,1.0860155072420128,1.7687446718963233,2.78570670591406,0.48636056971342284,0.8852637994821361,-0.12595501696559044,-1.679730521936949,-2.9612330634599004,3.3200040493739507,2.3299253956928667,2.0407011197711733,1.8573021630928035,2.140151917601727,-0.07899017292800693,0.055551726422047074
2014-01-31,0.5297688755791922,0.817472201745422,3.629183152455271,-0.5272659354133009,-0.27417794118517413,1.1934069663064781,0.07131573063118597,-2.666423398196358,3.1215093740350244,2.2352449502356726,1.4951962532056204,3.1794599515233672,2.639950726299766,3.6130516108150563,0.09839862155046993
2014-02-28,1.1401063859718075,1.3970901741475399,4.15727252311487,-1.2062928854012949,-0.6609112321077013,1.2137595497492795,1.9590648729030105,-2.5491159175358082,3.233038717826611,2.312735975092566,1.608047694918176,4.334606583382994,2.9488424557293604,4.893129912152307,0.09738440158781739
2014-03-31,1.0853922640015699,1.3576848691652512,3.9742494117895655,-1.0938993060996536,-0.7200904226974176,1.6000266176709164,1.5520673013345365,-1.0123491325637957,2.0186144093827587,2.2310048540849112,1.6198447781892353,4.235802081853438,4.23448024704758,5.923991646767273,-0.03375440990431937
2014-04-30,-0.543578647435439,0.8098332740357899,2.1717945819061084,0.3729972113883479,-0.7572970851591728,0.16610675666340757,-0.2455431009092586,-0.7934158122127635,1.5662493413404888,1.7115856984193316,0.7320753590026436,2.3455434375491566,2.366502063487227,0.20984543857267046,0.2071457412496668
2014-05-31,2.353193948078446,1.4340196163520873,2.889877412314101,1.5603746912042389,0.3005829131025289,0.700896182711299,0.013622963802609423,-1.428063395073894,2.3478214510473383,1.9431551886561773,1.8275604761880448,2.2387761137954927,2.4694705792845464,1.8787289698049023,0.22142777171007694
2014-06-30,2.1809867541410184,2.0264613307865873,3.9483032670484413,2.030165088853107,1.145960781710359,0.9047376479077169,-0.2357217726827028,-1.7308399580506915,2.5355790043473476,1.8993703150134449,2.6628392395550016,2.59674763609832,2.737901012827157,3.8553268082336007,0.1451094746173877
2014-07-31,1.1424384037760522,2.743505571367494,4.2456935777822515,-0.8404860571188363,0.9264896140715165,1.1603542365833939,0.7922360257443385,-1.6349140731518577,2.1410452848656205,1.631283164466115,2.3645025791144088,3.2891368249764312,2.81036563023961,5.615642815833647,0.08972268645990204
2014-08-31,0.5170552496399421,1.7398812762241924,2.714259946440269,-0.20712303471192953,0.8895870599792085,-0.2975882846047403,-0.39458579210485484,-1.421514019530583,1.7224611068012383,1.355781570774176,1.7418611034081466,2.2909588267275565,1.8559267164485023,-0.25216390078425666,0.039138122126992136
2014-09-30,-0.043081839288923576,0.7401102313946861,2.270672636525659,-0.5987617753029055,1.149081041069503,0.8851157798335832,0.008144849868890124,-1.1930837476383513,1.3580595130308266,1.1030817528556032,1.0392098748293899,1.8404083399763278,1.5788912744091526,2.6970441247680306,-0.01251574674170283
2014-10-31,-0.5388095385021361,-0.022861176312518234,1.3496778205495397,-0.6126078026884405,0.7285067865918933,-0.1597155726326571,-0.7308525291013293,-0.95558271596684,1.0242697176643785,0.8768773258839341,0.2022485335910108,1.2160634315779284,0.9933607022514107,-0.03608699351876517,0.17132319377630842
2014-11-30,1.325855877158374,0.3110790745367108,1.7834083023426746,0.6363266080897886,0.33900825294641157,0.7394225522997676,0.49264760751421416,-0.9320240343792516,1.1107506556727305,0.8545157219982106,0.6193809888595823,1.7787182774375943,1.0527542098262792,2.0084286490379766,-0.02168418906996244
2014-12-31,-0.7786231696444758,-0.017045933889688634,1.2388061864495925,1.040497333256171,-0.04916691661348404,-1.447686142431403,-1.0644673840498184,-0.7303259164468084,0.8087711091985745,0.6540023107658531,-0.03438251114946422,1.3875394166795563,0.7616362628939298,-2.1358109361344866,0.09117158420121585
2015-01-31,0.37765979564426827,0.4276788118205896,1.238895369268139,0.6355844574793603,-0.489777417742194,-1.374963888459759,-0.5419148645286302,-0.6644401824301992,0.7744491951806062,0.5806998992873504,0.128531854789443,1.5896639551434166,0.6578397542698773,-2.0804799851846396,0.19274932034928194
2015-02-28,1.4360246452172576,0.47658200848251864,1.4227958606663929,0.8605932234100176,0.5255450699920527,0.8872164466596497,-0.07598505825151952,-0.7096576220515636,0.9099144749360142,0.5936246080614207,0.9356600005152086,1.2604021283939102,0.5312954105886715,1.8634387164785404,0.017778737706103314
2015-03-31,-0.6238730762881898,0.6402509169331527,1.0617229479406458,0.23347734919920649,0.6034506649285366,-0.9880881166261254,0.00788285391966845,-0.1590716215487801,0.24693564770404955,0.4428410137973371,0.3753920875144522,0.894714303723547,0.8116192245864695,-1.3631552810882817,-0.017443956307256987
2015-04-30,-1.0644210814440387,-0.12527736813939175,1.027213782672991,0.920687593207956,0.6179096878174553,-1.0132451859341776,0.018656670998804536,0.03406210261078627,0.06742946005572063,0.25492858589940526,-0.49365530163317806,0.8559896042513675,0.8158290735419738,-1.3202557880596817,-0.018662660772744397
2015-05-31,-0.9988813416782373,-1.6333590031868703,0.33480618433910786,-1.8567147233928267,0.010642398480036374,1.8952619184034596,0.4844348071697979,0.22311900543601312,-0.11003175619251607,0.0722999653390687,-1.0878180639696007,0.34059483696579,0.23788598800851318,1.9911721940834373,-0.14694199823031473
2015-06-30,-2.3882182082906422,-2.626450828312719,-0.5004554367065261,-0.1780309845009304,1.8885688667741634,-0.16287439395974393,0.40972521690592983,0.7035632376138975,-0.5572138104276387,-0.26942054593056375,-2.4679009935049905,-0.7145557942455864,-0.4258603990893505,-0.27907755067340273,0.07654225512860909
2015-07-31,0.11496387380647384,-1.7306810918614086,-0.6875293459708431,0.8848791088000107,1.577690209492537,-1.1394762828026668,-0.34319047862112123,0.7043986207310245,-0.5571914737832352,-0.3500024440892951,-1.8265154970000141,-0.8752569237085528,-0.6972455481105873,-0.6629635624674887,0.017325348940602232
2015-08-31,-0.5929332864343789,-1.5538732913030011,-0.893520384226524,0.9155507340197274,-0.9374872279886959,-0.7658786138959327,-1.5353432249037413,1.0456938079567992,-0.7653164635157642,-0.6650155974061911,-1.630402049593022,-0.8486321097399802,-0.9850765971318599,-0.4728829785302938,-0.25220286362858135
2015-09-30,-3.510894296008121,-2.107079002564718,-1.3986219152326802,2.6915468954639974,1.9448824897535666,-0.32517480740333365,-0.36555219083522433,2.626787231701965,-1.7916147750473954,-1.6862079415439355,-2.9030054278869297,-1.511475963566008,-1.5116147436207517,-0.42623226859018964,-0.0545717534987892
2015-10-31,-0.9711399166687438,-2.582176427528403,-1.5004857596566614,1.437359946577045,1.6675362717409152,0.1522344027192602,0.6868803916140258,2.87855384819084,-2.1490226010390403,-2.305546746543136,-2.4027407839273627,-1.5973065506601734,-1.6921171511891042,-0.4361423500466264,-0.010292970072323524
2015-11-30,-0.49195741220976713,-2.336093234790816,-1.7039341538505244,1.0479848663403937,1.6336323660498646,-1.8740841561958104,-1.3836701958124349,2.5454150353814042,-2.092670851076064,-2.2546297683694942,-1.8045326090065432,-1.749725116493734,-1.9821220875228034,-0.36450117152323114,0.047571176495183554
2015-12-31,0.03532849498621345,-0.6971882268940597,-1.585053045615063,-0.8995873480729966,1.4958616342566549,-0.35227009611540655,-0.22551502348431537,1.9847979472680195,-1.867618348486029,-2.011844261252084,-1.2333210912984947,-1.6567216032502596,-1.780473160702539,-0.4691050990986977,-0.06776044737712049
2016-01-31,-0.9965130150794572,-0.701089933282254,-1.689414205267416,-0.6907097550615808,0.7956452809698032,-1.798034975813306,-2.1896638428710467,2.115306523025796,-1.9582386987372857,-2.163596337498325,-1.1961725451185612,-1.7459630060863938,-1.9208715207752118,-0.3121509747353954,-0.1104440356697548
2016-02-29,-1.3122765295654852,-1.0971718621232087,-1.8187333026201116,-0.12189484812403711,0.5060021749764417,-0.9264671704383922,0.5769390832378766,2.3638079568530457,-2.0733290730002274,-2.447278863985709,-1.2526964499350315,-1.839641318282715,-2.158734544036301,-0.3112768315799578,0.15678844728362798
2016-03-31,1.1206946088410286,-0.544647298705764,-1.5675587021705573,1.3846719644036025,0.1158692738258971,-1.2165754106355027,-1.4600126399583704,0.8245027925066367,-1.4822388937287416,-1.6450528137099054,-0.3290596942269365,-1.5945824756826652,-1.6212441551613301,-0.2483639462220091,-0.0898161939347988
2016-04-30,-1.024626226044271,-0.5922000593281663,-1.4846607880248566,1.426228155510478,0.3064773163980241,-0.8317595636829843,0.7082030502958692,1.3664989760311963,-1.6912227010577292,-2.0695985225453617,-0.7005967829496794,-1.47360854427109,-1.557949722357193,-0.24997182449665273,-0.054986492603606725
2016-05-31,-0.6964865292023517,-0.31618308263333716,-1.4004336937734487,0.916263901407297,0.32811572877114054,-0.2617669372651252,0.27091863535039634,1.6799939325399125,-1.718158527464179,-2.295561482744411,-0.8353425470850422,-1.3657179533280088,-1.4659116380028328,-0.36592681255701376,0.006413069760515452
2016-06-30,-0.093452402347797,-0.9230010596963776,-1.196148974592442,-1.2253076584769893,-0.03163788581965003,-0.8385398009182321,0.20921280202790046,1.4682944520157695,-1.520867412382884,-2.0927281265510906,-0.5998297085747684,-1.1821299037372062,-1.2086393744401822,-0.23841373513895564,0.0009203140234905633
2016-07-31,-0.06819319648550833,-0.44778113306211687,-1.144988587065398,-1.4965363021133564,-0.16818845800921037,-0.9502041444018161,-0.5023845227434318,1.2924671505261305,-1.3597422118838638,-1.9064464252422018,-0.44887988686839186,-1.1343296294880976,-1.1785302244654676,-0.13043309953080262,0.11100843432938448
2016-08-31,1.0773273413647402,0.46359497042019415,-1.0019684170816496,-0.7797318228056639,-0.2808389263117081,2.455434916008879,2.0967541079903946,0.5989610160284998,-0.9490322742831179,-1.190430973188067,0.18381911609068582,-0.9973506954875189,-0.9922625653033685,-0.6951303320599048,0.06873410579783779
2016-09-30,0.6447340607056238,0.9549260923882694,-0.6665190773553918,-0.9335035627821775,-1.7828328529647592,0.4592228594403159,1.2326499772453299,0.17422851322621397,-0.6563843418980269,-0.7651851970524396,0.7571385725719214,-0.6760952701341119,-0.5921818655038779,-0.23284766169254253,-0.029640052797441637
2016-10-31,-0.3298208660981497,0.8267698713185094,-0.5781895889753058,-0.5268881741331177,-2.475780624561768,-0.5178229202993314,0.16480405333487969,0.23560005784139806,-0.6628582614219809,-0.8881687563867499,0.4630972427218761,-0.5768834060810922,-0.4982019622310521,-0.17200483180969595,0.021592828640140248
