PSYS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-03-31,-2.1328567927361615,-1.2087356048780342,-0.4911356109291611,0.8128981831030759,0.44919015915120414,-0.4648607533831192,0.3650069749749608,0.6596014957020307,-0.4726570931998698,-0.9881196682143374,-1.4807800209140842,-0.31877521457818625,-0.4807728412019292,0.0021343521885915768,-0.14940059318646035
2020-04-30,-1.2940615682577634,-2.3196479027706016,-1.0028310866341144,0.3488945342268073,0.528230026192094,-0.07643239793425328,-0.1857190137011472,1.3145158062646296,-0.8541032773696278,-1.496095642226025,-2.229577768775628,-0.6754841698373366,-1.3421313645279374,-0.00693199878931984,0.10216468735306992
2020-05-31,1.1735647217395253,-1.3808643942718213,-0.21980446210531174,1.4187128378409608,0.5539584966359375,2.7274861953168363,2.325306870598336,0.49413095320690564,-0.3500808305060349,-0.7658699333054039,-0.899863834421445,-0.10602378147764568,-0.1928593344226698,-1.3463404649474175,0.18935616140587672
2020-06-30,1.893298565677536,1.0521369365574285,0.4551194942936964,1.4461052017693283,1.5096589114650265,-0.23368828570446587,0.2649747659947776,-0.6031622282327178,0.4053907089717064,0.43526037313816607,0.8579832568043311,0.3362573548209424,0.5906937604359236,-0.3099743388797951,0.3685238503407251
2020-07-31,3.2504806082144264,3.9262379212076923,4.172275057297797,0.6850698585628737,3.1969827985002413,3.1789611330645826,2.771506552391582,-2.5971934605378855,3.1398300520218583,2.933352365563057,4.1915484291993454,1.7167028026387383,3.209803733928806,10.95940994399152,0.0428128227466186
2020-08-31,0.27818369581715036,2.697156562403293,3.2339902243715106,1.0692565226452744,2.5530110001534685,0.9121108378109399,0.12864373081151523,-2.5761331338830695,3.272993357656846,2.8305688520665453,2.8576005404629155,1.668602048023635,2.625643655139271,1.1659034092900014,0.336245609752435
2020-09-30,2.3587535521045666,2.83346301526432,4.706728252592052,1.255794424455791,1.614146912603345,1.4121163306208278,2.0371594212215043,-2.871720066364963,3.9270799665788614,3.3230628166687532,3.7742907458615123,3.026001414433743,2.9913291341856847,3.893930376998126,-0.14634530568801882
2020-10-31,-1.0891493743770513,0.658194863752358,2.0979649427788165,2.200741932719882,1.4429458645346454,0.9408484254144479,-0.4820168639131881,-1.9233649687940997,1.9704476834279339,1.9533735045269223,1.03346876253075,1.709572389630081,1.897215205199798,1.1187797427521364,0.029491933342520718
2020-11-30,-0.0023495243518066545,0.5495490916004562,1.5552845023723147,2.019026961083436,1.4505391863198487,-0.28871663388734997,-0.796315100567916,-1.6347127926517977,1.6780746997210165,1.5971846053600192,0.4834320615422678,1.291241263305613,1.4114233080587604,-0.9689448475239144,0.24008406780859667
2020-12-31,1.511906922939913,0.1512590786498717,2.5085121922990696,1.1668196175476597,1.4236973026266007,0.39172997044924024,-0.477978457631184,-1.5482018367611217,1.821332957100499,1.6956351641191354,1.0472064901318,1.962850629839551,1.868900683673231,0.3033434376429313,0.004668880258173646
2021-01-31,-0.22124875297143687,0.6480956911714243,1.987525446989055,0.2495345051429905,0.839131446908169,0.2157913503655226,-0.39772822068340047,-1.2706201426347599,1.4138879305736938,1.3225786378785016,0.511564744647371,1.9008688517511312,1.5505940200674122,-0.04067432740400571,0.08323411666178887
2021-02-28,0.3049668138700193,0.8038673741419181,2.130807181501839,0.05943649441996296,0.7841515842754069,-0.2402080735235023,0.4639350443436836,-1.138840579863855,1.3150472541790674,1.1676855274411981,0.4395138100511838,2.027891838587539,1.5337314477222863,-1.338243898750807,0.14865436449300282
2021-03-31,0.7534327718860988,0.4327005416309633,3.748956168207416,-0.720553881098289,0.05481146071844197,-0.06749792381891521,-0.12677196680182173,-0.9656686373316085,1.3050901964291377,1.1122096759416222,0.8884360022105243,4.584291313709766,2.669211836048943,-1.1454253867817539,0.0587185995649125
2021-04-30,0.08326239974965861,0.5906010375395204,3.9503063925931454,-1.1204872145610203,-0.7134899131829691,0.0022420326188171006,0.07372660649677884,-0.8468470653898863,1.1183324452115746,0.9430639671663911,0.6189000720880591,6.805533600232528,2.8892694490698605,-0.7602114490509803,0.22120476487398583
2021-05-31,1.1789328331118643,1.0386570737560448,3.5381015244304135,-0.5614788470486298,-0.6459126414826114,0.4237525056869511,0.669285957063291,-0.842337331814503,1.2684669084612477,0.9570696970757658,1.1402267460297888,4.195888756771174,2.2033888503179693,1.8988276399624535,0.14470085907056746
2021-06-30,0.5644668173214179,0.9416834259615653,2.5738666107655304,-0.5935833630537299,-0.9908248581479632,-0.5515366353048227,-0.05038518242415518,-0.6880482517595061,1.076482203552354,0.8605064970661784,1.2098846459358066,3.5991015622244866,1.7560629470482354,-3.2476023867368218,0.06721963821001212
2021-07-31,0.014877361112220449,0.8987032410254333,1.2353207820383503,-0.6661500376161582,-1.2727523723936234,2.2237916486860043,0.8640196924768603,-0.5896556396962723,0.8980765204222851,0.7129859464346425,0.7785988596025183,2.191880327698033,0.7484624370864261,6.195889274119946,0.05534368317467478
2021-08-31,-0.14011129203401973,0.23508555976081577,1.1679556689281383,-1.0769884968557066,-1.1405471591930982,0.6415749683522106,0.11009436878388859,-0.4817411910266924,0.7383484014123192,0.5746495041997399,0.37624843569801775,1.7978914498499265,0.6300038317028411,1.2221760777097506,0.1121434772260144
2021-09-30,0.262175182600607,0.07008447585422618,0.5295547310512113,-1.2847426546652487,-1.1430574137956766,0.9672901396155783,0.6567781731391035,-0.3423785959042412,0.6289794097060651,0.49413894492112864,0.35304778907564127,1.0120191259888276,0.1516609799936151,1.2270997925286962,0.05430653651827713
2021-10-31,-0.17048237064712743,-0.025426799345031666,0.9651655722912842,-1.1395069413341892,-1.0889147139210789,1.9701608576471143,0.20709852015957186,-0.23788722437371362,0.5045489370047562,0.36308828691606976,0.01722176892372146,1.4963573948868258,0.39337409727238487,3.527698704165806,0.053370804567579186
2021-11-30,-0.1683766036432642,-0.04027297230007383,0.9534227787033506,-1.1470647108973995,-1.5054388870092972,-0.7320499060499956,-0.7517678754754323,-0.1421085539796739,0.3938588827509868,0.24339089998580843,-0.15688163874220665,3.043301612250654,0.3193730456220689,-0.9251734298813898,0.16971871465257293
2021-12-31,0.6778015266446855,0.17755175266506137,0.6884382530724632,-0.6638087627240032,-1.2605869786918058,1.2067909128889798,0.4774294284636364,-0.07747308028131632,0.3862050203694049,0.24335612755444214,0.3346561526245582,1.6074424078266023,0.04345278110289625,1.763069165519705,-0.10849733746254925
2022-01-31,-1.368722496546245,-0.449885115107868,0.34544097869846846,0.421506478554856,-0.4609062552405164,0.5231447754892063,-0.56490438581167,0.09360033987789347,-0.03601078181824623,-0.008070570079469418,-0.6466587680828545,0.09641402149168687,-0.07012385644355511,0.6155964971617819,-0.11100507621308721
2022-02-28,-1.2948911207116265,-1.06419260310202,-0.13017715533769114,0.7021802949790704,-0.145282598919559,-0.6327372058842059,0.25587290477926194,0.2545846099416636,-0.39109683863759115,-0.22975264074581792,-1.3260356548237588,-0.3593246645735919,-0.3220408976323689,-0.6131294233664635,0.1907383024753312
2022-03-31,0.7959198392280792,-0.9651187584949222,-0.09388739360175845,0.8275065991434059,0.054705890417014645,0.15586785694840155,-0.6729532929988449,0.2541657043041724,-0.13510382253718067,-0.13859059894371553,-0.5265788220901763,-0.4174066509181699,-0.3888235735042073,0.07928111654503422,-0.09795695476961223
2022-04-30,-1.3853407836880383,-0.9893185911168061,-0.48562938228516733,0.7558306278904068,0.24164725065269502,-0.38914965945840263,-0.6364629146154044,0.47076707067004897,-0.568145705784684,-0.4143259280312506,-1.2307932873978535,-0.6341798883411117,-0.6418804504020859,-0.3948016580276565,-0.1390111781278647
