HSCH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-12-31,-0.4328413238468138,-0.40544631967785894,2.1098143167682903,-1.7145383687101696,-0.36568635647559283,-1.3880932099982184,-1.0567006793661846,0.6845380622316326,0.6918270519595943,0.6622026577619853,-0.39387030260095324,2.7102466682429056,0.8879410292416783,-2.9259406563055994,-0.08538931661776178
2023-01-31,-0.8721307744201078,-1.1262678817230098,0.6003283201401148,-1.4479848560172748,-1.845577618754645,-1.3373202065490535,-1.2279708559681783,0.8287541424501296,0.26895508716811517,0.2924924923489375,-1.2164033436150536,1.5211006581354125,0.35351459194636803,-1.2803372422282766,-0.10290240716269666
2023-02-28,-0.9509564443282496,-1.5741815077207224,0.2599550831639793,-1.3232553974193735,-3.075456017146351,-1.1324054677772863,-1.1947661681563997,0.4760453965017137,-0.14103175308085344,-0.09534315652779943,-1.7186254801335554,2.316130941598968,0.19407957020860184,-0.8602720941174182,0.0445038309887466
2023-03-31,0.17876219353095726,-1.1072592890293966,-0.5881270833024707,-0.7299611966128207,-2.3609623413505374,-0.8852360187170666,-0.5853981420577722,8.434743057734808,-0.5668611550960323,-0.0012826570844479553,-1.1305856920805095,-0.0837553954637641,1.1065233290032561,-0.026325453501282046,0.17070412499603665
2023-04-30,1.078780180961728,0.15162600042423746,0.17252259958827484,0.18114254634245888,-1.0268629634767146,-0.6151897116848059,0.693289988898013,2.9859896452487966,-0.15291119607708048,0.31780182147121966,0.10109911594578735,0.5997418340897323,4.3090712239202995,-0.3298326886421721,0.2108031138956024
2023-05-31,1.325172422708699,1.6299942576552888,1.099474938188578,-0.5488486045770147,-0.11712938973599984,0.30180905948372305,2.2678663879037906,1.7623378364324869,0.47138505165785516,0.6783869208341123,1.5129653645469572,1.1725457424991979,5.305803320960995,0.4950857496934458,0.03723323960096613
2023-06-30,-0.008691474582829928,1.4384672958461204,1.7572906010974254,-0.42698612265799,-0.18860749566828824,-0.2317468094930962,0.860477086969647,1.418671900671179,0.4163977266315325,0.5067963812886102,1.2591198721110326,1.9230330819406734,4.772808247564189,-0.6580381843051475,0.05390856036795579
2023-07-31,0.13870658228177346,0.8632088603379569,0.4577062628046097,-0.40307635973822054,-0.6254511332804203,0.28816317809005293,0.911904191272238,1.128767765712104,0.43248647953396013,0.4106067097159572,1.040212933189254,0.7879083987711143,1.4674829182027127,0.28863135903259396,0.47165346352182347
2023-08-31,3.253918462114626,1.9710066255915553,1.6416856622819964,2.0794868028962794,0.8936072023095193,3.0250731843255103,0.6702062625460271,0.29945767499365394,1.796832791382973,1.2099751639767151,3.6400843156212783,1.0602556606841191,1.5511108844024362,5.225724485959446,0.08105321532548579
2023-09-30,0.10299871371039268,1.9307133543726362,1.8964667681284295,1.6492171189388811,0.7338639628267377,1.1510047967935566,0.8639978356216665,0.15878050805796867,1.2815439497372274,0.8992211090134576,2.017368443688344,1.386156076036279,1.5309749820562124,1.6665485034853431,-0.019289201192587157
2023-10-31,-0.5408323167393086,1.4329042773835368,1.3967590450222769,1.857499929980638,1.1334301099847635,-0.38390722857502274,-0.5554838731370678,0.14033272743580089,0.6847239462779225,0.47064246276492916,0.7341242545784308,0.7534963683363068,1.1887013957078358,-0.7865696507516037,0.13661563668579377
2023-11-30,0.4720925769491674,0.021688670492151802,2.05473617631807,-0.7718426582208898,0.9540603467485654,-0.5133716930322378,-1.9221355214736597,-0.03894005504722232,0.7429961740833483,0.45032622086458884,0.7596501947888494,1.3829237634718674,1.3403429162282743,-1.3036923036011723,0.1229254760780174
2023-12-31,0.3175581586736401,0.1439713005159368,2.6911990406587596,-0.6337921440841111,0.7436277203963173,-0.11694934264374561,-0.749748068355323,-0.17409495149865575,0.7294997340756496,0.3897262502339617,0.6325259053576417,2.1486750325537165,1.4783919937798555,-0.6366811508474266,0.19023309655204346
2024-01-31,0.7430667119075096,0.9413425369817747,4.173790645324035,-1.2870246815084654,0.5494512726624944,-0.4616641393522829,-0.059800480183246484,-0.34869819751154657,0.9110640073907897,0.4166415212162709,0.8442059603526697,3.8914274309978496,1.9201270951141418,-1.9318256183651072,-0.016293365225674584
2024-02-29,-0.6481827321050101,0.25019520603862444,3.621550394367436,-0.2728169570182059,-1.599983687306186,-0.9467367766592796,-0.94278818892454,-0.3391394840328576,0.2981255218818558,-0.04250488048220591,0.10955679782351892,8.47014800578555,2.131250549619326,-3.6808444209254794,-0.19747792166560718
2024-03-31,-1.8874603449181442,-1.0590728021420701,1.6691555357031835,0.8916476325902709,-0.05013467341792624,-0.7897205299514444,-1.3671896890075554,0.5562527007123044,-1.224849582679247,-0.7289667898820976,-1.2660679259688272,1.1650021115812712,3.7662590062913606,-1.7726922143795887,0.21550612418499837
2024-04-30,1.0541640990474785,-0.8722300432307092,1.6914009533970704,1.0387920212536805,0.3166994256234643,-0.5777710580536864,-0.7364320356676746,0.1315322184151202,-0.5379382823223074,-0.2598345639483032,-0.35963647367215873,1.014776409112632,2.279928941961353,-1.4681539915714874,-0.11908388138943163
2024-05-31,-1.2656764768620206,-1.2346476211183703,0.3768350684484392,1.1942747969812548,0.711861635491117,-0.3710521094536174,0.6825353727116349,0.247301990425088,-1.0409096059063925,-0.8572741691647774,-1.1549934540210023,0.0063760065626491695,0.965710530386718,-0.43439631610819895,0.16901625013764063
2024-06-30,0.6672247110231454,0.27037898734264865,0.7476395284308096,0.6928593505243446,0.8372766410557155,-0.010402698734815091,1.3364421511246505,-0.07409398349915022,-0.5232892198200647,-0.5305912314571095,-0.4161948266848565,0.1944175242526587,0.9735988961356039,-0.184764453079203,0.08506461603792362
2024-07-31,0.04271985807662198,-0.33259900576921464,0.7956995018011912,0.20143982857418477,0.49722334562050485,0.2579644257358118,1.3594940236500281,-0.24896889729270935,-0.41723284003404004,-0.6374356892683535,-0.10486645488931037,0.3374503895589078,0.8074489440968864,0.1894735428099609,0.19813635056956566
2024-08-31,0.9127985442222633,0.976131489183072,-0.16328798604955239,-0.9469402806263734,0.8779636111729209,1.0756612066882614,1.5660127140080835,-0.5518639260138052,0.20652006372391843,-0.3044618194871665,0.7657243636499702,-0.4004063970527616,-0.37338584136094904,0.9396300732654852,0.23467735389294922
2024-09-30,1.1700753098237509,1.223396776938596,0.2969660087538034,-0.6086744677656021,-0.21719959074841513,3.3463694675807703,1.3044834660196667,-0.8318653393133562,0.9101724696616973,0.1003346822117328,1.4467326004353758,0.3122317965017331,-0.3832038948783286,3.369709412386758,-0.14376374227635028
2024-10-31,-1.5420353483783684,0.2900372894512001,-0.1328421185679802,1.2131922691043135,0.6641817272062027,1.0022816475545582,0.3799554423544366,-0.7175015666178162,-0.11506439015143984,-0.7172634416268672,-0.08873073294210565,-0.33073670648015824,-0.5080307459126889,0.8746675071278864,-0.08358268908154681
2024-11-30,-1.022781206645466,-0.8617420915421782,-0.7461816072146389,1.0490668063750694,0.4448576414825666,-0.36165378896660194,-0.7927992647733063,-0.6604006375274549,-0.6203784754698085,-1.225093887557632,-0.9071705758787814,-0.7073293299392333,-0.9207356064407238,-0.04434812573197704,0.10370861132046356
2024-12-31,0.2318587058001939,-1.3814217938624394,-0.7633142578102727,-0.031222113441818952,0.2930803902530725,0.22103738363163244,-0.8898973133612721,-0.816311988550678,-0.3191726569660703,-1.0246652661376514,-0.6389893795766507,-0.6899825475293769,-1.064325486240599,0.2679490892253532,-0.16917084991680773
2025-01-31,-1.5868746344945053,-1.423996777231369,-1.4333671377523034,0.05900156634215199,0.9925560018395122,-0.1345438468570849,-0.6061128642446222,-0.6395587712186965,-1.1148368060581673,-1.7279206736856958,-1.5710660520364867,-1.2221327933338848,-1.5473463532759963,0.2227250977308319,-0.19004831341424266
2025-02-28,-1.6502538906539783,-1.8232607256077538,-1.6387065858263383,0.3570991239216584,0.7566223192038062,-0.5556402980454561,-0.05542551758447242,-0.3990054461465218,-1.8272928030830915,-2.4356634895492357,-2.1676757553302006,-1.3184365097656,-1.744017576088118,0.23597311619211297,0.03867885456511134
2025-03-31,-0.1688950804170042,-2.0423892250492455,-1.229614216031001,-0.27516241061513774,-0.9211311885188006,-0.5022155180749441,-0.3836386137758544,0.03996590421126212,-2.3187645686622087,-2.2949462444122517,-1.6226306919601619,-0.8756117760339462,-1.2299534341558027,0.10011596060518779,0.030975157781163668
2025-04-30,-0.21475512084709852,-1.1844257753187988,-1.5394048290999303,-0.2571055985390675,-1.1516282488958687,0.5852589999507052,0.6599828814167863,0.3620862667759676,-2.223318337840896,-2.122177678439859,-1.2589095256760572,-1.1360738348674606,-1.603938778432118,0.30532386719875476,0.07629234012635754
2025-05-31,0.10073123099304883,-0.16510275093595456,-1.20000625358579,-1.8963985419564986,-0.9697133884042716,-0.6623534494039516,0.3058754214386136,0.4027694964507538,-1.8711370574793915,-1.6981116910724046,-0.7748463833736873,-0.8586594403029841,-1.1682717500001067,0.0649441883923187,0.0917629829942299
2025-06-30,0.23616466379651144,0.06774079133639935,-1.2703202729939143,-1.6473841817154284,-1.046086714626377,3.0392830306820375,2.122107835917917,0.20057873545276492,-1.4475691323035753,-1.222518359660337,-0.1609432840062218,-0.926853989572263,-1.250474182924324,0.756172865263465,-0.09038797616698394
2025-07-31,-0.9305345971927153,-0.3461708693346221,-1.420021426409137,-0.564291259159701,-1.6451720691529053,0.4581920990892964,0.3811887556898705,1.6273628483745926,-1.7461135638117293,-1.587146103087441,-0.5415814374750938,-1.0666899586853302,-1.380684686978981,0.25966002518160713,-0.05910637951702239
2025-08-31,-0.6824285881189059,-0.8149971258367381,-1.6149046211428575,-0.6192712248366746,-3.068367606650353,-0.6278657765384498,0.02624623469800723,2.5006464182044565,-1.8295849965139006,-1.8526692039712236,-0.8310407113708221,-1.3694293907555766,-1.5934102194852613,0.29781327113664924,-0.012070765320692138
2025-09-30,-0.3014130233310212,-1.1494566575379366,-1.661720785545205,-1.4133501591354627,-2.5041166439026723,1.0361834907760723,-0.5860528309735362,2.1662687060477035,-1.7797671444342114,-1.9154298723856316,-0.8773292125640682,-1.5688205557059196,-1.683614060863347,0.15326195425755312,0.09043870547309962
2025-10-31,0.4878621362970086,-0.3455545448389347,-1.3363686659682557,-0.7539264050515059,-1.9029682981370961,0.1531116041164204,-0.25834221671450186,0.9507349495750186,-1.3581281416235405,-1.2923310506661634,-0.41755191678623205,-1.1452075224623095,-1.2961217644054062,0.38710720554722705,-0.09715740067806695
2025-11-30,-0.9366225901885137,-0.44465508372699347,-1.2440129333017695,-0.4135351459781523,-1.5579272562617925,-0.6263613086477692,0.05350032623316862,1.7159412259541382,-1.6422202261209222,-2.0347567549198717,-0.8322801064016722,-1.0760343705608928,-1.2252030149572575,0.4451700900855719,0.10870273044618764
2025-12-31,0.6586102760989572,0.12486584961940812,-1.1398212205139064,-0.09827619543449337,-1.2971036954832735,0.3010799095452095,-0.3303948513844882,0.4518359686405902,-1.1014552587179796,-1.0911145295982871,-0.07495049713973302,-0.9873572806578026,-1.1047769148367188,0.3041317571922464,-0.05715238500402639
2026-01-31,-0.5641390883019985,-0.504281067417242,-0.9596516134526953,-0.19694337630037262,-1.3285556138067205,-0.607908166610817,-0.6503819213933609,0.8185244685549754,-1.2260608709390164,-1.4467814589165644,-0.34452718800441007,-0.8046507241454631,-0.9244152579158662,0.3271981179350153,0.05098396820062265
2026-02-28,0.32401302485811373,0.2629068514846521,-0.6574319263985395,-0.6898341365687585,-1.279284787545827,-0.02392457889151935,0.8654159315605267,0.10333563368078527,-0.9222746633842367,-0.9845363648343615,-0.032601133763843576,-0.4152502604515945,-0.5931285933837086,0.21754048068470913,-0.06299284614283794
