SRF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-10-31,0.24210305716024444,2.8040849768784137,0.09222283588428117,1.1889578970058536,1.3374913294855872,0.6214917489940543,0.9827121084976459,-2.1723717646239504,1.3304456516288987,0.6144435120140656,2.3857794258552567,0.8911421719044009,0.4148848693725443,-0.60584303276439,0.23036248526955408
2013-11-30,3.1657675383330015,4.096874541809143,3.8174409603243378,1.425959338550762,2.0940431983689844,1.5682188579043184,0.900005250633365,-3.5276083233215503,4.399272415122389,2.639084807407842,4.83778467033151,1.6379926653825676,3.2854074783473437,-0.2807325843577097,0.06934741855678835
2013-12-31,0.873078636518274,2.2272078962495803,4.604800900943495,1.1386803636006764,1.4272804328330477,3.3244535935028465,2.6621526679284404,-2.6705020864897016,4.31177317425792,3.2987547557525305,3.2158504101685783,1.8660454134552145,3.720257401819946,1.0097660378366442,-0.07370894715731872
2014-01-31,-0.798541119631389,1.5694104412226064,2.8880142576582752,1.7413734799885725,1.3373765898011478,0.2858336261592493,1.0867732077942216,-1.7380941713180982,2.6648111147764326,2.3249395181986374,1.2585311965325068,1.6180021258270527,2.6749114093989808,-0.1701433506024693,0.04487399746637585
2014-02-28,0.6647365668824824,0.38928893458394237,3.241126586953268,0.22463094609507736,1.2447046237082036,-0.056738513597463285,0.08325719815293035,-1.5518113675231353,3.0295555451100356,2.6049229557459337,0.9490658354807405,1.7938325361380192,2.834903840979757,-0.2390873680176229,0.5127276910973456
2014-03-31,6.092224011346186,2.8276691547884982,8.993689688314696,5.814032617435174,3.845005360250137,2.6762188113292855,1.4913989367709342,-2.4997695983391397,6.903026254207151,4.876729720166804,4.457314102207564,2.736501144640718,3.650464477828918,12.876101943837307,0.07614189470268252
2014-04-30,0.44756795243467506,3.0836675670087628,4.617702147092862,2.9005158680578242,2.782226583097544,0.539006994883081,1.9315252230502236,-1.7157109281658331,3.6651826994417975,3.1046693200327202,2.5281114394441198,2.563180884909371,2.903558906050119,1.2200728086612918,0.14310084364067324
2014-05-31,0.9069933447272563,2.9049506974526773,4.572789801969607,2.0421909766976194,2.27179262746886,0.012544575928242247,1.4986115621044718,-1.3259536374664458,2.851018693156481,2.4544217135072564,2.1667965943708327,2.845155090359758,2.7801558740687144,0.015002428995826354,0.28634114030314983
2014-06-30,1.9019439253093584,1.5924525248197021,5.363671922970235,0.2373158712067949,2.121848047056458,-0.17418134590076434,-2.7099984153219463,-1.098597592199733,2.630373186553658,2.2061236730306977,2.618319166391486,3.4395275123076456,2.7500794084495044,-0.4864203263074738,-0.010538393698042853
2014-07-31,-0.3825043434984093,1.1381208427436702,3.8089350214207434,0.7150013603961428,1.653488871960816,-0.393083772767968,-1.5121614200861508,-0.8438869930156754,1.7785337325622987,1.6449696557870759,1.1627684261874347,3.0857135531900752,2.4898954138827025,-1.5281528136793008,0.14521178746295493
2014-08-31,0.7037006353413359,1.0535822801220218,3.4529950486563736,0.6656374977216115,1.3482650502189262,0.36544273208898836,0.4528318816288244,-0.6775835604789744,1.611913217570989,1.4476534565883863,0.9564078447486256,3.0634640839419527,2.1751838452066727,2.6762785396724906,0.1027918011706498
2014-09-30,0.37721086656363173,0.3449695859398206,2.352720380397185,-0.21439886638816602,-0.05595718679831209,-0.24207540923684848,0.02847558851158672,-0.5261771723479624,1.3904508775950526,1.2439874201509205,0.7820138687929503,4.107741082342563,1.5481767318340527,-0.7674947850308034,0.11977986488627879
2014-10-31,0.47695690507736127,0.7694386440135266,2.451263786989647,-0.9643087614542274,-0.11656700429572361,0.8583439418600821,1.5235231133068388,-0.39919265087056005,1.2465192725819503,1.093006304237045,0.6962369974902841,3.6547710992071045,1.4576760355047593,5.33472369531759,0.04491592633205887
2014-11-30,-0.07563689570617435,0.3821173914999439,1.5515232195830693,-0.7343016838317898,-0.049639018790493095,0.8816135472176748,0.4209076321788682,-0.2740530658278654,1.0158941558849133,0.9120091874239178,0.3331147095684413,2.035664884258185,0.9945494964744666,2.916526318212582,-0.018341867161026103
2014-12-31,-0.5530980175474074,-0.07088847476276153,1.1896767615978219,-0.35793162906820514,-0.5750964754791905,-0.5613249975344229,-0.1524277559608083,-0.1430485800395088,0.7558205324116641,0.7219298105746312,-0.08757252863894838,2.4300018498982126,0.8196059836104428,-1.0412689365297647,0.08169819542140062
2015-01-31,0.14317888065815196,-0.24219490871086763,1.4835304131269478,-0.6099456772510381,-0.7563160850482122,-0.27896900175220185,-0.911149916887984,-0.028573865624417626,0.696604313583786,0.6297924825085345,-0.08705647899929381,3.1723012237184283,0.8762260771319701,-0.34113144425204567,-0.015119250366459315
2015-02-28,-0.5798024504164516,-0.5015167784189632,1.1959315503397303,-0.5584871725567219,-0.7580983585071998,-1.2070935619606098,-2.2192130545096678,0.11603740021690756,0.5019538444948467,0.48029920699143663,-0.4262959760482238,2.306858166465901,0.7405479595238241,-2.55001559092645,0.05874886199308693
2015-03-31,-0.06456855211959155,-0.2569651725712938,0.19961124555142568,-0.6801740081810175,-0.8573936782915268,-1.383275939631038,-1.4195244867833237,0.49290574042939744,0.29313683350344727,0.394843824885729,-0.39947893022173714,0.9134914178272835,0.5974463548627627,-1.494833038121471,-0.02026442745784957
2015-04-30,-0.6912003913517333,-0.7032564810063149,0.00700801232847062,-0.7871901411775647,-1.040043529413541,-0.9278783098999277,-1.197950839979004,0.5542457610697373,0.13988575583804033,0.25435432586628604,-0.6551935474123523,0.8806230014806985,0.4131272918070868,-0.7943867132206366,0.12456086912517803
2015-05-31,0.3805546069855531,-0.19930296429674527,-0.06449208229108412,-0.4195608664512342,-0.7910649525390132,-1.0665856616734921,-0.4045144177194066,0.5483984670650015,0.21635748889358353,0.22675071956991816,-0.2585910550199728,0.35937209425293865,0.22918376526681014,-0.838454510231738,0.11257749663328584
2015-06-30,0.23571111096002162,-0.04387526089661231,-0.3492217388294035,-0.33105890381246,-0.8207753904137967,-0.5330867847132065,0.7575397098787142,0.5854152097889165,0.27341084255343107,0.18486493644031418,-0.025454748939382484,0.0008026331851635035,-0.10069811850198301,-0.2805675643866114,0.12092949713561389
2015-07-31,0.24659655345096287,0.501469480044211,-0.21289653536371372,-1.3292324687656,-0.7733561603986063,-0.44468909573040005,0.2933621073666188,0.6726071670316686,0.3468902336243384,0.1495108074116282,0.2284481972195353,0.09832792032747668,-0.1059892879694399,-0.2581654977395086,-0.165656108886997
2015-08-31,-2.134879945959817,-0.9756995588629549,-0.6775812302256052,0.7401083310961911,0.0008939899925500975,-0.5071831040548933,0.48884019912614357,1.0167578758000584,-0.19938396065294095,-0.18635848009010936,-1.1539726888813358,-0.668944935741468,-0.4614760101306765,-0.20420530008576043,-0.047577338604015515
2015-09-30,-1.0304396769039288,-1.9353174788864949,-0.894117189496839,0.42820808054652415,0.029716462479756595,-0.745741185938724,-0.47504234677120366,1.4216100279167065,-0.49000808019139125,-0.46535947548477274,-1.650988855013686,-0.844009976880672,-0.7899154926326949,-0.24913371599132966,0.16283482833268842
2015-10-31,0.6176352307634462,-1.563453160056712,-0.8940543476605719,0.7225192461756282,0.21029928427426214,-0.6699422885691606,-0.6758010863873263,1.279359860678754,-0.2259947410105014,-0.40692535435114746,-0.883787321536197,-0.8624476350118598,-0.9612410735569957,-0.26902666164831485,-0.03587759701853277
2015-11-30,-0.9157482033648513,-0.8322667551393742,-1.0313431949086596,0.05626996176176408,0.16630281512185768,-1.292794503063772,-1.1208526582378087,1.3226823458690062,-0.5729944213996317,-0.7495928560350359,-1.234073885229341,-0.9411818134185831,-1.272189193442712,-0.40354301927828057,-0.008660107658313558
2015-12-31,-0.6365606588650145,-0.582931353214861,-1.0516305608299479,-0.07554227245735733,0.04069438338185177,-0.8898573272662658,-0.6698024477916429,1.3162000821418136,-0.7939301501033812,-0.9322585101318704,-1.208340338106236,-0.9393393282095482,-1.3064488252745632,-0.3216586610002718,-0.08078426507686866
2016-01-31,-1.145937970927735,-1.6822849692101973,-1.234819207990549,-1.0017734100420363,-0.16516675720790783,0.31753918528442254,-0.001768103541800073,1.4299507664640543,-1.2818259436643418,-1.2321489157549124,-1.38301892945867,-1.0419839287481385,-1.4708058308746035,-0.07103166973545072,-0.09908911675295057
2016-02-29,-1.277245167679144,-1.8052626822895848,-1.321249708395775,-0.7787574093365284,-0.41314681277790644,-0.4355794509381287,0.3460334694854685,1.9830268400489925,-1.9295049299676876,-1.674175034370403,-1.695589651653155,-1.0907471617372846,-1.5388382701981336,-0.13525018622906712,0.21388167249122583
2016-03-31,1.065147364020979,-0.7407940565146852,-1.1778325187996543,0.8788881418530107,0.26773479396999944,-0.31902129941569873,0.2911975006806709,2.7307915855071543,-1.8512337543178667,-0.8686688034823024,-0.6531624296420022,-1.031121070013081,-1.2355397933252332,-0.16167861604822795,0.04205475493658252
2016-04-30,-0.11052750816329776,-0.15152348306426436,-1.066823774458845,0.8267150112387748,0.022792721504030358,-1.2087757822453846,-0.4776432485873932,2.5460833399810228,-1.5339840899507233,-0.6278750517412898,-0.38018149077630775,-0.9562159926951874,-1.067676820228234,-0.2550719677359266,-0.0507669821372922
2016-05-31,-0.9701753573414322,0.15227114166539327,-1.1797944551524875,0.6316945098451586,0.12940902424486178,3.626656711558843,1.097619793458211,2.7551058132792274,-1.8289117525670806,-0.8614970890390002,-0.6460104363533263,-1.054908835972556,-1.2138789982625067,0.22208978301665183,0.012069343236582127
2016-06-30,-0.3027875576405814,-0.8225516405252701,-1.1762917798063441,-0.8734638363623032,0.2205817036786124,-0.5096120316931199,0.005290599893720794,2.174876213020954,-1.6898575942598157,-0.802496139011747,-0.5479118101343433,-1.074645808711608,-1.2357277205956696,-0.016509415113320058,0.11020082190854032
2016-07-31,0.8285514500628134,-0.3534853511112202,-1.0884654920204926,-0.1734402416361772,0.28863169425514124,0.5603267797958015,0.6880806111733283,1.2586998151677802,-0.7093372461999705,0.22154026511700894,0.08882015681096807,-1.0235819135273465,-1.1642476748607946,0.01200608134973621,0.16079483528682853
2016-08-31,1.305557839075382,1.0999951433866688,-0.722646626886668,-0.23115246982041668,0.007029435877941986,3.0284744071422005,0.15190295801975784,0.2985810932252256,1.0698046835381911,1.8526397049012373,0.9701692469975973,-0.745968793801645,-0.7532320762214662,0.5910417361175841,0.03212439015006142
2016-09-30,-0.06790234524172344,1.3553955223355587,-0.5717581158485158,-0.39534471873583543,-0.7331798422815383,1.0099499068017563,0.8741282269085529,0.050491310025259376,1.2564096500379376,1.8727489174497214,0.843606647474623,-0.5403778852419464,-0.6049150579415519,0.30768292916745166,0.02708117330669752
2016-10-31,-0.09095501094769018,0.7384648172234352,-0.6656555872274326,-0.1604691925966545,-0.6681052361743147,0.5048117046651971,0.2456975199769765,-0.20502820150168297,1.2441957502097312,1.669932909542665,0.6842808311332087,-0.6289676689826686,-0.7602107497766551,0.0876798356322887,-0.1481780415112657
2016-11-30,-1.9510140483203282,-1.4154479460154787,-0.7470832353085505,0.3469059781454975,0.4519631459024068,1.2641217823368593,-0.2715189337473802,0.5440532500810367,-0.7311421774977459,-0.2786078353338085,-1.2152245954707188,-0.7208850641683874,-0.8380516861907321,0.3407177515584141,-0.018261544191765844
2016-12-31,-0.4232181622554512,-1.6609182328944798,-0.7026435950847157,0.04873228834261687,0.511629973974793,-0.2587794693274397,-0.40609252437191445,0.5350041593241104,-0.9950829165350898,-0.6211484440754844,-1.56509664976536,-0.6667571749267963,-0.786615281205032,0.3171647953266298,0.10362601088347374
2017-01-31,0.8055617735095012,-0.973482128339076,-0.383216383603169,0.7759590776205211,0.42437730385409017,-0.04105727985398464,-0.026090125490181776,-0.4446396921897404,0.3145142706655253,0.519066198596873,-0.6155107268604225,-0.46763633422553885,-0.42238420095070034,0.2897215674107612,-0.09737317029544533
2017-02-28,-1.221957810063851,-0.5659966936507332,-0.3097050804336265,0.18297402209611807,-0.16315942820401536,0.441289882749427,-0.19741566895576765,0.21721714207839865,-1.0927016528785467,-0.948436991914357,-1.390014120519317,-0.3617234263472426,-0.2751765463392086,0.5346064380660099,0.044615196071572945
2017-03-31,0.2280426490745887,-0.1250770844630692,-0.7015907058609446,0.18993881622875744,-0.1677037325830344,-0.3365243664208957,0.17284267285007712,1.6978496881663263,-2.3698014915638708,-0.4318763817187615,-0.7000320653258165,-0.5550458009568022,-0.5752741101282267,0.1619241192697708,0.08494017618357541
2017-04-30,0.6277730858719799,-0.22999340104631857,-0.5304980957856025,-0.02232673321597739,0.08102561150671334,-0.655910006176174,-0.14417526005750253,0.6159585360274494,-1.0978317164742073,0.6527638615945256,0.28514590306049686,-0.4620018171534445,-0.4504761959185541,-0.16498093682188,-0.08073919795553428
2017-05-31,-1.0277856875373605,-0.12093972650003441,-0.5773307284516354,-0.28668447417153,-0.827715716978009,-1.1006490786829044,-1.072750715923359,1.394561781938682,-2.1186148676081973,-0.8002654121639825,-0.6370035064004795,-0.4014711852095911,-0.4487584492124007,-0.45969264750726396,-0.058826591140025156
2017-06-30,-0.7323885360177034,-0.7908346812454503,-0.8256063544913119,-0.21889127613792483,-0.7393417055324283,-2.1997477794216125,-2.007997976080547,1.7626635984949084,-2.45433320117363,-1.8021320843732627,-1.1484615256789317,-0.5730831459653974,-0.7624851542763126,-0.9448077145862843,-0.014316777191064436
2017-07-31,-0.23214874320501153,-1.4057817220648658,-1.2920780287426668,-1.5270447648732766,-1.802655620199867,-0.9653685547789752,-0.7093384944881334,1.5966594719013516,-2.1468352107419872,-1.8834576485457335,-1.0079830015418298,-0.9064509496852875,-1.508633220736649,-0.01626802303386866,0.009502037417234453
2017-08-31,0.05888338918088023,-0.6855352521558868,-2.420614388852575,-1.6206390028614648,-2.4736925024063896,0.802580999639919,0.9892865674776138,1.1792209631191446,-1.772953532792809,-1.6706089759651734,-0.8419280182235572,-2.6763490001477424,-2.8645596350630993,-0.1397802726162656,0.0051067816352388775
2017-09-30,-0.06357853168326315,-0.1729351877383767,-2.356663803072683,-2.030852940305533,-2.3250478201236033,-1.3145583959653473,0.7143040904462443,0.8938148227214217,-1.5362677531239517,-1.5866230010646212,-0.6420910844429618,-2.5956801740537525,-2.7151431388665874,0.6332921897377053,0.09166979354387005
2017-10-31,0.8590511775341995,0.5827487210137559,-1.7504230560514593,-0.967236991892924,-1.9079090763361186,1.519408671537215,1.7958687407790443,-0.2374976193531743,-0.5459582846844536,-0.3293382203366663,0.5101615227416413,-1.7263261432914965,-1.8707964223176394,-0.30806354841249384,0.08091446098842979
2017-11-30,0.8092318783015847,1.0658435634358372,-0.3935151256436176,-0.9431928301369101,-1.869964134178217,1.906424255367449,0.8123319010588118,-1.2606127022534392,0.2937432254753857,0.5680581185508115,1.269009389720929,0.20917777067815616,-0.36991585691720713,0.9801190398706485,0.07862202004045091
2017-12-31,0.7225751168071248,1.5486074066469837,0.2671888244299946,-1.8602830562548518,-2.2064622937472063,0.05718664614092117,1.4789067926462884,-2.1817895209692253,1.0489851122341467,1.2428234861283416,1.605612067653445,1.6041089799700377,0.1959343001925225,0.0021213249995935637,-0.105153031071224
2018-01-31,-1.3957964529238416,0.07267423089052548,-0.968941910082328,0.666163841713312,-0.7035074001910311,-0.027639030193803205,-1.030156004401022,-0.9753075311626497,-0.07670186096625989,-0.3138410193705236,-0.057222273997985774,-0.7832201486243959,-0.9746547368392361,-0.1655016260874854,0.06264608426712387
2018-02-28,0.49924942273392925,-0.1106083628427878,0.028590108627918786,0.4888025635356951,-0.6138959783402237,-0.5478280820696724,-2.0149096310886767,-1.6205005172874898,0.4844366047554157,0.6276543627715369,0.21874163112511594,0.23029104045142715,0.004399191438645533,-0.5362521249510953,0.029271141908879188
2018-03-31,0.05573047389817275,-0.5738590025088252,-0.08807576027414239,0.13058104423511213,-0.6336153623224182,-0.8650638913724168,-1.223937521897642,-2.5529459736428954,-0.43711745543917285,0.825693375435014,0.043884830055645974,0.122942887732468,-0.2461386376489085,-0.7315063549671706,0.20185102864827967
2018-04-30,2.4027492858797554,1.8094750110031175,0.7203795761881501,0.3182148569943963,0.6164936818781356,-0.0026635227935413656,-0.15835831764005828,-3.0066212263290577,1.521579361825149,2.992575152985056,1.8664471262377582,0.45531954675138225,0.18759529195734467,-0.06881506870780617,-0.21365869538373222
2018-05-31,-2.7647353123308154,-0.34340843909339674,-0.15317726983346627,3.940795480777435,3.024817698588525,1.7898355827474728,2.0577877992054696,-1.2748859644571338,-0.7429899553170474,-0.3216440676330714,-0.8903790526521023,-0.4876107304057657,-0.24300686502205668,1.0905339356714594,-0.1300330017097748
2018-06-30,-1.5038822794707563,-1.4810595149965973,-0.5860284311292856,3.368002577720745,2.8043169983566587,1.4455306643615053,2.5181822336114594,-0.32173194901424157,-1.822382001881188,-2.224970999080613,-1.8752960121429336,-0.7170248790413722,-0.5559365163667233,0.3745614466471143,0.020217442562014333
2018-07-31,0.093456802006969,-2.677440978242672,-0.3905784069906632,0.6283695296589668,2.253735672599229,1.2876154618751163,1.5150266669281922,-0.37811529853610326,-1.441640106119681,-1.7819966792506639,-1.4631864174209486,-0.603339348521272,-0.3639505797816165,0.5550873699774937,0.1554412340168897
2018-08-31,1.4877679777697288,0.07165705416197328,0.5544453615421946,1.0778457548377065,2.477069466739746,1.0658557076332407,0.13552440043791364,-1.28541289856561,-0.07659438957047313,0.3161815480419096,0.00903071990420221,-0.18448654434755146,0.34557896644328756,1.3781893833237917,-0.16714848641461355
2018-09-30,-1.7479631089874574,-0.1054175155323653,-0.5613707919268153,1.3753226646100691,2.5974612869241813,-0.03053850568895847,-0.6242559927322919,-0.20441788041564474,-1.3237539933953972,-1.8453680885814885,-1.3723844815789603,-0.7144456624707979,-0.521914207617994,-0.15512102459157093,0.12090156489058963
2018-10-31,1.1622586164796407,0.7047280705047281,-0.2962517215160426,1.5434668031272436,1.6730635096107396,0.46771829154333516,-0.36319492395308456,-0.9863722803284812,-0.10278109788063909,-0.11990561180963619,0.40450576215750444,-0.5319417811065047,-0.3549507243290572,0.3267250309627375,0.11412828416361114
2018-11-30,1.0333264398221391,0.4568052046777079,0.004875221198659732,1.1700795326819733,1.0129466255197872,0.23163701245075857,-0.5785249942629261,-1.4351006679813305,1.3007912446412262,1.1805283442163148,1.6582837475372856,-0.26852363164087567,-0.20076801715631026,0.2565598644060543,-0.07919412236432981
2018-12-31,-0.8757523133521231,1.0811339366587247,-1.0881107357055906,0.19633959749574584,0.7002972468241274,0.9939886719338358,0.7649871084070127,-0.8463893476487425,0.3239691037417555,-0.010748480995758574,0.23828021936548247,-0.8728306654944389,-1.0367904435521458,-0.08251696829322945,0.005833973165965062
2019-01-31,-0.04552908052025178,0.1114486473975162,-0.2650246174457869,-0.11565897415877639,0.6787817231618994,-0.19262666463700404,-0.362540905145047,-0.7796506548765002,0.47164690436096723,-0.043818952919960553,-0.010386614996035458,-0.36414977785340924,-0.33403022873402055,-0.12949892248631437,0.13199206244217143
2019-02-28,1.1913352150106677,0.21792709602878815,0.36330984363133645,0.07130636077076274,0.5333038491221656,0.42061836822657817,0.25656395944248,-1.1982309497755577,2.070842397530658,1.3207666741516326,1.2862717066265283,0.047820042348137554,0.04597902037878702,0.6111159549690249,0.045919755900536895
2019-03-31,0.2810377711770638,1.1692877554701129,0.6480836447411231,-0.6729364121501153,-0.5545967025739387,-1.089120837618076,-1.1044065460799624,-0.18951477836677463,0.6324999062955523,1.3592312961619826,1.0602821638070057,0.7308467320124016,0.5589681438136287,-1.2595673338425928,0.06627312694977941
2019-04-30,0.47286265004227357,1.5532249766052224,-0.5465554459023644,-0.9801394006205991,-0.6850814227601237,-1.0001378650454569,-0.15919553023111838,-0.39858283313951265,1.2427199176640185,1.4726594657552505,1.1969774083684164,-0.28029779843987923,-0.5374025468581344,-0.46859153606331544,0.10322203616479007
2019-05-31,0.8330724927881954,1.2093847119534908,2.684033311099426,-1.1989814659534541,-0.6976519717689774,0.9513399487094589,0.04993695809061033,-0.7230252598263995,2.013532357741943,1.7247651965603366,1.8046198668952602,2.7549089728299774,1.9732226383190006,3.0548796006878742,0.06651572635657786
2019-06-30,0.4142589189601955,1.2698280725364495,4.578226081681979,-1.255491336234896,-1.470784304005991,-1.3093998271404637,-0.10952267245818803,-0.847896276637537,2.0588696502322446,1.549119067363345,1.557535656793021,8.180937496784829,3.5049337567637058,-4.353596619801653,-0.11881062867203529
2019-07-31,-1.4208098230065724,-0.1103230441180258,2.0128137016559458,0.41423436493661314,-0.3083616527272821,-1.0776264154360147,-0.32455088954768896,-0.15267541286201447,0.6913699466539781,0.42759502512733866,-0.3354906543647212,1.0675651876684886,2.0224254983638397,-1.6686377903656846,0.026588375111044116
2019-08-31,0.024050431714401008,-0.7356571571782803,0.8695348902423443,0.008814230106658702,-0.5663789452151999,0.7350369169741093,-0.38237336865047683,-0.1767669309125184,0.7617104624742018,0.3842610328789724,-0.40820659517581415,0.58516519192969,0.8242947168088844,1.3365744794592134,-0.008196841363093068
2019-09-30,-0.30606532498921596,-1.3041046189889558,1.9794109301257337,-0.40096480939019147,-0.5617113872804911,-1.9959364913671647,-0.8051911041915326,0.023916732539667918,0.5371821071523907,0.13279042830099655,-0.740975148307249,1.2692472137596553,1.9700854764669418,-3.50137649245463,0.05110704546305393
2019-10-31,0.2502942990357018,-0.02409442922264319,1.2736950800910178,-1.2845512258974903,-0.6302606991600188,-1.1517289170459277,-0.40198735071345965,-0.3346477653501738,0.8326063038268483,0.2567726153707529,-0.4316329634624894,0.849939580149609,1.162407726650424,-1.1192171926355414,0.10024950515234027
2019-11-30,0.7277694528806189,0.5134142303482243,1.081078578905074,-0.8229198840108449,-0.6747803946450319,0.1501288285874039,-0.39590615426755654,-1.2818328133181491,1.4364957218860541,0.6382816699234923,0.4499590660565064,0.7237294596144979,0.749875485190964,0.612474874062565,0.07067080539056554
2019-12-31,0.4412794465267022,1.095075773139229,2.1910977305294845,-1.3503726062902337,-0.6963047484101871,-1.4145410051534957,0.027560365306199062,-1.5586382669804886,1.548760434715962,0.718304454322554,1.027655368843431,1.4614539816026837,1.5928307524254146,-2.2247285881009615,0.09645775732563466
2020-01-31,0.6855103381427181,1.4462824585442493,2.659833270717041,-1.5469742450098656,-1.7230214801231303,-1.7043397285614699,-1.1421138404275049,-1.9791572875230126,1.6805466515495417,0.9026633977267182,1.499215483574125,4.281672330958656,1.8074704413091849,-3.296159256508807,0.02859067992968354
2020-02-29,-0.02630923165521835,0.8252742724777123,1.5004221940324294,-1.1009427434199548,-1.6164958015700093,-0.14679788229901924,-0.5568766701899682,-1.6020925840731786,1.2948812913319225,0.6415678492900123,1.024021315130339,2.290453353722812,0.880461790444936,0.15922586237487465,-0.33574827048763617
2020-03-31,-3.501847308087087,-2.0358016359163678,-0.7704737277119075,2.275014784589783,1.60519824875826,-0.3857794168252161,0.33522822448817247,6.688706031257306,-1.329548150473282,-1.2863440914652222,-2.2867017517258716,-0.7184406168002985,-0.42645148134093314,0.12165422452525347,0.289750316236766
2020-04-30,2.1426698771325476,-0.5993118993534223,0.3849195168564297,3.2103537795374466,2.3578824508678586,-0.4911913276421605,0.9722322436837522,1.6069476047983244,-0.0707173740007511,0.14516012124348315,0.08445773563697623,-0.4902107279077661,0.926556358047967,-0.1346432823564432,-0.06430280662350146
2020-05-31,-0.6123860762429918,-1.1573979352859773,-0.5109659988324906,2.5640396673139216,2.0659773146034595,-1.42628629786214,-1.6381214283659904,1.851243419789821,-0.38240772526998423,-0.268318912857012,-0.5929658577328261,-0.6644795162412995,-0.3048608962099188,-0.4236941689392672,0.03343114295641432
2020-06-30,0.06949440029451638,1.309295892027622,-0.6776583293671568,0.7728153573505993,1.8410805898462885,-0.05220181254079424,-0.13464820968800267,1.481918413560617,-0.3044190966253586,-0.22016647553345614,-0.36962990640282756,-0.6943889544544668,-0.6002126898319904,0.26073203458541594,0.05068088181318985
2020-07-31,0.15701532290970438,-0.35720407638975266,0.17540521264352027,-0.6082607679639337,1.6383169923392795,0.17377455528881802,0.23891543931395107,1.1322248884019122,-0.1786747641684543,-0.16087716617462786,0.060893914032422225,-0.5112568190764588,0.5551586726175629,0.3865878942769249,0.06648257227210735
2020-08-31,0.27535261316972204,0.4836194875908664,0.3663131706898473,-1.1043851068491748,1.5502956179060587,1.0244909281787546,2.7236617018154003,0.7180060910068234,0.08106740759615448,-0.04387752617158298,0.6696720445757547,-0.4760933336692247,0.6592370870269275,1.1206142028836275,0.018622239024857084
2020-09-30,-0.08612418828613151,0.333077493497576,0.5030548116342315,-0.9320660019413264,-0.022217292915105054,-0.37099194936780283,-0.3446788765765644,0.6158900840150575,0.10175709092126653,-0.05055858567379811,0.13312318871121437,-0.1443322140630314,0.7846799735817442,-0.19353869103050123,0.06711383223282769
2020-10-31,0.2695431696423881,0.42322876410123556,0.5477066431968881,-0.8213737858440859,-1.2126311213037473,-0.7433527129885037,-0.965252802672272,0.2900418859289866,0.44640951472501156,0.3811608382346087,0.5189847503177628,0.93925397378074,0.6654264031581684,-0.6006553763396613,0.15040145517281864
2020-11-30,1.0391442745591737,1.064862445605409,0.8236758665815154,-0.3145862529220516,-1.1681619025630459,1.105029698777565,-0.1408256780302469,-0.37273078402536397,1.400672346909893,1.1378345610453355,1.5841996557985225,1.2828668652704096,0.5740461528728842,1.3397994653971188,0.08227808130056169
2020-12-31,0.40994557393390957,1.4767841106566901,0.8355679573595758,-0.5275386526185314,-1.1162089853854467,-1.282199855711977,-1.0511481784182168,-0.6212871423569403,1.486543107551695,1.2467094854157346,1.5824926749453345,1.3636413857836713,0.37993914956922015,-1.4286721927575972,-0.03727639097061702
2021-01-31,-0.7235732293377558,0.6048149787870375,-0.1512740053182453,0.08600869397721392,-0.7127316032253735,-0.8462138769486823,-0.06602509229842374,-0.39028013367438114,0.7064721912713131,0.4812280621629109,0.2762024972937508,-0.00867896126964015,-0.5504607505780116,-0.487450842365475,0.012583554120725034
2021-02-28,-0.2540685254415495,-0.4559654079037254,-0.3256301784786328,-0.31241925508695884,-0.6244399668282796,-1.1728032222159148,-2.078176583144057,-0.38484544025410544,0.4529257817087528,0.13000268591931471,-0.17069208345712225,-0.14764735538090742,-0.7782139814611428,-0.6698941467181913,-0.005005195378284536
2021-03-31,-0.37247558553612425,-1.0970656324786339,2.338227078266069,-0.6869720162752051,-0.5346747092576293,-1.2400780613783693,-0.818599940988711,0.7181518425901553,-1.766190533869815,-0.25001392983396903,-0.6753142857427016,1.1618191967195484,3.47039602094254,-2.4324967594707565,0.17274864048016084
2021-04-30,1.260441580318637,0.5023740203250034,1.0498607618538505,0.15958278287740357,-0.22706006814420276,0.2566237145805896,0.5114875524418317,-0.03683681913536037,-0.6165272197781784,0.7665809615160485,0.6467645914529567,0.1494217425610452,0.8756580867597349,0.18994245641326896,0.012677613447349844
2021-05-31,-0.2250190102243579,0.5301853252393444,1.6842932546949112,0.13489374243161253,-0.40282183383315856,0.8190547825013801,1.872277435036442,-0.06556722234553941,-0.5960767845214258,0.34195737239350393,0.30577687927773567,0.620416434425229,1.5026823709458814,0.95060497138063,0.11071681819957453
2021-06-30,0.6750814496303398,1.3986417420408348,2.227047073504418,-0.09413537937977062,-0.3383131110850501,-0.6516123008897685,0.8423784547474821,-0.45527459231714207,0.12925747617774683,0.7068070552713,1.146269995755619,0.8083079418055759,1.5871727977812897,-1.4184278590768544,0.1740245674724601
2021-07-31,1.2097309449430995,1.3592958142142604,3.1950290726924826,-0.11738593881709833,-0.3142294463848301,0.2989731512651399,0.039483189432435006,-0.8901369515826675,1.199656898404331,1.4395699588823498,2.347264830216028,1.3896053163637638,1.8086937706443358,-0.03925720048528048,0.1578987471943074
