POONAWAL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-12-31,0.39604498406433575,0.2498855846630809,0.9936809272949114,-0.9062354566507185,-1.3931748644744613,0.3122871523970851,1.0340079772256083,0.14645552161868747,1.0861308592163124,0.8416207900617383,0.1853047265180643,2.204925754165875,0.8794336636337524,0.6093055968546093,0.2578809375433199
2022-01-31,0.5695005086547511,0.6311408358601212,1.1972392336246236,-0.9366178166429574,-1.1797210025901812,0.4167630759568924,1.3127636953492299,0.35558843809303353,1.265313780209579,0.7924195499174661,0.6778515447196809,1.8202799506272889,0.9656999834128178,0.8793948300617132,-0.17918990167204205
2022-02-28,-0.6960945518010412,0.152103629632585,-0.3541448300764355,-0.2147808231992369,-0.9264510588337784,-0.5952260516655383,-1.5033653618332208,0.1740263459551325,0.6849680568694796,0.5806798473014915,-0.09376036604826501,-0.373108164708686,0.094938796437883,-0.2474528529671167,0.13634677646835944
2022-03-31,0.188506613891541,0.032750566375699036,-0.22448478052994258,-0.27026212221328494,-0.9787645253650739,-0.7052704744963585,-0.9425735882960984,2.359141090418659,0.785237984350898,0.5153712184435082,0.026537395777395174,-0.22153813223327956,0.2834825743329376,-0.2686190518043914,0.11980416633981093
2022-04-30,0.015700917866414272,-0.33148464723969234,-0.22027825317826166,-0.4602746096567702,-0.925704605820497,0.14090707518363704,-0.3689655616829491,1.9125487350969321,0.7964344557699135,0.4418248070424852,0.0050649833177468795,-0.19454805057471483,0.19464240991510012,0.027652605699248753,-0.16649060411799219
2022-05-31,-1.0324427344121156,-0.4814583509414537,-0.5120185344009698,-0.4396909170424356,-0.6298655683467544,-0.10463100975063991,0.23191422740496853,2.666663516224642,0.29785920465372917,0.23744788780252155,-0.8308046817038902,-0.5539204109037734,-0.0800586520947728,-0.14739815630051392,-0.13053503274405467
2022-06-30,-0.964343830408843,-1.6940691374684171,-0.6853979704933868,-0.4574364731014882,-0.5704066080132255,-0.7206704375174813,-0.10866183543463737,3.237008950991116,-0.07735401879370261,0.007387131416559755,-1.5298385116875546,-0.6893706448638452,-0.36327992283623634,-0.28278067999402823,0.1584703409717749
2022-07-31,0.29449290176732734,-1.4091716420906202,-0.7253321882914595,-0.26610244918887344,-0.664069755585981,-0.6361205440846374,-0.7440402314290349,2.1930516611470745,0.09767690382410592,-0.023793137828448177,-0.9313840214485444,-0.685519417206955,-0.507459027481141,-0.2993564429977008,0.13985971479363735
2022-08-31,0.18025870607135325,-0.4113392754996136,-0.6678218615545468,-0.29672256871232133,-0.70768807432255,-0.47620825978451303,-0.3855350434068972,1.430644025860431,0.26600440063863046,-0.07715528235176339,-0.5499031448730973,-0.5914551666421772,-0.5173100511548471,-0.2995520604480299,-0.003427735340144067
2022-09-30,-0.39919957852189103,0.06808931628232738,-0.6595497510651497,-0.7165568307918623,-0.7163464793060274,-0.19039296086289004,0.38416357785894567,1.591153537498116,0.07705028595480126,-0.22679786198791765,-0.588600710223475,-0.5557435366844425,-0.5155928653496571,-0.26630475991394803,0.0277347670600895
2022-10-31,-0.29243347251807994,-0.36926066027444593,-0.6860943197625352,-0.7484004339908683,-0.720119417831221,-1.0805391514614469,-0.2715237755167199,1.5599708824426468,-0.027967824475532702,-0.373795307295705,-0.46584294344663313,-0.550496764596777,-0.5823487035937902,-0.4068630929951754,-0.010712389594022641
2022-11-30,-0.44623304913331885,-0.8291845687644142,-0.7950220137004181,-1.0444065780104212,-0.8886071434516354,-1.8948160348995797,-1.0440948959492138,1.6834632042869546,-0.2809895014842923,-0.5823989304248706,-0.6047025632468961,-0.5770954326918604,-0.7442414189919844,-0.4977425980091588,-0.008880336068924135
2022-12-31,-0.393900477217468,-0.807197176086178,-0.9497314709664726,-0.9689122658683351,-1.0647131869445465,-0.14185957808061717,-0.41284156724187654,2.015107186531981,-0.5425771256985653,-0.745346441973768,-0.7669723620740393,-0.6958675471591343,-0.9682358632788662,-0.26893567865802637,-0.03599530086605013
2023-01-31,-0.5544557612446789,-0.9710591559342,-1.1252092744025444,-0.9450561613519057,-1.1171020578217692,-1.4775453552573536,-0.7356765642870025,2.638499583413033,-1.0763993715823603,-1.0032149081390416,-0.9386986154665818,-1.0038498575387407,-1.2434136401452085,-0.2856056219198094,-0.02830538500375419
2023-02-28,-0.4869164947814998,-0.9734107316142895,-1.0641494342904132,-0.8892303341386026,-1.3719172784751776,-1.4367716520883513,-0.28719454008747164,2.3885775682064954,-1.9361053239089707,-1.3581542515156921,-0.9624647798431182,-0.4406480302628571,-1.1574546147950624,-0.3291097464993007,0.011692017649610772
2023-03-31,-0.22425219476228053,-0.857138647258715,-1.0768574270681393,-0.788352632182498,-1.2737787092769919,-1.5381641476021186,-1.6896916681339595,6.60152263757892,-2.718620378578066,-1.2327542439208397,-1.0446747677569574,-0.8850873389484771,-1.1689304239482765,-0.26773153493265744,0.09965194503699326
2023-04-30,0.5241704113753998,-0.3010252298241011,-1.0013720226704963,-0.44500462963915327,-0.9777288023931392,-0.5515504360406506,0.13485190593953145,2.644415445392665,-1.6575401608473492,-0.40026182007758887,-0.4570642744359622,-0.9739984112024757,-1.1079711264397527,-0.22822013766708554,0.06759935883596313
2023-05-31,0.227513894396728,0.338288037474017,-0.8040473699605628,-0.7693714693245998,-0.8824800339711268,-0.5663863784040787,0.21226292649367487,1.6820387336248241,-1.0537041247456582,-0.061904468066032836,-0.030037268700016398,-0.6169779361147752,-0.7454517221067422,-0.3070093671025166,-0.014126791401010272
2023-06-30,-0.47669183004305327,0.18139111053451043,-0.7336505475079695,-0.5145363715286577,-0.854862197786436,-1.0295729258020396,0.2264845146606947,1.4111706249283136,-1.2125637638784545,-0.16946677056282064,-0.19627608706885855,-0.39190750257352686,-0.5364140081229071,-0.40220788720623823,0.13916232636658307
2023-07-31,0.9354635420418413,0.44908685656507685,-0.6846887484399541,-0.2637536728440728,-0.6939900113692975,-0.13090325138008158,-0.061353141690130404,0.6450137788344212,0.14673522952334841,0.9754581449982186,0.6938737275463611,-0.5059022338958925,-0.5977108405222196,-0.23371225621877573,0.06197493934618215
2023-08-31,0.25470715397118937,0.48783684573223635,-0.7061311016164493,-0.28635631515613214,-0.9816347290769192,0.014183566968614059,0.05665857328026606,0.29233721115749506,0.759309396810298,1.5365627981902308,0.7622606472682306,-0.5192249834205516,-0.720188791084431,-0.27773697481068704,-0.09176602992240843
2023-09-30,-1.1683876276394694,0.023174894738726606,-0.7175998767007955,0.33050670793564874,-0.3931850477308269,-0.4746385382319776,0.1785933284318712,0.5324393469963548,-0.5279862993144734,0.4231652068895698,-0.475663330306812,-0.6809676418630667,-0.7747596004895294,-0.30475842799340697,-0.07505909080157779
2023-10-31,-0.9916453663406821,-1.310492935514307,-0.741914444344331,-0.16600558705069565,-0.25641404890345987,-0.6878124053092858,-0.686137620755829,0.716906118842332,-1.6090526870453294,-0.6244615507206892,-1.206513568277332,-0.7411040047067847,-0.8809114730261893,-0.3096072535320879,0.14854705936572107
2023-11-30,1.031198277136928,-0.7435775377442724,-0.5343554971325811,0.5595689349664811,0.02732408709162144,1.673366834504594,0.42556968354631525,-0.06780876650739177,0.8355396203025993,1.9593657917139329,-0.14022856509549472,-0.5550605967726268,-0.5581305743050984,-0.09075978348247585,0.062161216766543674
2023-12-31,0.24447809439449958,0.21142766354493334,-0.3981065736631934,0.19623403269363868,-0.024236224053698966,1.7757170466484093,0.7190912400556777,-0.44888779458828554,1.6130889901195522,2.474141744332866,0.058359746140017175,-0.4070257683173285,-0.3907330260120215,0.10872819969089925,0.09362855042135011
2024-01-31,0.5868040541658548,1.3140045668307763,-0.14194128022724214,-0.8643018407394126,-0.1730125300644084,1.1588163037549088,1.003188095703991,-0.9801132960533229,2.3122020209674305,2.7547470441937976,0.6618369516958005,-0.06675473701443992,-0.081911835427048,0.1997052104163924,-0.02390889301735391
2024-02-29,-0.45370839133560487,0.34615671321775004,0.12959706182245329,-0.5711600474244186,-0.12657072834597707,-1.32550917486747,-1.9129129854526201,-0.990266745777631,1.3743083269703464,1.65385012896772,0.4259294783711655,0.35927892523977684,0.21969420738747247,-1.7599233320880874,-0.003002361251669156
2024-03-31,-0.34029656031410277,-0.08971174434879771,0.11555121932639452,-0.4796684314569105,-0.3764629768132286,0.1289611288863251,-0.4926629355691432,3.8237726273783843,-1.3091386454706841,1.0874844629488352,0.01059242236105438,0.6619198204922412,3.38754099146572,-0.1394113482658077,0.052404146235274465
2024-04-30,0.3369154961536794,-0.3635638480601083,0.02653866807985222,-0.8458160740028086,-0.7367062401303415,0.1892835536200908,-0.342018372976391,1.8336077690196306,-0.6078636170391277,1.1481872592271734,0.0838298275222957,1.1308136673597802,2.276416410311874,-0.06347117207136314,-0.08848546255881018
2024-05-31,-1.24497207348183,-0.8451565482674679,-0.6347591734868656,-0.16423365313182814,-0.5902512136034475,-1.4578279376669736,-0.3063645567661046,1.4656795223231402,-1.8786169000940753,-0.08182324531517089,-1.1326535882498359,-0.27904127620006475,0.8804979977179044,-0.8924343182347741,-0.09328595515833951
2024-06-30,-1.4373116751497454,-1.4807485633737614,-0.975934698921349,0.1599735642555918,-0.3415639876662881,1.1775023595714031,0.7190794212033417,1.226721644847357,-3.0271679733179178,-1.214411691041969,-2.0674248097454195,-1.004468535433216,0.2717327374501451,0.6996217601817122,-0.10302748871929154
2024-07-31,-1.6329174656958767,-2.754708933628403,-1.9426476737551894,-1.4719449029990948,-0.6116962636898368,2.6969938272226974,1.668306758430683,1.0729762516538308,-3.609321571495374,-2.5091377678382814,-2.845095200253023,-2.4619368567668216,-1.968509407457967,0.12055472526391961,0.048267450304645076
2024-08-31,0.45270773148668875,-1.4840597945991938,-1.7706153254498587,0.49428383331411524,-0.23203418749774882,0.8768030174659798,2.4484922392913204,0.5962669358403414,-2.3487898891680095,-1.7292663722810606,-1.623773085337054,-2.1669441835110326,-1.8355804272006095,0.3115641900438825,0.018292803020392018
2024-09-30,0.11873558857687247,-0.5800690153055429,-1.2123636697585387,0.5327909576374393,-0.07748537588379122,-0.44059307275677934,-0.781493617238939,0.31618395611363675,-1.8680606467117835,-1.4807615175599842,-1.0109654665155465,-1.403976688861412,-0.8032136517682448,0.3229194180130042,-0.05190058658382436
2024-10-31,-0.8643219213240625,-0.14102892827079447,-1.052539567629381,-0.2959030859804143,-0.4060561207931595,2.3739593875590774,0.4650354750839559,0.25235658703773145,-1.9752225248047783,-2.01762572629404,-0.9758418580154752,-1.1306940424472434,-0.5318979946288571,0.7382670215021474,-0.05502451065624761
2024-11-30,-0.8498850825168786,-0.8734485667191885,-1.8672589182973427,-0.5601720975027652,-0.4771231433486746,-0.6171494853446459,-1.1869934592911187,0.2004696194579224,-1.9995024409163857,-2.445985972425744,-1.040665110274205,-2.0534236492024434,-2.1190890512057425,0.6848062473377291,-0.12006027747195633
2024-12-31,-1.6881500157624922,-1.8520922658088983,-2.3644120117953533,-0.6901446690493924,-0.15484292710169553,-0.23015266542088184,0.2766565580465679,0.32304282513076676,-2.1970488252693703,-3.2787835066481583,-1.6820019780942783,-2.4081717073877367,-3.2643929043286417,0.6878604349218093,-0.01264522652000655
2025-01-31,-0.1711486161296196,-1.3928312307885935,-2.327831288949356,-0.2453096935277826,-0.42337135966400025,0.3634499713235453,-1.1766829881716812,0.13529593385344524,-1.8325232073504198,-2.7834311064214945,-1.4024631917251424,-2.5084796421523894,-3.1734385886877154,0.07931014934273081,-0.0984400728132524
2025-02-28,-1.2802426378537282,-1.5979658565969328,-2.2273182466233674,-0.2221916969497144,-0.8136987387567632,-0.4433579747761471,0.3877681972455384,0.22313696778825257,-1.8026907380227406,-3.007249584102764,-1.6982389832966125,-2.6307895934619787,-3.1232032110164085,1.0904237475478118,0.21979632745052258
2025-03-31,2.736825815648017,0.6844275831721247,-1.4443417082566783,3.404102374164017,2.785464388184479,0.10610159728720486,0.5179768995744012,-0.4824988193021361,-0.9114311889309735,-1.2371961111736538,0.4748190777629954,-1.000486692739096,-1.4083131241966194,0.1962506644865395,0.06837442756723751
2025-04-30,0.6578668233146859,1.1509188981826861,-1.3066573579852543,2.5675202145630465,2.7005208260197358,-0.3108010470298858,-0.5563348187667205,-0.5065753570751864,-0.6080706852618546,-0.7789571121778354,1.1084737869629606,-0.9005209506262831,-1.2433634070096473,0.44148965060506973,0.07320340402329492
2025-05-31,0.7332188288890306,2.160656261934551,-0.8141090688864824,0.28204781671180984,2.2781817880856994,-1.1067982316809988,-0.7302246569128149,-0.5390372078824064,-0.28343292527921343,-0.30261986837066,1.557323623639853,-0.6308391012852493,-0.5529550798362513,0.49349456479136916,0.14349704997029983
2025-06-30,1.4974115403924184,1.527129541976773,-0.017307615831787325,-0.9146615028834506,1.3781112400976585,-0.31945947761548243,-0.4060315758906684,-0.5789807765534132,0.33898591442914994,0.5516718698849208,2.2325853909359847,-0.1278316382092426,0.5673248268400275,-0.1294173082952139,-0.09869536881925668
2025-07-31,-1.169395760569484,0.5132610704377696,0.04474143791445065,1.253489427327768,1.9612246773871214,-0.0074644758390611,0.21645280202172637,-0.6141357938864943,-0.07091911766119738,-0.09860628029835428,0.6054157094511254,-0.08820470581246505,0.5978304328866446,-0.051384407429831275,0.0217858229777572
2025-08-31,0.1981341420352042,0.24787408223261798,-0.007029989839412601,1.0763917775499554,0.9248387285697085,-1.063901390196032,-0.32693411803874517,-0.671800342916802,0.09663491938464583,0.06400281770884197,0.2920567553773911,-0.048538030400105237,0.4619695865169477,-0.4708419692102877,0.14241316275930313
2025-09-30,1.5080485393679646,0.2749699667972337,0.5089035681349884,0.9927235928096014,0.11057573734729416,2.2423359437472414,2.039445507739234,-0.7413896351492514,0.8243807201402943,0.8851880688599275,1.1163223640251638,0.4668574578205385,1.1220200080355256,1.9215735951386037,-0.03216367912767323
2025-10-31,-0.4539668017245298,0.670278312019164,0.5881698921209014,0.22489675579281157,0.37952065562566306,0.6502982586572723,0.5740552675581024,-0.7879037321158626,0.622294967332199,0.7979737137322096,0.4014888408515597,0.4805820291365905,1.171345183628083,0.5531342412638353,-0.0032219536265177097
2025-11-30,-0.17202777087643584,0.47035963852313784,0.7840637255133404,0.3215973422339025,0.36902571904957854,-1.0685684363268388,-0.015730762881286442,-0.8156024918255322,0.5977182118889366,0.6536213665948365,0.09626199882521458,0.6367775339449778,1.3877910978045496,-1.419925500148653,0.005502219954526068
2025-12-31,-0.012960465320305661,-0.34997560399670685,1.3626423979665812,-1.4954069773535246,-0.3481421850520917,-0.9500274115572529,-3.287568411786367,-0.8797064501427789,0.7028075480565088,0.6341496336694953,0.10361421321752488,1.400088193710404,2.03702768441045,-1.888160338031682,-0.19095171173544148
2026-01-31,-2.1952716539128647,-1.2326935421038483,0.5231916591291073,0.8928082443660078,0.8586326204638377,-0.455309654636549,-1.1858572392295228,-0.9613909414372348,-0.12032542588311243,-0.383620117040375,-1.2951143119614854,0.3401546488555004,0.8606374300373774,-0.461228157272696,0.13089634498651748
2026-02-28,1.4533429679099887,-0.3472967581152514,1.699817478146335,2.0842490448033644,1.4228993686509306,0.19177057051010243,1.3041203661727396,-1.0630840730892055,0.892690630425069,0.46961363365053127,-0.268941610465311,0.9849484229898225,2.0716306160274685,0.2183558245824552,-0.04577689859116604
