EIH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-10-31,0.6210726427603395,3.197342407837712,-0.7665237008686794,-1.0203644003470504,0.7726941324389984,-0.42469356516195056,0.08772914893745824,-1.3073550337461264,0.3377346069312397,0.008250766781750712,1.9186906504305343,-0.23872892656245762,-0.30598426496566833,1.048745772610096,-0.02958851484637643
2013-11-30,-0.11177847612617375,1.4549923608243887,-0.6135356440351825,-0.3398462143637985,0.4952684859807737,1.4594105871156717,0.21173191273318023,-1.1680767115835866,0.31381501305795445,0.06518266222126078,1.559058549720518,-0.24972308679344712,-0.23923619191908735,-3.56347520006618,0.16323596387444125
2013-12-31,2.9528263630190597,2.407166790687796,0.6852566493223919,1.1945178142318074,1.3110124764750233,3.1284071020747346,1.1659454578417816,-1.3862866470684885,1.7174068318030131,1.047411454114907,3.8938298249804113,0.9943922236962556,0.9975169915113841,-2.8827938867982796,-0.10238633474431938
2014-01-31,-1.2522931388223595,0.847960361946714,-0.003617333781709096,2.2215602149557157,1.320258666301448,1.4600473264327531,0.8688581369871453,-1.095736762537211,0.8629370812138121,0.571056618272455,0.9326046090528218,0.5074480685881814,0.35286756725811774,-2.4367643510123966,0.13530717280456975
2014-02-28,2.112446941500711,2.423408735465503,1.6382120078886284,2.206022673219659,1.6449484544591308,1.1390802422018769,0.2174057664843676,-1.216074657940381,2.113053801854073,1.62013459125551,2.264394900984531,1.6498728589886127,1.6944233015306032,-0.29158075128447963,0.11762581531174704
2014-03-31,1.6286213415952258,1.7073997752093,4.1268412430740256,1.595746800923553,1.6831958711628656,1.6828299039213939,-0.03991741147240584,0.18304923789715224,3.054348340812583,2.4723813943959834,2.892220478891094,3.1856103518473313,5.148662856262195,3.535728224503106,0.03366858720170981
2014-04-30,0.4837302693357896,2.716907287072009,2.654711078970542,-0.3488551732435906,1.4976025825136554,1.0467510018337747,0.15202773941530126,0.14656929481440029,2.917626084843839,2.5643177800849064,2.131134160982006,2.4203559608684326,2.854627235393765,0.7011007430382368,0.06424286932877392
2014-05-31,0.8196137175196598,1.750111196411113,3.4106682055786415,-0.6606521612383847,1.0473368546557849,0.9162570242767883,0.14923377429583604,0.04066437850134972,2.9399857832835026,2.6387354707599444,1.8339648400508048,3.0893849273333633,3.524867708733097,1.5024956653721726,0.17093607333898103
2014-06-30,2.0345017928320184,1.942068189306846,4.68108523188462,0.03341320713216591,1.0233599711321462,3.0856379820408972,0.6332768545133207,-0.3276996657559863,3.4924763564070282,2.944372689915151,2.7077750326322314,4.035581698615219,4.198932567404566,12.30349971171525,0.055976819262498693
2014-07-31,0.5418218916666053,1.8676446083135962,4.310577881138595,-0.16714398423828275,-0.769115390346398,0.18706315219974676,0.032463385079585134,-0.37635959249193296,2.7637237494147944,2.467245394096997,1.8715161028575251,6.598221043241603,3.8588090881151436,0.563925394761274,0.06982072789105846
2014-08-31,0.6585195525433708,1.6980203726236511,3.1034887843221814,-0.20589360144615804,-0.9260914054447958,0.4309599406844701,0.25242391457200714,-0.44683741840625435,2.334255979363744,2.13628941009149,1.528199536248802,3.9938323070870525,2.7202890525827224,1.1702365921669284,-0.07772991533870344
2014-09-30,-1.0129201311757725,0.09386315482557286,1.874842814225495,0.20844197089273273,0.22040960349658162,-0.36953555579721603,-1.3085820212351449,-0.1409314112021925,1.5744319904058246,1.5680668711277044,0.32815228418033454,1.3989813975131167,1.8355000477534247,-0.6203380555873542,0.019257539215020526
2014-10-31,0.10755144832008381,-0.13062609638314615,1.668772838038931,0.006897356449816205,0.2039018889871197,-1.2554151346879217,-0.9732142550976157,-0.09363386714139088,1.389324859171246,1.3966988510825222,0.09955253592769427,1.2633668894768864,1.6037846552232737,-2.170436770653779,0.0745429826614501
2014-11-30,0.6788160261676309,-0.11597227212751977,1.8981304385450661,0.032229479257760534,0.17176140964333722,-0.3032459965857725,-0.35204133781518565,-0.19449174752903664,1.3750406518030207,1.3354307490454715,0.2733099766999624,1.4554128863178801,1.6902002032337728,-0.5059411854741435,0.14214880410240088
2014-12-31,1.3640849793722885,1.1509584497431258,1.6098501493074218,-0.3757366493761272,-0.25561776341797504,0.46447342205473446,0.56878318198446,-0.5042067054245644,1.484191851772039,1.3552644252568962,0.9991446800874847,1.4233105809308226,1.2244092011540615,0.9950786535959801,-0.11697930630914694
2015-01-31,-1.509431869603303,0.2614903392951204,1.4043354186622115,1.4563488894913807,0.9168486032886858,1.8670478772106613,2.3770305396833957,0.06450194183317083,0.9172012180495388,0.9417559637538377,-0.17067171741685913,0.8533921864176464,1.2565241461496972,3.493537965155921,-0.022855003402643983
2015-02-28,-0.4375360899908285,-0.3583066193505745,0.7901568975727815,1.2593869633872634,0.7430288672379168,-1.540914792984666,-1.5432481540411804,0.4131003466302543,0.7168919859970775,0.7604661321013619,-0.39488835396715233,0.46550534756890044,0.7185132089008652,-1.7534875868170288,-0.02623346989861553
2015-03-31,-0.5105574606561006,-1.4235006638830323,0.3407232160445275,-0.8855956397624237,0.28246998107288246,-0.8958067712816308,-1.0291894446530998,-2.6798910663173157,0.5365077181938063,0.5927399852879397,-0.7226449430656637,0.17774698574395034,-0.05837518742568406,-0.7941500657145746,-0.01694550145445595
2015-04-30,-0.49726255771036076,-0.8578601251804957,0.16354915016445537,-2.115998370246091,0.24426604260341145,-1.274984234182205,-2.6417750956620565,-1.9308621912576762,0.38164102503046343,0.44863003637418847,-0.9988799358732865,0.019573699111337366,-0.16553974948984412,-0.9210544778145359,-0.005615816463077079
2015-05-31,-0.3187192351923006,-0.7795232200583836,-0.049213629499275616,-1.734967405110402,-0.2368072316020349,-1.2637003045162585,-0.4029200858097319,-1.5167061004114788,0.26301166122364766,0.3313677020992455,-0.9866316625464587,-0.11594397581654055,-0.29398167702605627,-0.7470379985309827,-0.06498526621866563
2015-06-30,-1.0532757249189262,-1.0686378493778397,-0.5927934834279771,-1.0653262442583877,-3.1991046716495743,-1.2454568897492047,-1.7921512808145932,-1.0120304171023735,-0.012046557388245959,0.08984670350171156,-1.1878776317287796,-0.5207534047299539,-0.6104461653784785,-0.3191024037553024,0.14195349968489324
2015-07-31,1.3529049744696027,-0.025435910725504086,-0.4675063811846786,0.7984452112407986,-0.7736251063327665,-0.5250638045901472,0.5232896096445436,-1.154796006058599,0.28959490144356226,0.2939682535240508,-0.03447336173677068,-0.4320223817019689,-0.5704074676458277,-0.308317684060405,-0.09915645964934816
2015-08-31,-1.621087939847487,-0.8193710782527952,-0.8735850407828512,1.3236122171521945,-0.08714353779451937,-0.9221126281021853,-0.13139962500318159,-0.6423828629716127,-0.18455502364413656,-0.11189349348336897,-0.9727256018456861,-0.7922288487640817,-0.8204275180955495,-0.1859285573593424,-0.0484080273250535
2015-09-30,-0.8887518338060048,-0.7536358264383837,-0.8685069754796471,1.1643403631643334,0.03204219305270755,-0.9068481522547742,0.03689747331303257,-0.3685133682860853,-0.5198322748975016,-0.437762807327658,-1.3139749972058332,-0.7744050291853671,-0.8422316726549265,-0.2135800846391024,0.16326367659161853
2015-10-31,1.554854679913327,-0.572699471396218,-0.6084312436835181,1.389489559581905,1.6999056175654008,-0.7297489084762934,-0.9254075471959989,-0.6518374178771634,0.07007067215756767,0.028385846703802536,0.1649630601482907,-0.6110780239130759,-0.7277241472935084,-0.3278169070205207,0.0013266706938548038
2015-11-30,-0.3166404226717072,0.23108657292363255,-0.8424110421993093,0.6127125266056356,1.520707871693109,-0.6009149488134959,0.24193682019449184,-0.506402403041242,-0.056689511548425386,-0.09967574301173968,-0.004981682994998126,-0.7560989157398327,-0.8674274537351855,-0.23895779954235008,0.1199608522268473
2015-12-31,0.9473678306886308,1.4842865918597539,-0.9541611181850553,-0.07234346960064955,1.3141118649594057,1.6018216073433167,3.005245098755043,-0.6177967461097055,0.6037769975000936,0.40404608688007837,0.7381679501546781,-0.8300234720277919,-0.9487218017369412,-0.14942875956027415,-0.10967278610416979
2016-01-31,-1.549023394691384,-0.5933818720884976,-0.9620523082365889,0.6724261445562891,1.4521547382081674,-0.0562075147157725,0.7897693726093256,-0.2994249555335642,-0.4006964766649419,-0.4310367545730424,-0.44557720436059023,-0.8363543820729356,-0.9546289646356918,-0.23247663910465283,-0.0826705998655951
2016-02-29,-1.2404454463076002,-1.1929661664868576,-1.1506251605272928,0.9666285545853883,1.2002629726466012,-0.5737433302344421,-0.3065215328434382,-0.06318907368742739,-1.5035820971301423,-1.5943304055338117,-1.2922297354108538,-0.9427932158478981,-1.0643042238453813,-0.23607090766528122,-0.02833378321451119
2016-03-31,-0.54310490269212,-2.1516707693107175,-1.1454731561828964,-1.062741033194034,1.0662736996337159,-0.5006265667257908,-2.5666092889271517,2.6469557144489366,-2.582116743630437,-2.2249515721956112,-1.5103112402880825,-0.9412814308841843,-1.10246368992714,-0.23532810089555276,-0.014473742552456844
2016-04-30,-0.3303363985709987,-1.256141461902733,-1.078403004455233,-1.1138432873848236,-0.4129049853249627,-0.25367727491650044,-0.49423677152315515,2.6671089344053756,-2.658563579425712,-2.4787219060844516,-1.3497197370380136,-0.9171185354233852,-1.0234977568513977,-0.2149961239888034,0.03201210208153762
2016-05-31,0.2148238794998109,-0.3980567091478188,-0.9504200931655892,-1.185185011412027,-0.2418521721327251,-0.0650854534955526,0.6586009610215934,2.3499456663961658,-2.115484894703493,-1.8898927376395531,-0.8500510819068073,-0.8242730561564141,-0.873565011182254,-0.2152093679568292,0.062098220118296237
2016-06-30,0.5715581893165188,0.2765322450285031,-0.5950650174719981,-0.991076140589338,-1.0767314803193704,-0.2887910150896483,0.3671027381738557,1.8666735382011994,-1.143411921055039,-0.6695428897166256,0.027799580576899727,-0.4839478606207936,-0.4940118438730649,-0.2704522067062625,0.04250319470121818
2016-07-31,0.43015348930650854,0.7638153998904029,-0.7799812128386017,-1.4927144391784093,-1.5676341481149372,0.2226077937975531,0.5251677648822325,1.5334295976923245,-0.519195352193309,0.09223405310460642,0.5883579166202558,-0.6645093995160579,-0.701984038276394,-0.07949411659355186,-0.06893725774292717
2016-08-31,-0.9170845906294259,0.08303017758648572,-0.6422346291391746,-0.12166500354326783,-1.7805068690137753,-0.0748201119201003,-0.08530200774082514,1.630837528566558,-1.4611673580581857,-1.2758388861138112,-0.16360220451631927,-0.5016727013603376,-0.5506315902405886,-0.08195332515199981,0.0013893393611660654
2016-09-30,0.008731097113545376,-0.3418766570975761,-0.44238881629848414,-0.45620189717757875,-1.8983996673970516,-0.038557068692571,0.3523957477085469,1.4633479490594339,-1.39403052838502,-1.2616160528196174,-0.17180744506800566,-0.20010174817734427,-0.3278777989258151,-0.05488596068414614,0.011686353381329194
2016-10-31,0.09563378136196582,-0.5840526316640031,-0.8044405541338091,-0.7141456962756305,-1.7747833635305863,1.056158900942504,0.7521834625028987,1.2971840329943687,-1.134528296317569,-0.9744848836821083,-0.15259441943931876,-0.890677249573897,-0.758806138068104,-0.03106936096833608,-0.08373169188841538
2016-11-30,-1.083099178184937,-0.6838462429261501,-0.960571853262049,-0.48656082557389035,-1.0354808339265502,-0.3950401163060578,-0.18918698370055761,1.4249586945634682,-2.1771245436331186,-2.8108696676509886,-1.1468047866190054,-1.1032840639503214,-0.9989006526461436,0.05783935875006398,-0.07538663210872641
2016-12-31,-0.893260581908787,-1.3052068167329718,-1.4293586703282577,-0.45058926078074174,-1.1947816336034254,-1.1919110594321576,-0.9003715076804024,1.4464696699865498,-2.7750241739947277,-3.8256245913651252,-1.6348938541215627,-1.9215349442350995,-1.7564132061591042,0.5797870796615445,0.04519299197330432
2017-01-31,0.7508132670313171,-0.9370236969035128,-1.0048932816988327,-0.010469569071069194,-1.1000010985589013,-0.2797190708807973,-1.1677962206431636,1.1132497965057988,-1.7512496027252809,-2.0605330908158916,-0.6088765562454482,-1.321348796773029,-1.0865932197524952,0.11908044970050762,0.029795669778960608
2017-02-28,0.4760529114155335,0.1820534093966815,-0.6046083344264497,-0.10262408871123734,-1.0045856262109971,0.9913838368690743,0.7139127284168114,0.9084983667233438,-1.1501834612430368,-1.2592768796463574,0.02073782890416507,-0.6485932668437234,-0.5491371946042641,0.23761225337970604,0.16181214181822193
2017-03-31,2.2323194291488075,2.3640150528103683,0.6426667955289309,0.11997531844680077,0.5149989769595137,2.609936400754769,1.9030822422933926,-0.0716825840254843,0.8146281280327284,1.4587911055883447,2.2518352891246187,0.5469275776883072,0.8291304979806308,1.7562829912853402,0.09157883219146676
2017-04-30,1.0725901242162827,2.4689449849890286,1.7869351034393122,-0.04961298402921643,0.7243434698115069,2.2323960381680465,1.2101491791637555,-0.3347369890690306,1.936324318971497,2.3645015500268483,2.8745984776255846,1.3202073867943722,1.6273752631335783,2.994831377457127,0.03095186435916687
2017-05-31,0.26189791611230867,2.116969674209404,1.9785398151373816,-0.13379034389393482,0.028223417611021602,2.456804929759371,0.90234371437464,-0.48325242541007496,1.9130976026841617,2.047617431873566,2.1106184912224695,1.7647556783388678,1.5873113395761775,3.612076237152668,0.000748559058833045
2017-06-30,-0.12179420869750265,0.7033991919103786,1.4061978617165487,-0.7358139396680579,-0.7833531687119245,1.6005893106287001,0.2725715645860212,-0.566086585083451,1.5482035891950903,1.5841986473350531,1.1437526906127764,1.7401561234357446,1.1060231715315532,1.4851285459625647,0.018166814083670598
2017-07-31,0.05671760800714581,0.11631784853509512,1.0716324797776502,-1.6383003381445433,-0.7388637067523585,0.45216421123802925,-0.23836696585719835,-0.6868598156323061,1.4487265165603815,1.3847502434357357,0.6472018886532594,1.2687870527144731,0.8524027192198559,0.07968079862463237,-0.03112075332088288
2017-08-31,-0.5169403510637756,-0.32389134951866483,1.3829362489547068,-1.2151640679973281,-0.31677072048911925,-0.8288442463526594,-1.2339202026335396,-0.7109479829308113,0.9587624862831731,0.9030299572207647,-0.16399441152717556,1.3347811448513995,1.112202271806425,-1.4033572659100118,0.004462436025201307
2017-09-30,-0.0922029359495991,-0.3004918413222776,1.2903463852960715,-1.1231104081312977,-1.4850365736230737,-0.9943171569011331,-1.255318407150492,-0.7890395396867982,0.8548423894786157,0.7818225630398438,-0.3276376429948691,2.331012037008147,1.043056929217965,-1.5127891852835529,0.13095279355613643
2017-10-31,1.6225680751651606,0.5130056664232654,2.3024184055775847,0.7110329455984586,-0.7805008358999286,-0.3646310863065274,-0.47445618529365663,-1.1466088871459463,1.7070166382692895,1.4356995053216317,0.8241563397181441,2.601887586524765,1.5591210851210926,-0.8384001844996968,-0.025682841202121165
2017-11-30,-0.5414981023331564,0.5229736106408304,2.5601664909169592,0.8079244111696674,-0.5655478278186779,-0.42492429350010313,0.20754293067690732,-1.1632497465117753,1.1797057590716993,0.9760918250503816,0.3222289905068806,2.5797653499968773,1.8657051816194181,-1.0308799160737956,-0.03385002327298023
2017-12-31,-0.6387859352347464,0.25053069885311086,2.5312017614108906,1.2368834629599064,-0.35538200269424586,1.619301601077175,1.1824956668928799,-1.1802501592678603,0.8337068914735545,0.6477863554976176,-0.1640207657204232,2.3749832896801553,2.0184439153992457,4.427412721018669,0.2763938951417035
2018-01-31,4.074353952621251,1.4637654425100743,4.204355004327625,4.1141610383785325,2.6445471086836165,2.9842460013519614,1.6944423574105543,-1.8283797151879153,2.196079309069411,1.703501787538967,2.660112736291172,1.7146376707907651,2.5123485502662817,10.014692120698854,-0.09591261033644971
2018-02-28,-1.4107525563898717,0.819113540075971,2.160883490107451,3.85160951290298,2.9721841712858224,-0.5700793475205617,0.25836534121127264,-1.5588483742688726,1.1117416913428286,0.8996561341067332,0.634851611939754,0.8855803796931695,1.6904133208658272,-0.803909870815538,-0.08838285944604495
2018-03-31,-1.3009637534831209,0.3476729082574265,0.5198511481819988,3.381281280934511,3.0334809624059975,1.1349568673509889,0.35171634615474684,0.33609607650747525,0.3437341938968031,0.3654943744447968,-0.5981067247370935,-0.025188928794111977,1.268269214929758,0.46381959806589035,0.10149531748976333
2018-04-30,0.9782406083940948,-1.154126296467696,0.5188945467009004,0.7696447712512886,2.485701354368928,2.3003597558632882,0.49390068200834525,0.03174880198179574,0.6832318776983329,0.6158606353826491,0.18321384082674294,-0.011831464216269023,1.0558834130438837,1.24027434290199,0.003698571021551808
2018-05-31,-0.21492328984015222,-0.36152967641412315,0.3350535567754835,0.39203694828350333,2.089913125291636,-0.6249392263389373,0.09242571632216531,0.10628487642974543,0.5322552544124407,0.45036662791064946,-0.13224403186039477,-0.11312947626740452,0.7868716626063212,-0.5652549194532472,-0.04013483642043044
2018-06-30,-0.7039663906422174,0.03180466647890364,0.09838759050251951,-0.07921278260276622,1.8686970842573392,-0.6111392577279718,-1.106932227583463,0.3399957906991902,0.202788261221557,0.14743133420004537,-0.882270240093759,-0.2515733295618952,0.5174303364408205,-0.5312309015613904,-0.006747826543912922
2018-07-31,-0.2709224042150382,-0.8715680063034518,-0.03215036064739839,-1.059684860176468,-0.20599373108225877,-0.6207588695544162,-2.0756784256081704,0.41548092628389555,0.07534408304076931,0.02459342430854788,-0.6762699249332307,0.1277531868654581,0.34653237940671006,-0.5181229839851506,0.06290497871060945
2018-08-31,0.5478484597145299,-0.31003414012627145,0.3950751912605938,-0.4997032810573029,-0.33594818509665847,-0.8958419216761755,-0.5785863106978125,0.2135081675068106,0.2856188819508708,0.18220765653827048,-0.0007136164601038958,0.679909907059607,0.8272871666828345,-0.7581417503301294,-0.19390059747136815
2018-09-30,-2.4865546550468545,-1.5840397439365699,-0.5632206481527665,1.061254503870514,0.5719301775349941,-0.9056036651777686,-0.559123935504971,1.1773406992192577,-0.708340409944364,-0.6723178956026645,-1.9112707740594381,-0.5577869399497198,-0.29479409474454016,-0.5007991133335588,0.09009049903500416
2018-10-31,0.8049244611770776,-0.7070300411923577,-0.7240850529266899,1.4330548465082935,0.4477209726204137,-0.9383396511992482,-0.6435843407735657,0.7512924594554383,-0.361366285820118,-0.36539514002396195,-0.7643585193175789,-0.6565953931442456,-0.570326551707773,-0.4571823653624969,0.1860511843833907
2018-11-30,1.7406299325932695,0.27224108719639184,0.2104226026891698,2.055746616363481,1.242262355278925,-0.8805895774004859,-0.12639558199739265,0.013099282176258357,0.5178634836665102,0.31013635918484406,1.0310180809695775,-0.13841067521485068,0.47398721142912664,-0.7510841423541477,0.014997297256279709
2018-12-31,-0.11630119023032415,1.9337417690850411,0.4133793656875,-0.10003939568930584,1.0582799959073812,-0.645714181699201,0.2508795200041271,0.11119188084838885,0.46455409680243387,0.26153216663126155,0.809704311629524,-0.021404025934194944,0.6958772557531561,-0.6356621792341197,0.019534959313985023
2019-01-31,-0.11122459005158858,1.1951686676788262,-1.0538568077951216,0.0777031002003087,0.9487452752988694,-0.32396678449007316,0.7164680285562126,0.20543847084284378,0.45996076041765444,0.2348187476488741,0.6074250720800173,-1.0617678075190802,-1.1633118331899117,-0.3349760074752374,-0.08421427497934571
2019-02-28,-1.1469271949157411,-1.1342499647215272,-1.1050097831343328,-0.6119293925088994,1.055657759126204,-0.6680320952480766,0.2193761889287891,0.9847804935250363,-0.5185838981346884,-0.6148173075267226,-0.5113227530164719,-1.1903715392994014,-1.3198775994781105,-0.37012085581091975,0.10431595688888931
2019-03-31,0.7814537247181315,-0.36922081484871616,-0.03389734859553714,0.011932856942666388,-0.16662391635581197,0.513935150883531,1.0119416556957013,-1.4173598134047156,-0.011559941371900778,0.19342090624611954,0.0826870738720341,-0.11868801415280379,-0.44342487595214297,0.14713130026344556,-0.08666940126657319
2019-04-30,-1.1001116530936603,-1.210755791412942,-1.1858044969881414,0.25779553406085576,0.22370919054420768,-0.8067183814918458,-0.8757068695994032,-0.8369379426107374,-1.4280136599200224,-1.1125940647716202,-1.153718986673154,-1.2267124714024873,-1.6439939251160745,-0.4002386143867946,-0.02276982808733734
2019-05-31,-0.3755904027771919,-0.5935853884909087,-1.2468794085210644,0.012989681890729753,-0.7725176422812912,-0.020236512898996386,0.2114772747637609,-0.6675589118407554,-1.7135416592273256,-1.476263247585016,-1.2370935444430426,-1.1778413998985446,-1.6533306147060194,-0.28126115938488827,-0.008987577835341471
2019-06-30,-0.21546718610295726,-1.6286317987842935,-1.003757458877595,-0.9853413158461322,-0.7882399681879115,-0.9731742650216837,-2.0112600186300367,-0.5898404736883033,-1.7607866939037833,-1.6156026935408974,-1.1079216828006866,-0.9016292750731375,-1.3242482628734746,-0.3733831940303562,-0.09934752087029391
2019-07-31,-1.1090375104963432,-1.5888020530698233,-1.4063721039820587,-0.8524204542571224,-0.6602857833544897,-1.0774426505302979,-0.7329113366546939,-0.06921892964076849,-2.9450093609288825,-3.0752455255912947,-1.77633533664057,-1.3765158422183286,-1.773941110137923,-0.2067249728874866,-0.02910159158161764
2019-08-31,-0.353597770612296,-1.5012536300199486,-1.7099702251323612,-0.9259833877658268,-0.816532961092507,-0.33079304789978,-0.4079716817661679,0.06246117583844694,-2.847686808925837,-3.0926892439211713,-1.660042945340801,-1.7403757262183,-2.138479423993136,-0.17648074658042054,0.12789166776386013
2019-09-30,1.1675062478400628,-0.23457937778633223,-0.10784809197401334,0.30103831609756404,-0.5711170691913768,-0.23852829982244728,0.5405769454162832,-0.6438339172178397,-1.1115922166191456,-0.9834290576165141,0.04653725337578605,0.017895128129473505,-0.24443455451737275,-0.32768893650421216,-0.08734599302085969
2019-10-31,-0.9427272558792744,-0.13579713476489963,-0.9661220522861038,0.14575846411189738,-0.6584705006400643,-1.1442531315176576,-0.32687257469689207,-0.21548764197910894,-2.0284261365484624,-2.192154054051336,-0.7011710291623425,-0.8671963072105026,-1.1636722144127856,-0.3233712906290091,-0.04270248857072369
2019-11-30,-0.4410330707805033,-0.2204029704254828,-1.7842950697057292,0.1686630736013588,-0.7019604383993103,-0.15463632916980627,0.11787890773420515,-0.04799957158441686,-2.2430784972048365,-2.6129166036266716,-0.8452618794295831,-1.8091416591431448,-2.1617292800294714,-0.22090744761273737,-0.11823560518712364
2019-12-31,-1.152170228276335,-2.3144797177522465,-2.0165603165254433,-1.3108581379817152,-0.48793751818442577,0.34639577795036797,0.4261969734923098,0.6404068092783286,-2.8198743414603054,-3.666385140771744,-1.5592304413570295,-2.096913291691591,-2.5524711346722015,-0.4672007610869806,-0.01803020140151153
2020-01-31,-0.1607851483379433,-1.453359982687194,-1.9032670344724885,-0.9598301918350273,-0.706520017452587,-0.1620198233524897,1.363519362205525,0.6127145129579777,-2.2379262199019982,-2.687231416460037,-1.347261350032788,-2.250801409426574,-2.3460006354642142,-0.1128692743604792,-0.06067920448645065
2020-02-29,-0.5293647865094573,-1.50000154605069,-1.8773715258230284,-0.922337252479596,-0.6106122496435122,-0.9632947019347066,-1.2746098180432845,1.022133324098117,-2.1259973371271554,-2.496849852594944,-1.6753880773689278,-2.04708459718392,-2.1166030316670046,1.0719377183086298,-0.6950047662334164
2020-03-31,-7.681613413881152,-5.9932478843665145,-3.708589065945138,5.900729534363312,5.780487274924073,0.22595618816882568,-0.5680798264633623,7.252153274793417,-3.007741442506552,-3.6254612469493264,-5.8601105811524,-1.5420818485658212,-8.156842324573136,-0.24945879090218206,0.1381303456782252
2020-04-30,1.058552953950188,-2.853580505242542,-2.545806419681401,4.631934211868911,4.399621584878781,0.33824504466804745,0.030787067533171338,2.387841255964174,-1.8152406749916437,-1.9036399343270363,-2.5072829603194706,-1.1609957411900966,-3.126663017268375,-0.2089380842597179,-0.12979824995120415
2020-05-31,-0.5669845677916829,-2.672799375134015,-2.3247354362535484,3.1311170179483905,3.125456654795022,4.70745819827742,2.240657578471314,2.0994532409501083,-1.4741817119095555,-1.604151727257369,-2.08999373650446,-1.1382862874510908,-3.107188603922005,-10.659551099338158,-0.04317443153007787
2020-06-30,-0.014029272578712003,0.30512074346722673,-2.060008764389696,0.08605537763129681,2.5983496700612783,5.012177274000271,2.59473933639046,1.629710153218769,-1.1675169509007057,-1.2715287095540027,-1.4407161362670657,-1.0538204899514252,-2.6967004946410555,-7.151491640669991,0.020327839869953596
2020-07-31,0.36560388420111595,-0.14047273224577508,-1.682696410182939,-0.45733560981126054,2.26311866885469,2.903622369885458,2.692069909933023,1.1853810409034142,-0.9024869774254454,-0.9639229697936278,-0.5244317199332953,-0.8960795427143579,-2.040090372007594,-3.0460571772716416,0.3018091366648773
2020-08-31,2.0342742940271688,1.5825451828773167,-1.0620325941590514,0.44935063673977643,2.584666205961901,2.6239119435877143,2.690099375780947,0.2827948718211018,-0.4788743599003209,-0.38667872218525223,2.0191481323756704,-0.5008451935331568,-0.8045924099398043,-1.9605663847117187,-0.06508117784300768
2020-09-30,-0.19468859783017092,1.3888457593777925,-1.2689642076093568,0.47762335375915504,0.1520813333613345,0.4621957613688787,0.1292091801872215,0.3589639034315435,-0.4207716986829894,-0.37741211290431087,1.1473880130799754,-1.4684375691442808,-1.0995078618765024,-0.2410265634018313,-0.07067809074249358
2020-10-31,-0.25990050497739,0.9461307579141088,-1.14069364377584,0.6394043594507623,0.0848775622979933,-0.46171790518069095,-1.598687010627429,0.4589437884010122,-0.37811426678505455,-0.2742452393657033,0.6229594809602478,-1.352607892395514,-1.1044460369726965,0.7597354430418831,0.17932105445947905
2020-11-30,1.194820131053733,0.4611714359366054,-0.7196589726064367,0.009024368209105856,0.04536191316774999,0.0464303004732119,-1.4343395775094414,0.02342050300355179,-0.11127105076439282,0.05429673361018787,1.3586814885740042,-0.916226049212713,-0.4565655191268338,0.22780679689115674,0.0022234583923971033
2020-12-31,0.1916671412378199,0.7095783607750745,-0.4349604180701645,-0.09324477453706802,-0.018323103343987006,0.22079026699622803,-0.20919766326059216,-0.03383533283838742,0.00840220584053684,0.17405117014234772,0.9822255998267037,-0.6573426411215291,-0.21011414554612004,0.11265900634695025,0.03223442153129082
2021-01-31,0.365633465552656,1.1391903181513878,-0.2624303093369113,-0.4010207934707804,-0.03498347506415479,-0.4562516835681982,0.3664239957824092,-0.1441526817627835,0.17599993387713214,0.32932741430007895,0.8296666991498024,-0.4888367191831311,-0.03814396180204911,0.5516889845606111,0.03901390930599271
2021-02-28,0.40079249325631505,0.622858339825332,0.01813923641127865,-1.0493590580955297,-0.684728700007743,-0.3348734976205787,-0.3197536681079229,-0.2560117268387242,0.3857592551165028,0.5120380506131603,0.9550722981439651,-0.7307966090610261,0.2141219257117079,0.46518305028908846,-0.03955168829179567
2021-03-31,-0.07498866623071836,0.44601780431756943,2.4089622252614564,-0.8179989702402838,-0.7068020177088481,-0.3296455448969729,-0.46785783764162386,-0.21301682303352626,0.5942247074520396,0.5357867583117405,0.5561579079726736,3.3070358238526074,2.09934877977216,0.38246962400137025,-0.06960783038095687
2021-04-30,-0.2143236826732898,0.07353336217082246,1.4097572311266424,-0.6852599743624225,-0.7053763176360801,-0.6672814558999698,-0.10539787141057944,-0.3131094935524938,0.6669514005344558,0.5333511447149827,0.07364530702039286,1.5233746458445032,1.2558184300032753,0.3135142358666421,0.23301394018237584
2021-05-31,1.5237522394654153,0.7864760892416893,3.0038791505807514,0.2643263580283379,-0.4732246594850733,-0.43976942350135306,-0.053642669301748803,-0.404501762763541,1.4092094868965104,1.2302021973412927,1.2158414351084565,3.426109798581075,2.5073506814817574,0.19796270021666973,0.022584519075891808
2021-06-30,0.2394598411066545,0.9840355415173215,2.8326169056541772,0.14319972552755694,-0.504166397216832,-0.21195218818088038,0.032958252038195426,-0.49715821504969654,1.6041665488373373,1.3798274123848973,1.0421212105008901,3.156334006082948,2.4500912996069757,0.49581728280988846,-0.006272421998414271
2021-07-31,0.07350391115066736,1.1457347757299174,2.2898611760200294,-0.10291411629115448,-0.5100098478664721,-0.5804183042197946,-0.02314068580555625,-0.5901005924589521,1.6506285427561314,1.4155098296666209,0.7661771300188832,2.420063859916198,2.0465889649138753,0.004179550193580091,-0.08289320844094214
