YES IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-05-31,0.10163632691971075,0.43560207039551935,1.4783852006195812,-1.3418831640715356,-1.8684242019641812,-0.6314969568605807,0.04805793112870721,-1.000374395939299,0.9492658182829884,0.8955027198440609,0.4960005898960011,-1.7774129213938592,1.0285681172113081,0.5318451439098746,0.0036968618813262026
2021-06-30,0.38883940296110286,0.437291169759728,1.5975470053918512,-1.1791667767071494,-2.321210696690331,-0.4744938719681557,0.12446811994764106,-1.1990891091726525,0.8601927521454871,0.8058866763945525,0.6733853421219459,-6.301931426515062,1.135338706239887,0.4161878848338513,-0.060855275721274846
2021-07-31,0.09857391655523647,0.3979954246752233,4.933168660747973,-1.1250843079982795,-2.154936164895218,-0.8222834353788849,0.20419688493060043,-1.316187560617994,0.4684377289176957,0.615106851144478,0.5072285950005917,3.1383414714011457,4.564297033479982,0.23812641293253267,-0.16598513747426102
2024-03-31,-0.8103204037774187,0.06296327981749057,1.9037284837075785,-0.039855284663216084,0.5204035199703623,-0.13936768570202296,-0.4251836112169167,1.5490934359687076,0.7185106389190892,0.49490327776746557,0.25107335567882033,1.4639005247709032,1.420350155465131,-0.20915235170830712,0.11969691183866768
2024-04-30,0.9778042764837189,0.03373553295279848,2.4816880265697496,-0.048717968866587205,-0.18880369440257977,-0.24513525079800924,-0.9022463025388857,1.3977438157486655,1.2157001653300896,1.0057162760233374,0.6765986878155584,2.750579471476297,1.6152786310364502,-0.39969983193658537,-0.12835497458178213
2024-05-31,-1.6195998072670086,-0.9673379928251513,0.8978065888741091,0.8452595150225499,0.34617886549239885,-0.2650966876773111,-1.290662419021596,2.208034663153696,0.07636481843894749,0.3003477802095272,-0.9535781947281834,0.6834512323757884,0.7359595540404189,-0.43839269087578236,0.02955880224154443
2024-06-30,0.06243363878131059,-0.38115315123032345,1.0309385006846539,0.7695730028102501,0.0771364221690035,-0.8716478077887132,-0.6311995202969929,2.7268267436421842,0.1555094094733952,0.27395602924348283,-0.802738015292502,0.947120648975775,1.0236424443953898,-1.1600759452607718,0.11246900213024014
2024-07-31,0.867957826395838,-0.4280620570126861,1.5657440168375825,0.6526381397674869,-0.004051115187698865,0.0566915642311601,0.25363765102725744,1.7505734485241942,0.7540148297141875,0.692942173140869,0.1557867053801337,1.4980129882552546,1.2167564511333748,0.15668343635484072,-0.11585166920351271
2024-08-31,-1.4451157473083578,-0.3198452236752486,0.555682243992831,0.5022107561828402,0.5163178910351143,-1.2537364949597387,-0.8465380682652597,2.5642545170751587,-0.38141066572750837,-0.47547715741598157,-0.9372899836695171,0.23578482628405448,0.6161658500249709,-1.291648457321105,-0.04904432607193124
2024-09-30,-0.6445056099938864,-0.8156432792393498,0.027600515120482092,0.5291548683290306,0.4858578716014355,-1.306686253533039,-0.75201429173057,4.411375522783679,-0.9019237311097136,-0.9615919743136347,-1.281103466727755,-0.20626011749214987,0.6536211042249369,-1.0646175019126503,-0.09709112417531966
2024-10-31,-1.1281972410820282,-2.219340811802261,-0.12057869561573034,-1.2492559297221424,-0.07779527015416064,-1.2001505272995154,-1.6328706150415773,3.966413239746174,-1.5817700939908543,-1.8251167954031042,-1.6754661087139489,-0.11811951953183016,0.6719524795073515,-0.9280611922915879,-0.02180462996685271
2024-11-30,-0.32474156772605256,-1.3394013060585297,-1.525412606119899,-1.1027307435322773,-0.456678384274434,-1.1689655347887153,-0.8577726935973387,2.8851523298416923,-1.6152752247149955,-1.9839817815391962,-1.5155156709515334,-1.4802106504200998,-1.4024022170214065,-0.25823071583852997,-0.018711038926868578
2024-12-31,-0.24915538154526098,-1.0509422622824989,-2.022370081076025,-0.918545226404601,-0.5912406426465648,-0.8717247599383956,-0.004983036618060447,2.7510279836120244,-1.6106279618819523,-1.9128731283117688,-1.284023798598649,-2.079081661147426,-2.4503053888701674,-0.027615913033006024,-0.018547672355761
2025-01-31,-0.17653363026399677,-0.4749437859499933,-2.393349931126855,-1.7091127030249242,-1.9434791375367382,-0.6225278571672096,0.3003526766015596,1.9978176032580819,-1.662807986770692,-2.2204631532707015,-0.8896804526990891,-3.600772744824106,-3.2319901254098466,0.31411821779132637,-0.13807330132961296
2025-02-28,-1.6673086963471093,-1.1754050718466729,-2.5780764630801114,-0.22491125990607908,-1.5010058086802502,-1.025849860288905,0.07863250343705293,1.8512335570527212,-2.2077505449263954,-3.1513806710536425,-1.5014717772130652,-3.416668028206896,-3.8660757339224445,0.9814704618357271,0.007731230896735629
2025-03-31,0.10449367623901255,-0.9291089484235754,-2.0066875734773046,0.058597687442370615,-1.1374249096264024,-0.5741060796675186,0.11280755352336276,1.5976607016579878,-1.9869630088761108,-2.6062809283396775,-0.9493399327462589,-2.2034978735320356,-2.804723173188261,0.4285030767088587,0.04856445600912374
2025-04-30,0.5164795534049169,-0.5951945963999462,-1.9683029528180735,0.5576208380703344,-0.8654185070416096,-0.4858459731530726,-0.26953874425745267,1.1100315194876849,-1.6181570735540238,-1.9705200483828829,-0.3709861410216786,-2.040168456880625,-2.572718889830185,0.4720994320379953,0.1924283244637292
2025-05-31,2.207059368061914,1.6058939671688743,-0.8545057837889343,0.5373129363706116,0.953084343743416,1.0896119298862366,1.724080996867716,0.5012433925074319,-0.6143148738633009,-0.5442660562475455,1.2866485567217572,-0.5849194509334471,-0.6037523402917976,-0.3757150795575014,-0.05453287902025007
2025-06-30,-0.712396877292066,1.053807377724184,-1.0612584626818773,1.1855997097205593,1.187224627652423,1.0826195758509034,1.223626165677013,0.7102309131758286,-1.00117949282224,-0.9655247128888956,0.585195528022361,-0.7315151777802591,-1.0498888292301938,-0.647194625835524,-0.07236982699668158
2025-07-31,-0.8692159400496273,0.24652853331982694,-1.4755903154129157,1.662275044791471,1.3187349321586699,-0.6716167991490501,-0.19765024462185715,0.702470781094984,-1.3091605208157517,-1.4990220520604844,-0.07986890359733295,-0.9993398010529891,-1.9013437763011731,0.43747907030334393,0.009468771428851967
2025-08-31,0.051348574130253996,-0.8968944633861112,-1.0445000339951844,-0.9437826201164609,0.3991983874230133,-0.7306235548582082,-1.6508427832605714,0.5132069410184953,-1.1833771669791093,-1.3863187911410941,-0.16736890092006085,-0.8127876657221798,-1.1521780119102205,0.264438799474667,0.10666856031784158
2025-09-30,1.0649524220748667,0.150964650839637,-0.5591328525363601,0.13626511841089042,0.578837853927061,-0.02591698103510575,-0.9896673630665617,0.20997345534871764,-0.6827866143466748,-0.5516169700706449,0.4651589227337887,-0.4003437548736155,-0.32008397656974463,-0.2213947249164821,0.06776859295196402
2025-10-31,0.6071804041645112,1.0199487318821423,0.003929021427087684,-0.9426878118722373,0.5614999246736695,0.7778540598366833,1.031474437590301,-0.051954001666038994,-0.34307277724769164,-0.01768572083878814,0.6995367114201831,0.09069321959538938,0.5115076600358405,0.04101984733589702,0.008320608547423154
2025-11-30,-0.06713431420612036,0.9357105195485153,0.1007125324736864,-0.9189834491989763,-1.1407432976535108,-0.6205462858517176,0.27317969177232887,-0.17060984505886043,-0.31857374141755346,-0.02248991487027826,0.615890670462597,0.35364214020157214,0.6417805853447305,-0.5530995488169378,-0.05975278217969368
2025-12-31,-0.7563446010702118,-0.08558320600440436,-0.04913453911408365,-0.4822055228326997,-1.015725228809455,-0.427516276975897,-0.18917101900829247,0.13196114978683673,-0.6884245993327075,-0.5855772274207978,-0.005407666824649017,0.1636574292270937,0.4896381886121755,-0.3790066237530068,-0.008835212088527895
2026-01-31,-0.10500839737131963,-0.5115389884516716,-0.023034350402677643,-1.176346496403569,-1.4855794642879947,0.44554659127431057,-0.10414034211621692,0.027825935938280463,-0.6265738920168976,-0.5977173292347406,-0.20134282843430806,0.27259501321088114,0.5306747084937318,-0.09873659002661017,-0.03275868521030917
2026-02-28,-0.33402664954339384,-0.7487805334117182,0.41633823998188524,-1.404483322949289,-1.164990568648217,-0.5959024945162055,0.18044208457847985,-0.003340535155471965,-0.7097003591529782,-0.8408080844321878,-0.5676969870545774,0.7891833559812018,1.2470162716054598,-0.7612568612278174,-0.024921885975752532
