GCPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-11-30,0.6495484381239598,0.6058653573432131,0.21255896301681126,0.7509189091271887,-0.520319643123947,-0.768813632239875,0.3315209229280018,-1.4978399497231865,0.5616749888841814,1.1521951990547603,0.3648304397382172,0.3073735874127311,0.38611320272639793,0.2541104486004846,0.05612973996393827
2020-12-31,0.6960207224258351,0.19988719260052826,1.1425402294697824,0.12254060317907088,-0.6661763147220078,0.21415714807407144,0.4194411431313521,-1.4202232158274737,1.1681124812642276,1.9707439732903957,0.8124945014624924,1.1486270798970928,1.0077047379731388,0.4351627258225515,0.006061440972375381
2021-01-31,0.11720743790476724,0.8351906346563684,1.4848170757966366,-2.0625978432200225,-0.6088216411144901,-0.23188194073716284,0.31578773182726066,-1.286538524152174,1.332423916682041,1.9561072958351595,0.697844879225781,1.3686752370564708,1.1987256423380348,0.23660652389628334,-0.08145376115812404
2021-02-28,-1.051519598091761,-0.09709961933153884,2.3048811451258313,-0.20836479721796042,-0.30376783737763086,-0.8886539225818474,-0.00023069385356811525,-0.9644819279893563,1.5247930418470967,0.8368623757344601,-0.3256264675398511,2.019982933990054,1.8225015013341608,-0.5619231765836805,0.06110441894000228
2021-03-31,0.7491134630907348,-0.08983823890711938,3.227543397573416,-0.06318795364377841,-0.8158928083816407,-0.7772861051106704,-0.9592739329890797,-0.7906940262907302,0.14267217066662746,1.4318304559852966,0.2879411510026855,3.2066997359064238,2.5678557950237337,-1.0331381806670576,-0.05334034844671942
2021-04-30,-0.6875001445041863,-0.5477511636572737,1.8452099119369472,0.09017687804921609,-1.2223377083865046,-1.6101085201998144,-1.6781390986679974,-0.5390373652194869,-0.45504809674169,0.729166755282646,-0.3917790002224061,2.0356950931099616,1.6792818970418668,-1.908544062655986,0.21368807450943222
2021-05-31,2.5950623163150563,1.4953387127813276,2.071441105154702,2.4821800963484106,1.300007851514079,2.4559921541682157,2.0226851462431577,-1.0131125348524506,2.9662793561365235,2.533116357438785,1.6554815755393406,1.38338215915931,1.5595825979397968,4.726025888015366,0.015867833515080896
2021-06-30,0.07354000681152972,1.075023806178768,1.3588966417783055,2.3013682237492685,1.175372080109181,0.14240563398901443,0.4386079296982846,-0.8792296455321256,2.885539669598029,1.992882843761068,1.3391889856056045,0.9629735235528178,1.0943992671337595,0.2744547004793384,0.12669972141497612
2021-07-31,1.2658976457956912,2.166043598869978,2.075188256141357,0.6183145497636281,1.433122538232419,-0.15184657151587364,1.0895595424759914,-1.0993467142652766,2.417130861936157,2.171851940951354,2.1295007059489626,1.368876479006301,1.410023231504817,-0.03491966324939085,0.10694864447829364
2021-08-31,0.9488999650861382,1.2520206576849768,3.135117870917647,-0.8036158009850174,0.3187303508695314,-0.3982216897179793,-1.970171629746539,-1.293127186983424,2.081720732868433,2.010106760141077,2.1785427081221904,2.6480840583542777,1.9603782713133167,-0.6505396645524076,-0.06521190345306187
2021-09-30,-0.972117106236365,0.6656593810183035,1.4817819210808758,0.806243035958108,1.2672050380812936,-0.8617826142235306,-0.9991615545439847,-0.8903305643633638,2.474182928776984,1.2689846861002418,0.626049217426635,1.0956486462676445,1.202513050374493,-1.0277991782645075,-0.07377939080074444
2021-10-31,-0.9876009537568842,-0.5578330156207618,1.4270891975829183,0.6961315369822603,1.4092658739972008,-0.8482905622536202,-0.8696626640679225,-0.46368373488453957,1.3152186509801367,0.7678296560901843,-0.5243011096351109,1.013508701265111,1.2821017122300948,-1.1034088990785025,-0.03570002733490586
2021-11-30,-0.500265641069154,-1.3575735732529908,0.8082960784276306,-2.276709775669352,-0.226752840700535,-1.2285745678052522,-1.4204634289243068,-0.18039414442435803,0.858554532969139,0.5208928426991173,-0.8841538755872986,0.8797693095826022,0.7956626574661104,-1.1221020758566969,0.04785602117763514
2021-12-31,0.40645021724141034,-0.5798024693558452,0.7004759748125713,-0.6355788849510259,-0.17607705338196475,-0.6072470968795184,-0.0704501497342767,-0.17692631771855316,1.125185789253424,0.5777907023730555,-0.5594609619808963,0.7467379650198981,0.6574922108856998,-0.2407748980958909,-0.08628406839808574
2022-01-31,-1.0933426083166853,-0.6350976131019236,0.14932750317813154,-0.44764818140787427,-0.7617918861868701,-1.0982439378124216,-0.9780219479137814,0.4259352993948459,1.035045908057619,0.16512139318595054,-1.111279508304441,0.2923173467807863,0.23137130970780756,-0.36524843568793264,-0.1455848969140179
2022-02-28,-1.6681688437871192,-1.2836777716418917,-0.21030866789535435,0.5419660859605216,-1.6009562505424786,-0.5024475101383358,0.6272941925352449,2.1092139016165516,0.9533857595106731,-0.4622179834854728,-1.7128902693564398,0.0030818695121925545,-0.03975566721533858,0.19494015721239283,-0.0272579159253929
2022-03-31,-0.44287658843640976,-1.7904172315561864,-0.7007632028927566,-0.8665856991983619,-1.3816575146263994,0.865387384983163,1.3035458315712203,3.5539987059450504,-2.306937117225236,-0.7781138882543763,-1.5403158554216239,-0.6583692909750052,-0.6209451464131359,0.43203897980335265,0.045899407784363216
2022-04-30,0.34383085935278573,-1.0074090997341891,-0.2894570278887736,0.4622958436310148,-0.7549735554321082,-0.033796519384177263,1.6444699275012487,2.5788816855988443,-1.8576396637010169,-0.8138650587342652,-0.9877698013362424,-0.17023500119601412,-0.17057276272495042,0.2387868438739377,-0.01994450852648954
2022-05-31,-0.3914029566509409,-0.2782073985222271,-1.6018921556443617,-1.4663399179333736,-0.7444954590985374,0.9574428927961872,1.0551470752270762,2.6076958134141304,-1.7152845713193137,-1.199505382832555,-0.930893480137117,-1.7743752194268012,-1.81232671043551,-0.07523856407049347,-0.012332068388273599
2022-06-30,-0.23860395931497244,-0.15365987028955355,-1.7107096181284112,-1.486366797724943,-1.1770777592647454,-0.2092454485048826,-1.22795081104161,1.8189936849305968,-1.3904604442610353,-1.3682375723996272,-0.6046485580310559,-1.9876535871955774,-1.9231526510511798,0.39396631929050846,0.11954886907915545
2022-07-31,1.3872299331677456,0.39863554541544244,-1.629395074493169,-0.003338262735311524,0.1298069633627082,0.48573945487857706,0.012328546994776047,0.2957127467573944,-1.1364620700842891,-0.5122098121734461,0.639385162643652,-1.6430136916050675,-1.7154020742993654,0.119818315490321,0.07934418693174144
2022-08-31,0.814292706559868,1.1463235679779815,-1.5998364936179523,-0.3653536757034054,-1.4995249943258686,1.1115359624572623,-0.04217000307843835,-0.4508281991655472,-0.9424831772389167,-0.015752217065795947,1.1468531995308042,-1.969626567947812,-1.6130047674443322,-0.24368697562436664,-0.015043615038888937
2022-09-30,-0.3424119921008104,1.0532616420040901,-1.2916797491629004,-0.3068191721947405,-1.499363342848748,0.09046241825442056,0.21129907248675028,-0.8564072604510081,-0.41692072876681757,-0.2574686480920782,0.5940026002915537,-1.5262910406567398,-1.2744434229362402,0.2682903658528547,-0.09335701132069432
2022-10-31,-1.2184271880407709,-0.4069046358788438,-1.298490978113404,0.2896538808218139,-0.32012265880645063,-0.5733993380519573,-0.6199721673786655,0.09132932898531405,-0.8176792532686984,-1.0731058852649595,-0.3618049971338337,-1.323059451665609,-1.3301743649481184,0.5707919062902911,0.06098630727459451
2022-11-30,0.6108559916024021,-0.5312880726646176,-0.9044881419649227,0.008004215807451708,-0.22577979252580385,-0.7034519433294362,-0.9637058098300463,-0.4203108467631855,-0.45340713356793594,-0.6198218592015851,-0.013857662250516718,-0.8687667223052499,-0.9242188266915903,0.3772320218987856,-0.00843069647455959
2022-12-31,-0.2123698656541948,-0.4531738636704912,-1.1259133532317627,0.04444130296951598,-0.24291242947158057,-0.9919758807894953,-0.7360303776589592,-0.17461829334801718,-0.3632293295997564,-0.7356710308978762,-0.2969050499771893,-1.115765527294839,-1.1482809507623297,0.6234059906760221,0.04387208341819898
2023-01-31,0.43733809357879583,0.4613258316248679,-0.5412394004709757,-1.3524672003389717,-1.0589584468304498,-0.5036681721549783,0.2030253287808841,-0.5101464134845461,-0.2884751292314089,-0.36081835849427707,0.0270054844390897,-0.4397646695324131,-0.5737898506353837,0.16681686045961347,0.010944543103190348
2023-02-28,0.028777347432042265,0.13962524321464642,0.20329915102526616,-1.729356670533781,-1.5412066739796326,-1.3586267394278064,-0.6131881214830647,-0.5163006160452868,-0.21646369679224167,-0.2990664975465723,0.1422304703085847,0.7553410693422112,0.12192263122001827,-0.8709997090140497,0.04743282517082511
2023-03-31,0.4246000432344383,0.48808811778370825,0.5974095111986748,-1.7797788674684474,-1.2772023316205467,-0.250887320591322,0.5491822532163286,-0.3604430378193997,-0.14609463169768194,0.07251800626499336,0.4685586821937428,1.262470272413788,0.5092604173831414,-0.2926821437431618,-0.06469346781040132
2023-04-30,-0.9291175936594881,-0.2546003334571558,0.04919384883614719,-0.46375883066761764,-1.7597628709420483,-0.48082312142266154,-0.1406276017250908,0.3642883344221364,-0.433276729218856,-0.6613291742615508,-0.29512358204794265,0.6479049973350134,0.06057353994087646,-0.1782909503694734,0.15377280442717353
2023-05-31,1.7219171884486693,0.6666718895893726,1.0111209942688293,1.1590045981502364,-0.3116540916552692,1.2809680144479418,1.4729586299982957,-1.0479786504725546,0.3410197287369238,0.8708896736245172,0.8674514751041107,1.327222097760095,0.8411001577401752,1.561317595730929,0.021175447073028836
2023-06-30,0.1603779594751477,0.5293163519974294,1.2011794784026992,1.283244367454657,-0.36979979290523163,-0.985692819069307,-0.3650788858219242,-1.1467263861233388,0.477860231135359,0.9495927697940891,0.7371095319395993,1.5569965577690885,0.9817598567332533,-2.0259923648679385,-0.042567658532716685
2023-07-31,-0.6692971027710749,0.7078947599302974,0.2560073799930062,1.0805175685242738,0.050608122637894076,-0.06351893777969897,0.20144274950744187,-0.6881175211223032,0.5786113793090446,0.4952957711868516,0.12435965999094563,0.32380398444488223,0.20286608216746935,0.07228323697291211,-0.030182096019202208
2023-08-31,-0.4374490777908659,-0.5479729232508592,-0.23614452252861226,-1.2393160647254404,0.3169737753581034,-1.152753247624662,-1.0932164402501416,-0.4915607345334216,0.6895029077189785,0.3752177449788973,-0.23739057580348308,-0.23069063136115284,-0.23792043821941697,-0.004449071861439581,-0.013572262926253896
2023-09-30,-0.1400461965595739,-0.7708977047076693,-0.14094237130787018,-1.8207529916575111,0.28240275017209543,-1.5427891584796158,-0.3814003107321614,-0.03375520781907159,-0.04063556467547872,0.39520514291743436,-0.35180850204615294,-0.14009294134853614,-0.12676743623991377,-0.20728491836127516,0.0002520860130821746
2023-10-31,0.02650363429537802,-0.34101480840112347,0.4770596789360917,-1.622957823554822,-0.09889110281237971,-1.1990173108081015,-0.813184814900215,-0.054287795675053506,0.11091866281071634,0.4690567001380899,-0.456539140241127,0.5142718605260811,0.4741691308532304,-0.999236748066944,0.016349955474412835
2023-11-30,0.2203826164360589,0.057936064510239624,0.2766187011843219,-1.4879710131508972,-4.215883060765051,0.4511640450136062,0.4768263857100851,-0.18920947482565587,0.3858029131681799,0.6926569416689766,-0.1478232984294553,1.6727471899158608,0.27265297585771503,0.4105318541729099,0.1151124534937779
2023-12-31,1.6646497980214363,1.1418310653120143,1.1902460550949356,0.05005731176655498,-0.8652932675875836,1.3436407110033672,1.2331598067334333,-0.960739066581489,1.5977500794740735,2.1970652994632904,1.2146904550290993,1.400002814980481,1.0218068657289296,1.591034720189812,0.02875513969532693
2024-01-31,0.3173467619126268,1.3004767646444286,1.0870402522372684,-0.21951803976272893,-1.1975125222693406,3.7429160749388233,2.6324050522297666,-1.0014247517740054,1.8468015253523469,2.0044737971689894,1.2283802917908282,1.3954602819461548,0.9141011068432611,4.725824758968437,0.07725050021547465
2024-02-29,0.9779619515782025,1.7130220578794406,1.5440944394020952,-0.5386588169558705,-1.2522129336592684,0.9278613502669704,0.6785760140339419,-1.35349983609449,2.2638988029959415,2.239463120096068,1.6531462980008926,2.0005021275683874,1.2077607177584186,1.200306829012615,-0.004702140562508809
2024-03-31,-0.4220377285902871,0.5485377598418976,1.0445419042653978,-0.5479997223845016,-1.2931233370704374,-0.5998237899005502,-0.8340584873154653,-1.0470336216282965,4.616488430301583,1.6314171478143353,0.9543829475697749,1.3943116146396424,0.8576967503002364,-0.9673595877189002,-0.026141576834626045
2024-04-30,-0.8041802913619559,-0.0717482221127033,1.2361401503148344,-0.07941882400621063,-0.840363888206481,-0.08580033739715494,-1.6922131571613253,-0.9100733716019594,2.4796853971133195,1.0308383196448272,-0.005492107339527884,1.3838255523819982,1.029214763645586,-0.4236696148771668,0.040851514379742736
2024-05-31,0.3740885774668918,-0.5715556109775962,0.4151495480552043,-0.7213083104416824,-0.8246713070811867,1.1838818654157788,0.1860386569384991,-0.8665165935315863,2.047892322704963,1.1545852241646442,-0.01207140237932531,0.47054306799375717,0.34742322903707523,0.8467311271885198,0.07977926888746485
2024-06-30,0.9898575652528059,0.3799662966925233,0.7429706308518028,-0.04759436460640029,-1.392266640775584,1.3343766184867005,1.6663794437774244,-0.9598959362341097,1.8734114885331032,1.6170362573872104,0.7555220411354341,1.1931283656556146,0.6238550096457722,1.2347126399312638,0.0460920893935932
2024-07-31,0.35334090493030024,1.166187917881126,1.323908794685734,-1.191666372807431,-1.2585087618023247,0.7495307154531854,0.8693376733057503,-0.8453232249462618,1.4153818046362174,1.5557505674231489,0.8846882138914032,1.9502431330216277,1.134041428692957,0.8804963192777925,0.027688758722681995
2024-08-31,0.1035654994074101,0.9527662957450648,1.6958688639598662,-0.914312094674535,-1.5347533385167387,0.10791657392805587,-0.43129529399866284,-0.4787778679990803,1.1096438212223951,1.2444611003379489,0.861761879115205,2.7981285409744783,1.4805589645551493,-0.2000660234072107,-0.06110576644343907
2024-09-30,-1.4546377131062005,-0.6063622452649372,1.192906053462324,0.19236973577970393,-0.48699827760563774,0.864282441200588,-0.05324724754956824,-0.1647033958058139,1.0966893922323833,0.38288044758991313,-0.5893114356795272,1.0975399580987417,1.0399076025585732,0.9735104376143359,-0.08242881133020898
2024-10-31,-1.7410719233935357,-2.048881946888765,0.45020523768646314,0.2468833417452823,0.3833608970158477,1.2594013301484155,0.5295633788662225,0.00630052264338801,0.5381499180205632,-0.4814781248300076,-2.1491175641321347,0.05715251914044198,0.34729392489259,1.1452241397014895,-0.030463626387892618
2024-11-30,-0.8588391424391509,-2.5232204664401454,-0.01565761575338313,-0.8320514313928004,0.3882414605696111,-0.5039304693421544,-0.030103001627297683,0.313245732428297,0.2765613157710331,-0.989110223475698,-2.4077931869758653,-0.30118474694744196,-0.11379965691448045,-0.7316297160723154,-0.1399969758182855
2024-12-31,-2.7217420595755395,-3.019947277930454,-2.1523351720764077,0.24566679366304106,0.8235852102549425,2.1184621166124122,1.0246853055440615,0.5239949713242009,-0.46746096962005995,-2.623296757056834,-3.466493869304667,-1.8280538565822755,-2.211711751619071,-0.45047783203063235,0.03558674431337425
2025-01-31,0.4119060001167881,-1.5101932392850528,-2.2127334335985855,1.5063322042991887,0.6887680017221786,1.1721821056185013,0.22441626741597553,0.7771361078588063,-0.5404481629361344,-2.1258774049064795,-1.9272718919709715,-1.8457446472926409,-2.342890324762574,-0.2592028881526732,-0.10930735028571645
2025-02-28,-1.8236069387590403,-2.0212646371607326,-3.3150232065925205,1.5461008216101357,0.3008672568445779,-0.23779986302215006,0.2859801243486249,0.9616857415511129,-0.6141525462237539,-3.133659048183339,-2.177936369161447,-2.6941508758547337,-3.417935451057864,0.06742008359592816,0.14263646018428083
2025-03-31,2.017320425770289,0.36498995340226886,-1.8674490762007718,2.495702553116459,3.3345813331678746,-0.43108666810824775,-1.4673066036408802,4.413130086344319,-0.22518296295034743,-1.3931455388435596,-0.1531497490245706,-1.527792572897381,-1.9736317897725333,-0.03589707649822531,0.08373522335640426
2025-04-30,1.02831078923732,0.7463074667299892,-1.046395449216297,2.3073502744209535,2.9557484042318416,-0.1470895610288546,-0.7016793973654569,1.1247801048364778,0.1068142978896831,-0.6306958131700461,0.8710388464528073,-1.1066263616322267,-1.0926921187344631,-0.1621605310917671,-0.023356734150864686
2025-05-31,-0.5003885046936025,1.3510150981023463,-1.3569832525705192,0.684261736771516,2.4137437891611246,-1.6950894079651722,-1.0150799286505494,1.9696513448373432,-0.15647935891595546,-0.9409416084473343,0.5632131140183996,-1.2049560120058873,-1.3912400345086584,0.0167976039853641,-0.04399414732868922
2025-06-30,-0.7391996564136415,-0.08234224460448572,-1.866847642952161,0.2915666654883888,1.2447575051236843,-0.34181967442692224,-0.012588341081540222,3.0548463610429324,-0.5011919585290202,-1.3313406357784525,-0.06500754024717617,-1.458289161037925,-1.9539448986691736,0.046400502073942716,0.06616016889592664
2025-07-31,0.9103079610811484,-0.18507305646860986,-1.5914067666585305,0.05775323017336153,1.2696796472330385,-0.0031382320732616835,-0.03299487232363398,0.9057997772924464,-0.564066422338532,-0.6513293460021732,0.5148378897558255,-1.269625789260586,-1.6150558165179767,-0.3003516582025727,-0.013111796414753775
2025-08-31,-0.3071682426792652,-0.06801173386456104,-1.6227296574400676,0.06004932803281509,0.3241201697254201,-0.492282533469084,0.9164898186374345,1.2756364388454347,-0.6227118910302126,-0.8089389718685139,-0.02913725917123315,-1.4002973968713532,-1.6522138504160122,0.044471845693336884,-0.06285529881753174
2025-09-30,-1.0418307793610055,-0.23150152061830773,-1.4994978341894016,0.290517407837098,-0.24269932712024384,0.40114477611421323,0.4693096272831118,2.657030737540201,-0.8237387585752722,-1.4891722782140084,-0.7369207120941168,-1.445434212882851,-1.5585814015905963,-0.7380985168535118,-0.04227275642457423
2025-10-31,-0.6984831208147878,-1.0975662911900586,-1.2261762595214427,-1.0809588348504597,-0.8397173610397881,0.20943550617555431,0.08304263965015402,3.916296527027669,-1.252616257188082,-1.9177420366053397,-0.9567387738882123,-1.378858696187551,-1.2893616949175015,-0.5822745335167848,0.023850613818893505
2025-11-30,0.2655864993211896,-0.7724598518100981,-0.9103935539456556,-0.4360612171075789,-0.642396376121049,0.9466870229825339,0.808989591013074,2.810859890244656,-1.210156558949731,-1.5762105933843877,-0.5601877264282544,-1.008562602568996,-0.9296677745909222,-0.8400676909602811,0.06472399625443405
2025-12-31,0.8365698220225398,0.21856782223065116,0.07859411919319725,-0.19673804324361838,-0.466278130387518,-2.446694493710492,-2.1717742464385648,0.7092936291331116,-0.7990383885333107,-0.7825888504481022,0.08424761557653136,-0.036715833716940295,0.10010930393624178,-1.5596081458763165,-0.05733169403445615
2026-01-31,-0.8864646593512887,0.1345228485564661,-0.3428505006306596,0.09888766114247742,-0.6463049064101265,-0.8366812716165883,-0.8916400183917642,2.1272683347173036,-0.8501815554739528,-1.3365975326794384,-0.3503780490547294,-0.4144503194500722,-0.3160806920613478,-0.33005063837654197,0.05347875653038575
2026-02-28,0.7784294304191214,0.41228688028734906,0.5332651448388543,0.272794645398596,-0.31652391442680666,-1.0804506285716964,-1.644888052798149,0.5047520088053121,-0.9057856487257161,-0.6338707167915099,0.35312655676680854,0.32604908244806513,0.573131116638342,-1.2929458110857956,-0.07299029024832142
