AIAE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-09-30,-0.020305154640822234,-0.7352226355645858,-0.48087710325374994,0.18377782749258548,-1.338027109599428,-1.1526916724743508,-1.6717892399193837,-0.37151996799478454,-0.25797222006286996,-0.3079174099416403,-1.0410186193374342,-0.412229475680532,-0.34374202601900494,-0.49862023264212546,0.03541567036700146
2017-10-31,0.30808360582103955,-0.7448173072455316,-0.38903742508385336,0.15493021921760786,-0.9745529965005272,-1.591831933999628,-2.2479646024965443,-0.41910621971180156,-0.006773318836013017,-0.1881911889570393,-0.486277625241617,-0.33169318315563195,-0.2612979758525353,-0.691169236226226,0.06805776445081105
2017-11-30,0.7077457100062088,0.5836156002281646,-0.27007279346626734,-1.2324108010767867,-0.414686883008615,1.726981178564758,1.0740489366145047,-0.5606904169583294,0.47239988533601185,0.08920781534204864,0.2490385306620603,-0.2567147872387983,-0.16969863883050676,0.04937583166216349,0.05080625645939082
2017-12-31,0.40600895235668544,0.8282313528679075,-0.04992005770851435,-1.4679819748930287,-0.6218564690121682,0.7436554743077158,1.3778590611983064,-0.6107523037666792,0.793427821204085,0.24324675269922383,0.57973238446884,-0.04480043611218592,-0.021533364274520825,-0.03613832033397825,-0.009396738185530171
2018-01-31,-0.4445432520687387,0.4007741641522682,-0.2935078044579126,-0.6785540165175418,-0.6323767449253024,-0.513229428320895,1.571696577630508,-0.4558361174057069,0.5650206780940287,0.07047288879096313,0.2848432841101166,-0.2590468417385172,-0.22899838327684352,-0.5951496090861197,-0.06471867648405985
2018-02-28,-1.3016520418034307,-0.802211137170116,-0.901361248798332,-0.16966674713522617,-1.3292976899307847,-0.06884405759888904,-0.9129669278129008,-0.023776135741171888,-0.23553329957880167,-0.5361155082109837,-0.7706231394066465,-0.804154883774781,-0.7777483512753689,-0.32598196423042747,0.0012495662854651673
2018-03-31,-0.319169244070173,-1.2870663213104476,-1.2122075815199684,-0.8242064293154637,-1.2424484028298228,-1.0307538756277825,-1.767562234744711,-0.06040109195141432,-1.5413420821735364,-0.7630906350871001,-1.0166924042225889,-1.1086144406649754,-1.121367693552386,-0.036759479281363444,0.0016982934503821144
2018-04-30,-0.2430837567515301,-1.1064785646970137,-1.0998975450318567,-0.6752851037921085,-1.1986549159543176,2.7089966534659586,2.256905571889313,0.09240380024088056,-1.669671852367345,-0.917236593326674,-1.0250400564250879,-0.9389488611754045,-1.0768993785140273,-0.6458736058049109,0.06592923214902521
2018-05-31,0.761618366178145,0.09597407041485649,-0.8069112228621279,-0.648761078716759,-1.130789767134511,-0.30846826475052874,-0.051239243085767355,-0.48311377920542486,-1.0324073225726813,-0.121277952696927,-0.2157570778345478,-0.5972221192687288,-0.8338559217487882,-0.3330902720686204,-0.027710616554903457
2018-06-30,-0.7415006082763442,-0.12262259014912079,-0.740032229416561,-0.25128905334682866,-1.2346874344879386,-0.2454574710434523,1.0718962495852145,-0.06032247630646865,-1.683852710086566,-0.7317302175146827,-0.48948237833187774,-0.4840265119250571,-0.7826888251995995,-0.319861050766164,0.09524351535978182
2018-07-31,1.2398538157066055,0.7067248442388462,-0.5169694761122574,0.29519682554314763,-0.2699947303926086,-0.5513820113534089,-2.412970313218196,-2.4016723664098962,-0.19842006590877737,1.59148093803666,0.6544618133464647,-0.3914163328207725,-0.6169460249018799,-0.4865018821106437,0.06382804153397252
2018-08-31,0.6684953932390143,0.6475244913774107,0.24164051079968699,0.2945051756559617,-0.8305663878782212,-0.3700997229212574,-0.19655168743899615,-3.1311678102407,0.9582483190599839,2.304528051031282,1.0439961752694813,0.4935670160930443,-0.04271576406868877,-0.5771482346615388,0.010942049033303284
2018-09-30,-0.04350234251361402,1.1593848398885025,0.23906528310980718,-0.34159182879278,-0.8398809329645193,-0.4666003757936692,-0.3661214209983967,-2.124027500674555,1.0341082511456743,1.7439347838035375,0.8500449537634713,0.4867106259564435,-0.03605371675810986,-0.6717766575563998,-0.03735753795796281
2018-10-31,-0.9828972933047776,-0.08735623620980158,-0.1283893876289626,0.05579289537200888,-0.30509651282193795,-0.3592657701766848,0.42872579394536814,-0.9096812218087674,0.25025110486534574,0.6212608316698665,-0.08137978729448336,-0.058465433415086226,-0.2813753647014848,-0.4804973184842532,-0.007647828646712123
2018-11-30,-0.36507502772245193,-0.7752583746063826,-0.460557027754493,-1.1178497125924143,-0.3592613733974264,-0.34665648956710604,0.027554766116423737,-0.4417985191835118,0.1267475375462015,0.2429634952725221,-0.39671670679634546,-0.3588554765473059,-0.5339630917785438,-0.38384101562163025,-0.01344408759574038
2018-12-31,-0.44659042134745897,-0.991344377725027,-0.6903608437071956,-1.6454868935856137,-0.4551622745374674,-0.5200756713179684,-0.262409952683163,-0.008307077336777545,-0.09812959092436829,-0.13901624455597017,-0.8393604806145248,-0.5780675364776626,-0.706747880377587,-0.3049123480856668,-0.04260238976076219
2019-01-31,-1.021027786127662,-1.0002634757047477,-0.771311195467187,-1.4028066834794548,-1.5547754615244536,-0.2721275706528089,-0.19080166364265005,0.9393226962970724,-0.7852691528368437,-1.0865486007002392,-1.3800963296654478,-0.6258416489166737,-0.7557717787131875,-0.1871980899442543,0.06515275505559653
2019-02-28,1.0981622436116336,-0.19225509099585783,-0.10830652371321182,0.5157641937829452,-1.7119425484156965,-0.6949323529701221,-1.2460793916634305,-0.09668370351914939,0.7879475153229175,0.11808027596320789,-0.23042892915575378,0.10836877894097474,-0.1963240230307399,-0.641646941124408,0.04597135804309474
2019-03-31,0.7751322049465865,0.46046995071801916,0.2703556579658064,0.613956887562806,-1.0550325471352733,-0.23784164271381192,0.2819374205945955,1.6567612329427042,-1.5626432859684134,0.8114953437855091,0.5479396760920264,0.4694400789362542,0.242883737175816,-0.3522945787967742,0.01030251718156226
2019-04-30,0.10263572627151378,1.1512109770447594,0.4831862183350226,-0.9497800487329,-1.6259066798054154,-1.5899310477113469,-0.9899804777518685,1.3818383340584126,-1.1285304752977403,0.7551495190473306,0.6611155114793036,1.0200512021623453,0.42546073874200924,-2.0082392540101095,-0.014598799421152636
2019-05-31,-0.4573664562168825,0.2514490237127196,-0.012191634363538135,-0.7419688476712681,-1.3847020465303383,-0.3178187906057283,0.9365921209132917,1.6030863259937953,-1.314403097279097,0.25493032635635493,0.24600000344747297,0.28597260406319014,-0.015546490720360418,-0.3282575595535,0.002875530673873003
2019-06-30,-0.10765468960554772,-0.24862774922236816,0.3794639445681619,-1.6210776819195134,-1.4119310477517915,-0.9199084321625166,-0.5714804234821487,1.4976855453316582,-1.1289207762900293,0.1121690254061519,0.08832421144451603,0.8045921833215218,0.3784689786303632,-1.1368443245317592,-0.0506024602328695
2019-07-31,-1.3033016951382732,-1.0494858301256522,-0.8238960378359785,-0.8259134426341206,-1.033154618927071,-0.3802727399611294,0.6278347263738691,2.357280008944237,-1.998844425843432,-0.9339866150401307,-1.01411253842304,-0.7722207068430057,-0.7944231689870582,0.3736131531611733,-0.10529209380777044
2019-08-31,-2.3318416494290775,-2.088338993687131,-2.1782493465860973,0.6211355639465512,0.4536451594673343,0.2858656705556018,0.17091922261468528,4.118016565238988,-3.289322421942109,-2.9608389462471667,-2.4183250673170895,-1.9800195289833085,-2.4858269410116893,0.674989522557104,0.15058371865997916
2019-09-30,2.9708224686818743,-0.3290665032419026,-0.9086149102835257,5.063177393534751,4.9145270697833,1.1856795130142148,1.0003097168956148,0.9812306399534987,-0.5290324481770565,-0.03068971165988653,0.12585510074039022,-0.9042268359103162,-0.8964301620928266,0.554335115338139,-0.02888780183043805
2019-10-31,-0.7259122783185824,-0.10519629157754258,-0.8245190166789438,3.3905852662249227,3.3719479289747722,-0.5087626200551504,-0.07147514109049889,1.4807580477999713,-0.9157855711592914,-0.6928112395558121,-0.31020696021467126,-0.8523811665500108,-0.8023928266208301,0.44001630605357317,-0.05271390564113941
2019-11-30,-1.0915482420965559,0.47314311448370144,-1.1527769745478718,2.0974463324942585,2.8360576399218402,0.21471865413473368,-0.12964397362425778,2.205968431212361,-1.441581844635047,-1.8425252236781868,-1.0013174082798848,-1.0155474526451111,-1.1679914332571433,0.49765102008032464,0.0031878584871758006
2019-12-31,-0.02418295883748691,-1.2470064619695858,-0.9531701290925211,-0.6551090867601773,2.4186329238306854,-0.9290890369046712,-1.091362396891119,1.8204566114489058,-1.1466318013011825,-1.65411742131608,-0.6237939357015356,-0.8996854348903429,-0.9444903776199478,0.7247445828382746,0.07400403915576764
2020-01-31,1.271378894927369,0.09413838690158147,0.05220258643971605,0.400618102349517,2.3661395793347073,2.38771963659468,0.9671895814262043,0.6629582488576806,-0.0016712231640237203,-0.21757597564961556,0.6811329941023629,-0.36699416546717906,0.12300626116323501,2.150167876459469,0.006984894521950969
2020-02-29,0.015993367066569484,0.8901707154736791,-0.4171859333161849,-0.3484574414925248,1.087991453996807,2.109000363682039,0.82223809486822,0.5895813214346822,0.17724466798507457,-0.16119548769444447,0.3645947615173902,-0.5508515984019409,-0.3734840276877068,1.0785282505311136,-0.24982199789670903
2020-03-31,-4.62587096786865,-2.3141825262352507,-2.5282249487233237,3.654584770839601,2.9650964908549846,3.0198334501966673,2.2727211696788254,4.226098316763025,-2.8658928227584854,-5.070853715532006,-3.320566711495986,-1.5055683538404572,-3.4794259524562676,-4.6584962587584675,0.14344530252071286
2020-04-30,1.8814123092297665,-1.2940939281581223,-1.496338543167764,3.509104805278183,3.53140211300081,1.098506428605871,0.44203573304612914,1.6893340351617137,-1.075544429005966,-1.5803690323972925,-0.48962314427365955,-1.0791662873180679,-1.5759020265909278,-0.3044060494661915,0.034049744116790674
2020-05-31,0.35835556752285413,-0.94763114270651,-1.1269671214599233,2.7979668959510797,2.7253140359880517,1.477602780890207,0.6290802576148883,1.1938243619283442,-0.6494613753509176,-1.0319029658178733,-0.0007301960110833857,-0.9638071974863619,-1.0955051923326216,-0.052612662503791076,-0.034796221710472426
2020-06-30,-0.46456998010649453,1.518566544897645,-1.3011627220041744,0.35020454432212206,2.3078105710839845,0.49657713498245065,-0.6952860691945527,1.1867910791675862,-0.8030885476030928,-1.552470030141388,-0.45504779418267294,-1.0146154783892893,-1.3403203063684241,0.25623375721800873,0.0289493093331498
2020-07-31,0.3187168899254286,0.18832878061482927,-0.7191478131968964,-0.5805908120881794,1.8746150003131945,-0.21898191431653113,-0.5553399808159195,0.8488093116462393,-0.4612684670646689,-0.9997258190793412,0.20524155825801024,-0.7700817266223945,-0.6333668811805292,0.619375049165569,0.0854156299587824
2020-08-31,1.0707744376318684,0.8132990019275353,0.6662551306203068,-0.17983776796034295,1.8449169904961258,0.7909039776129589,-0.17207448215910862,0.2836898462036397,0.36385168358778397,0.3119534865341153,1.7070630083901033,-0.21371060774382172,0.8899778989408295,1.4295098653528537,0.025698636300876054
2020-09-30,0.3066112920663613,1.5508085544994197,-0.2029451614493588,-0.6380411012265664,-0.4350068225106098,0.4822922645763286,0.1828128008263658,0.032474044350836256,0.7844550906595849,0.7212349405319151,1.4003845587050092,-0.3901254492104577,-0.07899146861809633,0.5800534676024315,-0.08424399592186545
2020-10-31,-1.064301847174134,0.28245933900781095,-0.5514091648153661,0.2781689117570478,-0.4856718609785732,-1.111811423810541,-0.6564218328250977,0.4284585306325263,0.020413416255261635,-0.5231895522195366,-0.19163174238006778,-0.6965493352981731,-0.4516793377860467,0.5474907043700299,0.08845464210621504
2020-11-30,1.0799858563197104,0.32375659346328034,0.6967550184511847,0.27639830733550447,-0.26751275654898377,-0.003668532942697425,-0.3463203821661714,-0.2784621546470735,1.2752383165933037,0.834473487196665,1.0462950734652119,0.3024699778419209,0.7907493939472882,0.42280697740793194,0.06162703608746368
2020-12-31,0.6886650284624913,0.7152068964830949,1.2556605979632447,0.33106667610747836,-0.3928956053770218,1.3747091764826767,0.5743422668091589,-0.8184900121422006,2.2662102316333614,1.4939839568379882,1.468136566323573,0.8194944290468736,1.2310919358939585,2.173166084603713,-0.010283913975891708
2021-01-31,-0.2012264241402297,1.5275819140380367,0.4266874898893124,-0.4709733106224748,-0.3385319012602868,1.245351235433292,1.9531406617274416,-0.8404796121649571,1.9469602858877997,1.0863297587020118,0.6978070655818759,0.12677324662193748,0.4705954077899309,1.0957769843763416,-0.07153098803821087
2021-02-28,-0.9448705115020021,-0.4443571357815598,-0.23748710645801874,-0.21951999443349143,-0.27767643407396053,-0.9368592812426347,-0.36045212476733934,-0.3733214037575321,0.9525166516084328,0.07886163580652159,-0.5616029092364381,-0.4043631568671295,-0.14010687096019667,0.1479426922230315,0.12073167149593718
2021-03-31,1.3928724246594444,0.24556417584773213,3.458616570199756,0.3512607600383727,0.14007152436217973,2.1916331886371876,0.9231879930055313,-1.796709394509399,0.8265421792126623,1.3856841378455813,1.156547397039659,1.9805664756288774,2.948687081143369,7.055031435527427,-0.09710210928929623
2021-04-30,-1.1679288046072196,-0.7353417860236237,0.7330182553058999,0.7039623782359301,0.18802890734976885,-1.1001723917226498,-2.194859669633263,-0.9718584542956332,-0.43330965110812214,0.2252851053665669,-0.6815143697113456,0.3359767352410289,0.7760740991675791,-0.5540470080362955,0.03372885300802946
2021-05-31,0.3612505186068285,0.567384688873187,0.7831474432245776,0.4665908869376619,-0.07554230873792045,-0.7257229160171975,-0.20702124341334083,-1.2567840311787928,0.09286191549473162,0.5859791666018253,-0.19775855985084015,0.5550207412960994,0.7797894752905579,-0.3490983578863684,0.10509317657554317
2021-06-30,1.1266419648557817,0.37441595887223705,1.9983406627653277,0.2782872057441691,0.11163429535115074,-0.7107755367429275,-2.260098406042244,-1.9250420267633301,1.5813694751090834,1.49041371191982,1.3221028327606494,1.5797030419370963,1.6912109538228102,-0.596644229516118,-0.06737880071103919
2021-07-31,-0.8046226660289783,0.6998178013368588,1.0415733760170056,-0.09893504584745214,0.2521945959966576,-0.8505412375262608,0.47197688206225796,-1.2841675851662222,0.5353664374483788,0.6397071283457955,0.08699586328499656,0.8536820846396216,0.99346820263798,-0.5030626398276046,0.010342690774455283
2021-08-31,0.039398895578995854,0.3642614613763551,0.40808244302218766,-0.15990386982661334,-0.09666790001347982,-0.37321507146845534,0.37629515903849625,-1.1982269658470588,0.5803955617926013,0.6201388697858983,-0.05014484447142628,0.35597957523074286,0.4088657349160277,-0.10902970083371201,-0.03329617574859642
2021-09-30,-0.49580933799320354,-1.5055527146772218,-0.07561723856734207,-1.1862725564600196,-0.7550725008442464,-0.492603631022739,0.22258528834797978,-0.8920469141854586,0.08539772988200402,0.18732898425666822,-0.5752201731753243,-0.07118719167792721,-0.021159927177032346,-0.12824109380309096,-0.019443156292491028
2021-10-31,-0.2715086569129144,-0.8014392484827149,0.3817654652851187,-1.434996528421836,-1.2483811820054616,1.005286691308459,1.7320042192944685,-0.7295763292153181,-0.14771515163403198,-0.03240463398948377,-0.9393798404604485,0.7264935814703426,0.42108176906239586,0.5335213904292831,-0.010484199510949827
2021-11-30,-0.17180696506207233,-1.0167716622136589,-0.36086827310230996,-1.5268661278382498,-1.2289697050839914,-0.8507032117719853,-0.47323723356281466,-0.606493952606068,-0.2762231762031769,-0.17926171892410575,-1.0212294209602764,-0.38631549989341424,-0.2826055050376142,-0.16195753249140613,-0.013368544763618557
2021-12-31,-0.22820553056477633,-0.695843056872383,-0.8775259761102343,-1.5206626413796283,-2.356976710382489,-1.101512822745005,-1.014834438303073,-0.4578180722581324,-0.4555551853871207,-0.3772209402372253,-0.8551904734369613,-1.8439343414801979,-0.7809705575850053,0.009083651982128071,0.008799854736339827
2022-01-31,0.041459782946869465,-0.3771061424528757,-0.7387415751564409,-1.3228980149447858,-2.3548851219519555,-0.9837196374200725,-2.2427421515827004,-0.4854581723988145,-0.28571113889131666,-0.32677480890353494,-0.5386070751790016,-1.710254399624798,-0.64588161643089,-0.05859836843218995,-0.15103220165319906
2022-02-28,-1.8377201364776803,-2.087938495221238,-1.182269646431342,0.12750711536149828,-0.7883378993967352,-0.2715450956270356,0.3285557649767008,0.5641677798722167,-1.939779862299563,-1.7518606242128698,-2.257397368529861,-1.4737443876896283,-1.1895337870152927,-0.1335943166638096,-0.0009239583028195326
2022-03-31,0.03467396310307212,-1.6958043149984083,-1.7681133981151895,0.14880935240954984,-0.7031007782527048,0.10053415005231538,1.0104122627126875,1.5057878055852127,-2.533819338297929,-1.8348458724909165,-1.56845764971809,-2.225083029361257,-1.997137035982579,-0.3867496934635187,0.17725543944679367
2022-04-30,2.363955050193471,0.24117885794692742,-0.16612692519547048,1.7079659873783513,0.7094563825695688,1.5476240644397623,1.9217065254700076,0.08063788078056586,-0.7755051836879916,-0.01893502458000522,1.0706597487091996,-0.147198067473924,-0.08822395695897171,0.06228678118202778,0.16184124560168325
2022-05-31,2.044915603612092,4.016599725752708,0.7370901471428492,0.4665338644626935,1.3569646585960071,1.2276819229473577,0.8422472505949572,-1.3661175491247621,0.9634189729960801,1.6723655231618115,3.3376698348128127,0.37595731250839326,0.6729256645890648,0.7584515450444884,-0.023970669324818884
2022-06-30,-0.45441644579913126,2.7769040251510884,-0.29412132763443494,1.0123392443615415,1.4331389371803815,-0.3386311946882654,-0.0476172281655321,-0.9680161936908933,0.5727826664597562,1.0728604400682804,1.7780069475934177,-0.25130710229626774,-0.2566839481522066,-0.2855733530977896,0.07566778952847181
2022-07-31,0.7642198489873386,1.529429475762264,0.7724871001943863,0.49436716662829333,1.51635179146707,0.578311362585035,-0.25614942549414715,-1.5789180731884143,1.374202356097558,1.5374981569648742,2.0739861148024614,0.3754945601215738,0.6327543923721181,0.3058677057117358,0.08352584934887734
2022-08-31,0.8273758343180923,0.7589598957070063,1.3488722200757182,-0.3986222958936401,0.11561877339088583,0.17858455302855278,-0.46891772676996085,-1.9708046699157096,2.1349004933494347,1.6867748240799878,1.9018855444490201,1.3294001489592495,0.9902149915937803,0.1705238127228416,-0.03844710592390977
2022-09-30,-0.6553678568825502,0.6157528898667738,1.2286968474449067,-0.18601065545759768,0.5222189284754168,-0.6048499865362019,-0.09769491556981855,-1.226568487184828,1.3910165701494632,0.9039455526195788,0.45822046311273357,1.0393359193128369,0.993452593846472,-0.6684778436347247,0.06650558925495041
2022-10-31,0.6489642797378246,0.5509353996634399,1.894920420450601,-0.28617672771114583,-0.10923595168767307,-0.46066163377539915,-0.7371347362926532,-1.4549379467187369,1.7934035395657522,1.0805372245798306,0.6380177915298892,2.034273584431613,1.4294934869488458,-0.6407005571514655,0.006819242866064764
2022-11-30,-0.15076311333465764,-0.09890635389933727,1.8440657842628168,-0.6145315922712143,-0.9188479396596991,-0.5241121670036328,-0.5574269194533814,-1.176303214924567,1.5294521932349425,0.7709222376954311,0.3337840133188807,2.9381293183962667,1.4152091101791613,-0.660627360586871,-0.05134982410611583
2022-12-31,-0.8418751254091336,-0.2046110066325607,1.3404135648071422,-0.41029470395441286,-0.6553886844969488,-1.0071927646924306,-0.30353173103375686,-0.575308734029734,0.967035510767282,0.2515564456894225,-0.5044817272541179,1.7659926854760082,1.143447876014333,-1.2342698951137236,0.0687342235125492
2023-01-31,0.7225309418753334,-0.1718576092351074,1.7363072259493038,-0.34503721168988766,-0.6889479006896437,0.7942263172930069,0.6259244128332038,-0.8475556773720684,1.449000929717015,0.5270509727979692,0.05931605654331476,2.194387819563403,1.3686679754249211,1.2987317051301224,-0.03586831582786245
2023-02-28,-0.6199928091502784,-0.4832316100215229,2.5178261831347513,-0.2187782100967612,-0.8459413019118492,-0.8076983488306972,0.012325152270078283,-0.43421711725722656,1.0176459284813704,0.18053999304802718,-0.37021287685928356,3.244037698309124,2.1779610510487624,-1.5571710620536132,0.09097423863283215
2023-03-31,0.9479975830035936,0.6782131182060818,2.911314986615095,-0.15431680447196128,-0.5996297417521952,-0.31703163099869824,0.5205016843944608,3.12495988139013,0.3107509462911677,0.5043473588931783,0.3791822994144116,3.01124028082939,4.521169891077144,-0.5541295356273251,-0.06560691571801228
2023-04-30,-1.02721374416087,-0.4434442353408796,0.8577682528977243,0.28440336417402395,-0.3619198082341023,-1.5450779927880323,-1.0580005719708951,2.7520696115568777,-0.15674352413567955,0.03837060134999893,-0.39504020368337606,0.8152024556258329,1.466070421802605,-2.628512358061709,0.11977746946060937
2023-05-31,1.36485468612574,0.8093452536604716,0.5577770233440371,0.7871687693038889,0.24950312581369166,2.1970134186770713,0.8230819790085889,1.465924103965398,0.5862690765146413,0.4976969661252273,0.7373600490500415,0.3015864371183737,0.8336243521157936,3.2041312151902055,0.043341739603445915
2023-06-30,0.30355458672463687,0.3859468547846899,0.9169723717594552,0.6255091172657196,-0.04222806889199146,1.0820486790636024,0.35044282845346514,1.0508611504632375,0.800084444253018,0.496646624140783,0.7559634609683955,0.6972904706104497,1.127962812254478,1.9256791157260091,0.07750017179523562
2023-07-31,0.7873343769128556,1.5140296466384187,0.8972920799154609,-0.8830539420854971,0.01391788821769142,0.14489870648707193,0.695209947955443,0.5537000955516956,1.2042851615400003,0.6533791524693603,1.2090346040891238,0.6598135507727344,0.9397786626535539,0.4161427901843932,0.06622955226123434
2023-08-31,0.5719515161076422,0.9822590213472137,0.7420040007990922,-1.392539977560839,-0.29856584125116215,1.3504292723115452,-0.22199536920960497,0.19228786534501802,1.3593907178294429,0.6662217438073129,1.2381919625283586,0.7313448179911352,0.6809838467718502,2.127324200970221,-0.050636176434730715
2023-09-30,-0.9919685831234679,0.21340461305416264,0.6177733153847669,0.1535953912055775,0.09298662461008685,-0.39300302218623273,-0.5973254228371792,0.3985125226858221,0.8022467713153172,0.26254899638671764,0.1749789050266393,0.4290337735467187,0.6452938653080988,-0.34529082383289017,0.0008110127432046022
2023-10-31,-0.3063295422795891,-0.43384689407964716,0.1989347883678605,-0.21370298909980648,-0.4215750560988864,-1.5416261368710666,-0.8595434545838606,0.3614306098426247,0.6504533368317135,0.11017335456589501,-0.2966565346133654,0.3297903674521906,0.24825565243942374,-1.4654357198195873,0.0214157216558494
2023-11-30,-0.05007723986101667,-0.8112627665260118,0.24828834355291277,-0.858655591452105,-0.912406181569099,0.22523094768822655,-0.37931054610808795,0.23716030156459805,0.6244796540361343,0.04549476491182194,-0.380044488952117,0.7354150363392638,0.2669005802344489,0.28975329121137133,0.026879240576578683
2023-12-31,0.003881937766648626,-0.21580968765241496,0.6565324460124341,-1.5992051893868655,-0.909019847383273,-1.7479781988883163,-0.824611485283685,0.10554483974683487,0.6240608279366091,0.0030506476360005505,-0.38103359685627824,1.2499362572079513,0.593619400795155,-2.2227789828953926,0.1072871041825798
2024-01-31,1.0425701282694728,0.6120221599998703,0.841241066745035,-0.6310071584373433,-0.6805949827973364,0.2568119706307869,0.8860244351859253,-0.33897182855745,1.0359344143835119,0.24722540404259177,0.5299383870953301,1.0810836963992057,0.5565385916314214,0.5863976615040292,-0.11928452143451612
2024-02-29,-1.9605244920199847,-0.5902712240834899,0.22845226382225492,1.37161923603729,0.1372886783099641,1.2795806477409328,0.37604922159269966,0.2299865126580434,0.17387994575884816,-0.3598892845945532,-0.9641307281982995,-0.050546900565187985,0.2376314715554557,1.553587427584772,0.07138565410005829
2024-03-31,0.5074647882369772,-0.3108065321740485,0.016772138627894645,1.499223844369743,0.13812117657379885,-1.5186632522445715,-0.08224030427592824,0.34023514445423164,-0.5550984767893543,-0.16550629412729934,-0.4332132416826711,-0.23549384496893908,0.05081960648523565,-1.336510339276641,-0.030615231338899887
2024-04-30,-0.9060997984015289,-1.7990416308562354,0.17517737732729083,0.6360479366321523,0.21181309656846203,-0.5292307482204102,-0.45803168517476067,0.6357221644823609,-1.4371235800720883,-1.033464604753338,-1.247842408883743,-0.2320243318618953,0.2448172969366073,-0.4534401966379264,-0.03235714141587985
2024-05-31,-0.8736565477719372,-0.8467540227985891,-1.272708763854219,-0.3869774310982848,0.34796052156441615,1.4538734933543809,0.08240564286368146,0.7893172233000302,-2.37896518361089,-1.8915384121887469,-1.6824451794303925,-1.1466264760622098,-0.9462189046159627,0.7835382185343833,0.12805748479464835
2024-06-30,1.690317608651631,-0.20709921282624094,-0.5474069334436064,0.8131651925756825,1.220185387677903,0.6776622453103636,2.023963671059719,-0.011986713640728883,-0.3719270376117242,-0.16003187775745814,0.054124710943409114,-0.936566753765968,-0.540597020992571,0.5849497280686666,0.10072257379719857
2024-07-31,1.1130287075222054,1.5092940776450132,-0.47292930237513064,0.6444058834009981,1.3851837363116783,0.3802409097995032,0.6591202659474557,-0.5454913450806379,1.0639042288553717,0.8022600222911302,1.4832044241524973,-0.9118122373870512,-0.6646874417463035,0.3896526915274055,-0.07317710924153407
2024-08-31,-1.480707261875158,1.0291996539519295,-2.01763703508937,1.5199613266096677,0.906336107980053,0.3706352811244284,-0.6426482315785027,-0.234423452527715,-0.3905592889090164,-0.5605340381498602,-0.23408287804099745,-1.5666392610803406,-1.6048386370813692,0.1366972653099083,0.009534749845060132
2024-09-30,-0.16146129469620193,-0.4635530943480248,-1.278530002147187,0.6018286903423289,0.7085380554550612,-1.2480753950694692,-1.6048847026798672,-0.3834897540175068,-0.3028695303715435,-0.8520146983852759,-0.29495963556067084,-1.143716743307815,-1.1298548329864617,-0.7617284336509021,-0.12685953535431294
2024-10-31,-2.179915541663402,-3.2583838866699653,-2.393215232418803,-0.0691770204699182,2.109562832663809,0.08391268873028404,-0.2017227321766592,0.3287100148340267,-2.3298546202995323,-3.3962165760596057,-2.5268788681776573,-1.8766378687600171,-1.88134126791395,-0.01063442870026241,-0.0876363156320684
2024-11-30,-1.3759226691866389,-2.749358168682736,-2.8458338800034477,-0.020270731448313754,2.27388129042898,-1.2011681857602323,-1.32607525174985,0.889308568911063,-3.103088528953244,-4.575513677324436,-3.2986641831431838,-2.068051121314506,-2.3922095165122186,0.009005521093002304,-0.02799412001541185
2024-12-31,-0.5020023654540466,-2.6486186885965544,-2.669616635192338,-0.7682160222631309,0.5255922308780512,-0.9247281667802338,0.35889342800098417,0.9949961982393227,-2.754252245001917,-3.880487514062712,-2.5746757928778004,-2.0437180243419673,-2.389745732495473,0.09872597062977514,0.07852124256575077
2025-01-31,0.871225012706576,-0.5963185826987049,-2.3846780351044736,0.45624462891248607,0.03025259710681768,-1.0947575956065307,-1.1487221322609726,0.09690829263179591,-1.5475702906014388,-2.097741260010118,-0.9368830105486942,-1.9317677401076552,-2.1703826015508776,0.1708950610871694,-0.1584549724932922
2025-02-28,-2.217441038993615,-1.1350452459933411,-2.216574304631776,1.6291841902841246,0.9253554107380094,-1.1600838685742731,-0.32022500725379244,1.7168298610987838,-2.566298301174876,-3.9815973455234515,-2.0230631888011974,-1.7580012447111202,-2.168434152143185,0.3800251791721654,0.064846869932232
2025-03-31,0.6875525024369876,-0.35850137231581664,-2.0008731749935627,1.9525440338131432,1.4970989817384635,-1.6694671066565319,-1.8434500732286585,0.14186354148792246,-2.015787058517758,-2.4112716700536354,-0.7095275391857454,-1.6143471703156638,-1.8396949099925863,0.5860138078292748,-0.04822493920902342
2025-04-30,-0.6527330071931408,-1.3113157930451755,-1.9858033224048635,1.070027844724992,0.826058846879391,-0.47076967429702443,0.171197622144175,1.2323724349792748,-2.0205600038645333,-2.765109397966603,-0.8408217178660656,-1.6952481438429292,-1.9827791043860024,0.07066069455191575,0.09092004782446228
2025-05-31,1.0210078935494344,0.666113090257371,-1.2535958269342875,-0.13075261495456908,1.161415575640338,-0.09655401152260619,0.8012280011519566,-0.045823799043930226,-1.280649943100309,-1.5203782115167677,0.15732310577904018,-1.1525390179475246,-1.2001916530206251,-0.29023020491249824,-0.05527502382062975
