BJFIN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-11-30,2.5648405519969635,1.2033355400221173,-0.4974200805538707,1.3325569144734655,0.5432886687001589,0.8608288272064863,1.2936829850257034,-0.41059122317416696,-0.059033042546530724,0.29709932387473986,2.1762648610088755,-0.7549098709490488,-0.2314817852385478,0.2723137547857657,0.01671121016891069
2020-12-31,0.004604451269419954,1.352495696211796,-0.5110533984145136,1.0717059607088968,0.3437942132269891,-0.8176852076314878,0.007564162504908072,-0.42771731112530625,-0.011216509719831423,0.28695614743249404,1.4687904375254626,-0.7548164220421184,-0.2398532304320708,0.48363396669593894,-0.0208298321359075
2021-01-31,-0.17296336203660667,1.3482823086895017,-0.5459685060526314,0.919719559646829,0.35169570914704085,-0.8548821866678917,-0.187772162006631,-0.38425017056706673,-0.03019015457511916,0.1761888678498164,0.8371907187730829,-0.7542123314275017,-0.2699563009781325,0.5197883603359561,0.10087253980944395
2021-02-28,0.4368499313755205,0.16431725291727753,-0.08221039063208681,-0.7472049463816717,0.2919427219583792,-1.0160430512408125,-1.4880336450079565,-0.5460748962488051,0.19360388238580276,0.4181796710659857,0.9406012487509927,-0.47455348788683516,0.07902355708343138,0.3292574636256511,0.002070694215133601
2021-03-31,-0.07416129291290331,0.11584446812135216,3.0451074455659404,-0.7218585767858,0.18367508268207275,-1.4504107780505318,-0.9955024183830112,0.015943141100309817,-0.07523530666674108,0.3615775164470584,0.4446095391170734,1.3062488811517898,3.056410259505403,-3.1418731453191397,0.13279549318061376
2021-04-30,0.6077110387612101,0.5945714470275786,2.673524394654619,-0.6876376224364672,0.018591605334688815,-0.9495734427159046,-0.4651305552324794,-0.2614354239620076,0.21368745986499574,0.6726635041395982,0.6260697207853346,1.4691569902803556,2.338180505430333,-1.3647886800405016,0.06695427280206796
2021-05-31,0.2573631613493988,0.4847351918611622,3.4490017510424273,-0.7406610922820087,-1.3379003804047733,-1.233761136473531,-1.0826282953681925,-0.3889118443756757,0.3882362822891271,0.7668245892766856,0.7048581761134395,7.945318799716661,2.8438290190719844,-3.3875584740485016,0.02532394875467499
2021-06-30,0.05095348320331285,0.5629942132297543,1.5997195571163332,-0.8653128180052423,-1.3526586485494427,-1.1013324764944945,-0.3194641831024233,-0.45479812118363183,0.49745850582074913,0.7630100367398439,0.5444040063820305,2.465261720766478,1.3964985654504352,-1.3992531731786495,0.16084688802378982
2021-07-31,0.7396907580829821,0.644639852165198,1.8686414923648433,-0.7596667356839117,-1.3336869804310936,-0.9768657417187567,-0.7295725236099756,-0.7229115564227241,0.949008745069523,1.0314246699874166,1.0138427480260737,2.5967380879533484,1.3532126827901076,-1.2363343266831361,0.18712407623621707
2021-08-31,0.8103947577737478,0.9723774455355058,2.45461949984184,-0.5824392295429599,-1.1313856360848464,-0.7650643718192404,0.18689115303948653,-0.8569931315352617,1.3129145059692284,1.1668917576599158,1.4733726682966453,2.513043756504745,1.4544757891341937,-1.2627384950096925,0.036528408844641785
2021-09-30,-0.0005047074820182884,0.9315777431705077,2.4956798127593074,-0.6204578822772695,-1.1884530692625268,-0.8242301303098756,-0.07872469572143444,-0.7835159336405825,1.1844695966216152,0.9757393769498426,0.9325541485510739,2.9001331762715634,1.5166044186582035,-1.9798779727731892,0.0019321506797267962
2021-10-31,-0.1472523841740195,0.3895598702028213,2.342993160859823,-0.43591354064231136,-1.0488994303023,-0.70588820432388,-0.20548572267034426,-0.7403429364901851,1.0631858148536417,0.8152838026643786,0.4461657643913026,2.2630770893629237,1.5331100834853306,-1.7259215846188285,-0.03330731804546388
2021-11-30,-0.3387077523419705,-0.28496637257294766,0.5663251720924303,-0.9428894952765474,-0.8723544701950898,-1.067197121824556,-0.700382697975192,-0.6586026541073313,0.8794484761478693,0.6341894411726364,-0.06620349119326352,0.33703147186852533,0.4126864646790168,-0.929305790732789,-0.04942212962909337
2021-12-31,-0.39075036398636975,-0.5144679960026541,0.3916158170898447,-0.9694188412652746,-0.7338665358067523,-0.752805572280447,-0.20574739172199233,-0.6118102457023671,0.7588166681735219,0.48981860117004766,-0.5038532072127722,0.09240273952140671,0.3301752006344317,-0.16967645575949508,-0.04466123969342842
2022-01-31,-0.34802795840428147,-0.6289219189368747,0.3200687636792585,-1.0802108594313184,-0.8274566807892899,-0.43958841161204515,0.03303309073110481,-0.5788023107305611,0.6794889482970151,0.3789593354939186,-0.7331377016292724,0.12070908185180076,0.31280194663532973,0.4391005416994443,0.020377839849574017
2022-02-28,-0.004011159061323326,-0.43048392488363996,0.1435876823570528,-0.8113641863806406,-1.3883045205731928,-0.36433571321923197,0.33694006699328766,-0.6154638764735838,0.743316441921313,0.37471078965030974,-0.5548979632184019,0.96253437634357,0.1626218636850297,0.6721398744356963,0.06338993763326525
2022-03-31,0.20307713475365763,-0.08623454988795926,0.2543715572558383,-0.6931439036912538,-1.2505731971403204,-0.2903475886096905,0.1566119786533395,-0.6436684958802805,0.5833824342721173,0.42383822871686844,-0.2198004445090131,0.8144410258436552,0.22337629133122483,0.7269689960760524,-0.13465324152215974
2022-04-30,-1.5123698151513016,-0.5136553176911117,-0.2944666387134198,-0.2174374589231,-0.9138306296468982,-1.4013846366174494,-0.44079060021597777,-0.34114008453420624,0.14250307570594906,0.0530023796034453,-0.9002788940508871,-0.3421574971962126,-0.16891463755316335,0.11280737683791378,-0.14225310541105557
2022-05-31,-1.4330142418980918,-1.3300308258069893,-0.6523245832035066,-0.005697236906773652,-0.6936358758716292,0.6122972948363746,0.23549869392894193,0.1422384363106545,-0.35900593911453305,-0.39014890487320897,-1.5764132355152964,-0.7370149512496896,-0.4859244038156778,1.1707753070219717,-0.16818353003994738
2022-06-30,-1.6375247844501717,-3.0387849191007716,-0.9488615474966353,-1.0496857689363002,-0.48066071978962066,1.0898053621311103,0.47284460333772205,1.1699937198838677,-0.973898846797361,-1.1179219986794506,-2.4371521998047108,-0.955501386994958,-0.8755939684902204,0.8973160389807183,0.31954253705544944
2022-07-31,2.3148161066313158,-0.46966040100921913,-0.7723963382408412,2.1630794683766723,0.676137175522384,3.4394533213920817,1.855111519530522,-0.07016672451404829,-0.1492783298845159,-0.2994636721286803,-0.3892640585925584,-0.8329309388364133,-0.6924637391100251,1.1630714286676274,0.11976882889246587
2022-08-31,0.5912235063347681,0.7186920294424584,-0.8796770465012053,1.6845215204281603,0.9613750812448291,1.8722260783791007,0.7315673110997492,-0.3944022426693587,0.21119874448713366,-0.044214668353685434,0.3628523397196519,-0.8714885290233586,-0.7988172983630228,0.8911304340096236,-0.010591077998620522
2022-09-30,-0.3732942301692616,1.4419767572540325,-0.9518942678353786,0.6902274440261584,1.2441617132443563,2.1415907268842806,0.8406195763544456,-0.224938888497559,0.018686416901918315,-0.22169059574108393,0.30636447620546486,-0.8957874059151396,-0.8701758856468331,0.7631739043495207,0.005436975824845171
2022-10-31,-0.27510208072266024,-0.03518081263158389,-0.9778470799618926,-0.40458918441779806,0.9985278860716029,-1.6079842471321666,-2.362179069481069,-0.2574395803388055,-0.11049794486958146,-0.322445558968426,0.16010500224630242,-0.909241912078353,-0.9279080017286294,1.096643863749458,-0.036817676833278745
2022-11-30,-0.5983534217785613,-0.7648725926357598,-1.0149436651369799,-0.9816590664170287,0.7249661048913565,-0.6922332694159952,-1.0420246789615213,0.38788134162077653,-0.5833713931918166,-0.9782191305651058,-0.3834135050916908,-0.9274395267297375,-1.0092439148063097,1.0179505830098272,-0.04956359568357316
2022-12-31,-0.6897611124761203,-0.8731135449759752,-1.0130429830634127,-0.8399889129176267,0.3713207354686327,-0.9577954556162077,-1.9358538025221592,1.0601651714378622,-1.0644220944710798,-1.4612176248019897,-0.9749390065753235,-0.9318332027060908,-1.0126097222125927,1.0323724620864587,-0.14237056848824473
2023-01-31,-1.499298706511263,-1.4774637634211507,-1.1318964197714259,-0.4080324798793067,-0.5547993773378104,0.21039536080064364,1.851964419379827,2.873097423949855,-2.1523458251398693,-2.792215169667915,-1.67100234270291,-1.0516346243915116,-1.1572122118946266,0.9551444846574291,-0.005639920079901472
2023-02-28,-0.2050673558344126,-1.2282930152574478,-1.152876362594939,-0.15232743251381942,-1.0528525186030488,-0.6571751682221322,-0.10522782354057306,2.463773717927487,-2.03015023633042,-2.5922548296568118,-1.321600806114822,-1.169056094429003,-1.1831146062680884,1.197259779134961,-0.05259919221995682
2023-03-31,-0.5809910834618992,-1.150637557766739,-1.2466056557176064,-0.1623052633863865,-1.0102695716677548,-0.32164620312978837,0.646954152753574,6.7260222793777364,-2.880194311799558,-2.885658156784095,-1.2497913280282689,-1.3101142010668048,-1.4713705589225166,1.1947389738389769,0.06728592792318759
2023-04-30,0.48899137951049054,-0.14801160075291744,-0.9271977200903345,-0.3035222394375887,-0.6301935353508008,-0.7637616535105599,-1.4145651055666404,3.017966763818119,-2.102523495766539,-1.9751745697763696,-0.5370288077187305,-0.909670802941021,-0.9740315274498337,0.9538149902809024,0.06874431391937012
2023-05-31,0.5361234810757467,0.2238829871445199,-0.5773555701411528,-0.1577971020790373,-0.32043334773693904,-0.39110636560988815,0.07046399957215749,1.9286924086854609,-1.5414430852183594,-1.2815786179868633,0.0893448881951425,-0.6175394572475162,-0.4678466998896614,0.5377832207576135,0.051672258442178
2023-06-30,0.38334529165402526,0.719825971015152,-0.14088089658873984,-1.0766082065440945,-0.2830236133703741,-0.5528663848985379,-0.9407538765843467,1.3913145903400792,-1.1726416133803481,-0.8131391644542417,0.5087355812904392,-0.253555955486329,0.15537165120905427,-0.054135587981087765,0.044980873648141996
2023-07-31,0.3131985806276773,0.6298430696286114,-0.5656314797217741,-0.9849409394798885,-1.0247639941675355,0.21156741688204647,1.1496979153656341,1.008671162424447,-0.8513703141200291,-0.3740747483260789,0.6325889354522782,-0.5354956540884747,-0.5167806999861922,0.6071464239497846,-0.07090297211310287
2023-08-31,-0.6995001653135731,0.012001750489533688,-0.7666783222679022,-0.10270811468217532,-0.7105356065272103,-0.04106203042955114,0.2291734868348958,1.1485712318032566,-1.0204180798121267,-0.9314850525470918,0.038571760172258725,-0.7926198579304186,-0.8703465044203317,0.6845689725436614,0.03390714863317526
2023-09-30,0.3899057904941217,-0.0033480566153697923,-0.647843928845153,-0.16449934283565285,-0.9040924213532539,-0.4669516512509485,0.556602437758537,0.8347847750653383,-0.7359814792935107,-0.4452493388014096,0.1731699174719563,-0.6908974218357685,-0.7065924249451639,0.6521722082347615,0.018844213159284154
2023-10-31,0.24350062082386276,-0.05943715534534483,-0.586904340707726,-0.26083010962032954,-0.9368688883594332,0.09078165184876703,-0.22279631276808126,0.62164135942837,-0.5115610556667782,-0.0756627469183273,0.23403756434064052,-0.638576960081195,-0.6286919661752841,0.49578074116507853,0.06412828759741707
2023-11-30,0.6797119899814184,0.7423290462288514,-0.35476174950319805,-0.7276715510415839,-0.916702070163416,-0.3449155293031562,-0.13838912535545558,0.23050928981981686,0.051330676093510066,0.8790077011432014,0.6880920705259466,-0.310056785301548,-0.2784079171017112,0.3158271801627229,0.0073229869120004145
2023-12-31,0.08314015614311117,0.5630161945090467,-0.09809063761104306,-0.615493478752998,-0.9020595363843105,-0.5312368819192553,-0.039108479719614425,0.0998013618917244,0.2814006099951332,1.021575151728192,0.6005056448335078,-0.02855719340033058,0.02232134553001604,-0.022101120247314456,-0.03531802889681313
2024-01-31,-0.35595916874089834,0.22670042022510653,0.4187842678280322,-0.32891258503030785,-0.8150144579988646,0.18097627283662332,-0.008616448093502677,0.17054821726983618,0.13320402249359015,0.5306349309216066,0.20458643836762538,0.45062243502678695,0.6585802132913845,0.016250868559846865,-0.020801097702920854
2024-02-29,-0.2183427613759273,-0.2767160743235878,0.5103232750492612,-0.779235832298371,-1.0047532222375615,-0.37332971912233354,0.08931682085369169,0.17276329005378807,0.10596404138957972,0.2749488880614134,-0.1214629098561423,0.679747239731304,0.7427756788465506,-0.6147319451837858,0.030919949613863046
2024-03-31,0.3042969529328551,-0.1527236563273107,1.1464850732105125,-0.5693892085671811,-1.0115933912795023,-0.1591163248636202,0.4042873468172354,1.2267280732804735,-1.9301081544412564,0.8198129163585741,0.05066386302150485,1.6755305587195484,1.8012160916599604,-0.7767085602884259,-0.01770609492075392
2024-04-30,-0.15906446164028115,-0.04069688142088722,0.9861279658969584,-0.6396162221681618,-0.9724894980905756,0.32246657403109813,0.1587958307463028,1.0744538403897739,-1.6652995878231176,0.5294884780625588,-0.14869366308236223,1.4697098636546009,1.2480013931540515,0.05555968030373778,-0.05498267284797332
2024-05-31,-0.5971022276889377,-0.2399183323732331,0.21143782598819708,-0.3862148774598728,-1.0583404160731105,0.1671392827449358,0.38551754429317237,1.1351985383534624,-1.6974576494744706,-0.4072846318475234,-0.537276738790456,0.3531810909515409,0.2652506820754853,-0.04385768071187085,0.03821753297566724
2024-06-30,0.33417045800503586,-0.2467473592522694,0.13358920975571084,-0.28773792249773655,-0.8815732750373698,1.853825830630761,0.9353054831192472,0.6928339871104747,-1.2335520137531157,0.14001692242284994,-0.15143179755734992,0.11864464044000156,0.14750522040785458,0.48027111085744045,0.039204971443259046
2024-07-31,0.275220816350348,-0.023253348688409815,0.059745997926395226,-0.2017925416075523,-0.7866507485826741,2.7014009580862033,1.0391567276906764,0.33277992174350773,-0.7440808243919952,0.8415761577337553,0.13409263889423628,0.020191505256323038,0.056692243138866165,0.6238764668034952,0.07655059286703314
2024-08-31,1.2758234774896833,0.8704942884749604,1.1290236979930537,-0.7214616855550725,-0.5796541220762875,2.126132586627887,1.1867780112383959,-0.21752616183258836,-0.033742326552696246,2.2815815883524873,0.8441257442158684,1.1234916799677583,1.1495697952880342,2.8801066961112225,0.10143256232832339
2024-09-30,1.8491926283627118,1.3992161269637478,1.5753239704191409,-0.556375568807542,-0.28725650087542187,2.420474036309246,1.0558009681803235,-0.9636978011057971,1.0910311436546578,3.29564882211147,1.8599620306727118,1.2449727565273558,1.4376462566545543,4.251815587268294,-0.11971367588743922
2024-10-31,-2.2060640134669063,0.38603227935055107,0.42168326322593996,3.813838891761436,0.4413979698824461,0.025704063247719112,-0.5309675532958232,-0.32016041769669634,0.006358703862973227,0.9819789866923779,0.07477737290675662,0.052888941970574525,0.4424153616141005,-0.38080991447822077,-0.1026510665849665
2024-11-30,-1.6570672464785647,-1.1273896907193086,-0.6625193085614259,3.0646980265660018,0.9596114277546692,-0.37827311931379576,-0.9843474086156575,0.4196861867659241,-0.9633137037890338,-0.39628843632467925,-1.1749120600026333,-0.5928067874862815,-0.747940091985905,-0.009701536745905622,-0.0075285055636748685
2024-12-31,-0.09576851976340728,-1.9898561520911775,-0.7474755088257089,0.36192560961770454,1.3116768794798976,-0.5052695325410184,-1.678762117502804,0.38118666761360454,-0.8557030945455235,-0.4744946417610961,-1.1444598073774597,-0.6387222322816296,-0.8399826741819133,0.08270176132540737,0.10177652286091698
2025-01-31,1.5528766205559863,-0.0727126438352142,0.0881220184346366,1.7654183495773081,2.2432510188266663,1.2237747806417651,1.1329479730387337,-1.0360828491967642,0.6594558768855211,0.802808722169171,-0.022516687380669326,-0.18482362587283374,0.10947893447625939,0.19353348210316368,0.0755264033602043
2025-02-28,1.065562455097669,1.3562950640322076,0.7135725488713084,0.1302807929318148,2.074274365223046,0.3811219040855752,1.0776002714453732,-2.096591390967766,1.7728508038588235,1.6181575575972833,0.808001119710432,0.12415432653403442,0.6939870248670541,0.0582901458573746,0.06964782262039917
2025-03-31,0.8942886044962775,1.9541010457427739,0.9521089916002405,-1.1585874567138512,1.595366915366661,1.2115821210334141,1.7654156766522417,-1.6696060238296822,0.05505356350225371,2.288647722294164,1.8039243173620092,0.2578072022010416,0.9405958144522497,1.2353849647619213,-0.028165895286824057
2025-04-30,-0.7710225207592515,0.6553072843947767,0.8178857705998923,0.2536258510037337,0.6890127161872895,0.3740749299781693,-0.1553488474429579,-1.2479942246017162,-0.3121707654828089,1.5340256450924934,0.9320196632715004,0.315163938702838,0.8617555181871872,0.2656767026437659,0.033160004679053084
2025-05-31,0.292968636798637,0.23318051537809545,1.5798556064723546,-0.026310539298292617,-0.4738551315270461,-0.838320639303412,-0.6003373258428375,-1.6909838865082214,0.174264260651593,1.6317020269131117,0.7426629615972088,1.6824861905277417,1.5645331890449783,-1.5045588028242054,0.018952793954320764
2025-06-30,0.08656673229524434,-0.2159264263523763,1.2664169941974985,-0.5606973615211739,-0.5975222888797123,0.8472995217836584,-0.08088110185691398,-1.8393180668558446,0.4918756606388782,1.4208485497161936,0.32425666542349435,1.5212124022298559,1.2159555690590744,1.2852301097722583,-0.053959142372575354
2025-07-31,-1.1090498002587317,-0.39938511899640516,0.5073312232725548,-0.12064908056645625,-0.31521208358035285,-1.4531203463699556,-1.7966826347798692,-0.9429722117304336,-0.15103249204546002,0.418216437154231,-0.7780635869554037,0.4242825503033512,0.5391177072699412,-1.6088865124473541,-0.017869179336723492
2025-08-31,-0.42908014937907835,-0.8301853506149409,-0.3254205121834049,-0.5319133053899457,-0.6123736395141809,-1.5376407330157849,-1.5788278502033626,-0.6468474618048532,-0.24614362531447637,0.029313360684909116,-1.0445408045124291,-0.2720585274321886,-0.30196061788702216,-0.8203718156995276,0.04740804557284461
2025-09-30,0.628598070328093,-0.5207363942559152,-0.8711331809121079,0.032867355577046654,-0.8331382957143524,-0.9571877431004175,-2.0740139476777295,-1.3404252460705612,0.4938063554727168,0.4691724610652271,-0.24604750182555454,-0.7988979001164543,-0.8667850815586312,-0.28392306887369784,0.04000826640412897
2025-10-31,0.49066951756431837,0.3720522550109925,0.5396928539898856,-0.4953288493048308,-0.7944812902793157,-1.3329872535931013,-1.0320130274461259,-1.8267182555051296,1.1509118300299555,0.7530367795521729,0.2252002087386601,0.9114231899665688,0.46221047493025996,-1.5896428791796238,0.0027257745877516935
2025-11-30,-0.15451167031590046,0.53132162776968,1.6693129298201435,-0.8740708011989305,-0.8288836687677119,-0.6638388185119254,0.6821810834170112,-1.7718194870057618,1.2931350590977435,0.4995294797383675,0.15624549428993834,2.374420121518569,1.513535232682171,-1.2978989729833603,-0.02617532540156348
2025-12-31,-0.6088628494416652,-0.14796457204414573,1.2964002793689222,-0.5544270786133817,-0.7417787091586989,-0.6190751773215081,0.13441070293197258,-1.378916833453478,1.0118581008174024,-0.03705471394893199,-0.22327764806933054,1.6979659586934113,1.2421994278600286,-1.0504321264203433,-0.043738969237347713
2026-01-31,-0.8792655693896957,-0.9144043300323399,-0.30862410637899407,-0.9006104586586972,-0.8295091105777286,-0.41018169500790685,1.263428948519723,-0.7537124578267329,0.28996339615232486,-0.7247585937699192,-0.8851825164783564,-0.016558908964724783,-0.27832695977197636,-0.2916819187704617,0.020679905741784792
2026-02-28,0.22152952180317814,-0.6914012004535222,-0.789585013479048,-0.5093931969576595,-0.818100755512392,-0.9391587854953547,-0.895427552794881,-1.1162964245834135,0.9652601292395656,-0.5193246571535889,-0.6246468875198664,-0.5881816991304589,-0.7892310680189795,-0.3528440574062898,-0.04001966772964716
